일일경제지표('22.2.18)
"data_date,2022-02-18"

[표]
일일경제지표 (22. 2. 18. 금) 17:30 현재

[금리]
,’20 말,’21 말,’22.1 말,2.16,2.17,2.18,전일비,21말비
콜금리 (1일),0.57,1.11,1.20,1.19,1.19,1.22,0.03,0.11
CD (91 일),0.66,1.29,1.50,1.50,1.50,1.50,0,0.21
국고채 (3년),0.98,1.80,2.19,2.33,2.30,2.32,0.03,0.52
"회사채 (3년, AA-)",2.21,2.42,2.77,2.91,2.90,2.92,0.02,0.50
"외국인 채권 순매수 * (상장 , 억원)","5,408","1,858","1,638","9,519","3,874","2,250","△1,624",-

[주가]
,‘20 말,‘21 말,‘22.1 말,2.16,2.17,2.18,전일비,21말비
KOSPI,"2,873.47","2,977.65","2,663.34","2,729.68","2,744.09","2,744.52",0.02%,△7.83%
"- 거래대금 (억원, 일평균)","179,288","132,923","252,357","121,361","106,713","162,089",51.89%,-
KOSDAQ,968.42,"1,033.98",872.87,878.15,874.22,881.71,0.86%,△14.73%
"외국인순매수 (억원, 기간 중 * )","1,840","△2,389","△6,181","2,376","6,236","△1,092",△118,-

[환율]
,‘20 말,‘21 말,‘22.1 말,2.16,2.17,2.18,전일비,21말비
￦/ U$,"1,086.30","1,188.80","1,205.50","1,197.60","1,197.10","1,195.90",△0.10,0.60
"선물환( NDF,1 월물)","1,086.30","1,190.00","1,203.80","1,198.30","1,198.00","1,196.40",△0.13,0.54
￦/ CNY,166.04,186.51,189.56,189.02,188.91,188.93,0.01,1.30
￦/ Y100,"1,051.19","1,032.48","1,044.90","1,035.63","1,037.71","1,038.38",0.06,0.57
Y/U$,103.34,115.14,115.36,115.64,115.36,115.17,△0.16,0.03
U$/EUR,1.2279,1.1318,1.1151,1.1358,1.1371,1.1367,△0.04,0.43
CNY/U$,6.5305,6.3681,6.3567,6.3363,6.3334,6.3335,0.00,△0.54

[국제금리·주가·가산금리]
,’20 말,’21 말,’22.1 말,2.16,2.17,2.18,전일비,21말비
"LIBOR ($, 3 월, %)",0.25,0.22,0.28,0.46,0.47,0.49,0.02,0.27
DOW,"30,410","36,489","34,161","34,989","34,934","34,312",△1.78%,△5.97%
NIKKEI,"27,444","28,792","26,717","27,460","27,233","27,122",△0.41%,△5.80%
SHANGHAI COMP,"3,473","3,619","3,361","3,466","3,468","3,491",0.66%,△3.55%
"외평채가산금리(30년만기, bp)",32,15,24,24,25,25,0,10.00
"CDS (5 년, bp)",22,21,23,25,25,25,0.13,3.93
"CRS (1 년, %)",0.24,1.00,1.08,1.20,1.21,1.19,△0.02,0.20

[유가·곡물·원자재]
,‘20 말,’21 말,’22.1 말,2.15,2.16,2.17,전일비,21말비
Dubai ($/ 배럴),51.14,77.12,88.39,93.05,92.60,91.90,△0.76%,19.16%
WTI 선물 ($/배럴),48.52,75.21,88.15,92.07,93.66,91.76,△2.03%,22.01%
밀 (센트/부셀),641,771,761,780,781,841,7.68%,9.08%
옥수수 (센트/부셀),484,593,626,638,647,650,0.46%,9.61%
동 ($/톤),"7,742","9,692","9,620","10,020","10,046","10,010",△0.36%,3.28%
알루미늄 ($/톤),"1,978","2,806","3,076","3,223","3,282","3,294",0.37%,17.39%

[반도체]
,’20,‘21,‘21.11 월,12월,‘22.1 월,2.15,2.16,2.17,2월 (~17)
"D 램(8 G) 현물가($, 기간평균)",3.07,3.42,3.23,3.42,3.73,3.86,3.87,3.90,3.84
"(%, YoY)",△21.9,8.0,14.6,8.0,7.1,3.5,3.5,3.9,△1.7
"낸드(128 G) 현물가($, 기간평균)",5.71,7.45,7.35,7.45,7.54,7.64,7.65,7.66,7.62
"(%, YoY)",7.0,32.8,30.5,32.8,33.7,32.8,33.0,33.2,32.6
