일일경제지표('20.7.31)
"data_date,2020-07-31"

[표]
일일경제지표 (20. 7. 31. 금) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.6 말,7.29,7.30,7.31,전일비,19말비
콜금리 (1일),1.82,1.31,0.49,0.47,0.48,0.49,0.01,△0.82
CD (91 일),1.93,1.53,0.79,0.78,0.78,0.78,0,△0.75
국고채 (3년),1.82,1.36,0.84,0.81,0.80,0.80,△0.00,△0.56
"회사채 (3년, AA-)",2.29,1.94,2.25,2.19,2.18,2.18,△0.00,0.24
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"2,455",△663,△470,"2,586","3,056",-

[주가]
,‘18 말,‘19 말,‘20.6 말,7.29,7.30,7.31,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,108.33","2,263.16","2,267.01","2,249.37",△0.78%,2.35%
"- 거래대금 (억원, 일평균)","41,207","54,296","90,258","175,169","155,005","135,502",△12.58%,-
KOSDAQ,675.65,669.83,737.97,808.59,814.19,815.30,0.14%,21.72%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816",△404,"2,911","2,066","△1,739",△184,-

[환율]
,‘18 말,‘19 말,‘20.6 말,7.29,7.30,7.31,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,203.00","1,193.10","1,194.40","1,191.30",△0.26,3.02
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,202.90","1,193.20","1,194.30","1,190.90",△0.28,3.07
￦/ CNY,162.79,165.50,170.16,170.43,170.56,170.41,△0.09,2.97
￦/ Y100,"1,008.86","1,059.75","1,116.58","1,136.29","1,134.82","1,141.42",0.58,7.71
Y/U$,110.59,109.12,107.74,105.00,105.25,104.37,△0.84,△4.35
U$/EUR,1.1455,1.1194,1.1215,1.1737,1.1752,1.1885,1.13,6.17
CNY/U$,6.8522,6.9848,7.0707,7.0031,7.0037,6.9903,△0.19,0.08

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.6 말,7.29,7.30,7.31,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.31,0.27,0.27,0.26,△0.01,△1.68
DOW,"23,062","28,645","25,596","26,379","26,540","26,314",△0.85%,△7.55%
NIKKEI,"20,015","23,657","22,389","22,397","22,339","21,710",△2.82%,△8.23%
SHANGHAI COMP,"2,494","3,040","2,979","3,295","3,287","3,310",0.71%,9.00%
"외평채가산금리(23년물, bp)",63,37,59,48,48,48,0,12.00
"CDS (5 년, bp)",40,22,30,25,24,24,△0.14,1.90
"CRS (1 년, %)",1.21,0.83,△0.12,△0.01,0.03,0,△0.03,△0.83

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.6 말,7.28,7.29,7.30,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,42.07,43.12,43.27,43.14,△0.30%,△35.87%
WTI 선물 ($/배럴),45.33,61.06,39.27,41.04,41.27,39.92,△3.27%,△34.62%
밀 (센트/부셀),512,559,492,524,533,530,△0.56%,△5.19%
옥수수 (센트/부셀),376,388,342,330,326,327,0.31%,△15.72%
동 ($/톤),"6,018","6,156","6,038","6,400","6,475","6,434",△0.63%,4.52%
알루미늄 ($/톤),"1,881","1,800","1,602","1,671","1,687","1,682",△0.30%,△6.56%

[반도체]
,‘18,‘19,‘20.4 월,5월,6월,7.28,7.29,7.30,7월 (~30)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.51,3.17,2.93,2.63,2.63,2.62,2.68
"(%, YoY)",8.3,△51.7,△17.5,△15.1,△13.0,△27.6,△27.6,△27.9,△21.0
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.76,5.65,5.41,5.49,5.53,5.54,5.44
"(%, YoY)",△2.6,△15.9,16.0,11.4,7.3,3.5,4.4,4.5,4.6
