일일경제지표('19.12.17)
"data_date,2019-12-17"

[표]
일일경제지표 (19. 12. 17. 화) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.11 말,12.13,12.16,12.17,전일비,18말비
콜금리 (1일),1.55,1.82,1.25,1.30,1.30,1.29,△0.01,△0.53
CD (91 일),1.66,1.93,1.53,1.53,1.53,1.53,0,△0.40
국고채 (3년),2.14,1.82,1.39,1.40,1.37,1.36,△0.01,△0.45
"회사채 (3년, AA-)",2.68,2.29,1.92,1.96,1.94,1.93,△0.01,△0.36
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","1,434",△914,"1,755",569,"△1,186",-

[주가]
,‘17 말,‘18 말,‘19.11 말,12.13,12.16,12.17,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,087.96","2,170.25","2,168.15","2,195.68",1.27%,7.58%
"- 거래대금 (억원, 일평균)","42,744","41,207","44,832","83,394","62,532","45,612",△27.06%,-
KOSDAQ,798.42,675.65,632.99,643.45,644.44,650.58,0.95%,△3.71%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","△4,561","5,249","△1,866","5,719",△406,-

[환율]
,‘17 말,‘18 말,‘19.11 말,12.13,12.16,12.17,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,181.20","1,171.70","1,172.30","1,166.20",△0.52,4.53
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,180.80","1,171.00","1,171.00","1,164.90",△0.52,4.48
￦/ CNY,163.90,162.79,168.23,167.66,167.37,166.54,△0.50,2.30
￦/ Y100,949.28,"1,008.86","1,078.82","1,069.36","1,071.77","1,064.54",△0.67,5.52
Y/U$,112.77,110.59,109.49,109.57,109.38,109.55,0.16,△0.94
U$/EUR,1.1927,1.1455,1.1009,1.1167,1.1137,1.1147,0.09,△2.69
CNY/U$,6.5426,6.8522,7.0338,6.9775,6.9964,6.9989,0.04,2.14

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.11 말,12.13,12.16,12.17,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,1.91,1.89,1.90,1.90,0,△0.89
DOW,"24,719","23,062","28,164","28,132","28,135","28,236",0.36%,22.43%
NIKKEI,"22,765","20,015","23,294","24,023","23,952","24,066",0.47%,20.24%
SHANGHAI COMP,"3,307","2,494","2,872","2,968","2,984","3,022",1.27%,21.19%
"외평채가산금리(23년물, bp)",76,63,36,36,37,37,0.00,△26.00
"CDS (5 년, bp)",56,40,28,24,25,24,0.63,△16.14
"CRS (1 년, %)",1.38,1.21,0.83,0.85,0.84,0.80,0.04,△0.41

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.11 말,12.12,12.13,12.16,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,63.83,64.01,64.92,65.54,0.96%,23.99%
WTI 선물 ($/배럴),60.42,45.33,55.17,59.18,60.07,60.21,0.23%,32.83%
밀 (센트/부셀),427,512,542,530,533,550,3.19%,7.42%
옥수수 (센트/부셀),351,376,381,378,381,388,1.84%,3.19%
동 ($/톤),"7,157","6,018","5,854","6,097","6,154","6,156",0.03%,2.29%
알루미늄 ($/톤),"2,242","1,881","1,786","1,755","1,764","1,763",△0.06%,△6.27%

[반도체]
,‘17,‘18,‘19.9 월,10월,11월,12.12,12.13,12.16,12월 (~16)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.26,3.0,2.81,2.86,2.97,3.02,2.80
"(%, YoY)",41.6,8.3,△55.8,△57.5,△58.6,△56.1,△54.4,△53.7,△56.7
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.69,5.78,5.89,5.81,5.93,5.94,5.91
"(%, YoY)",33.8,△2.6,△2.5,△0.8,2.7,2.7,4.7,4.9,6.9
