일일 경제지표('25.4.24)
"data_date,2025-04-24"

[표]
일일경제지표 (25. 4. 24) 17:30 현재

[금리]
,’ 23말,’ 24말,’ 25.3말,4/22,4/23,4/24,전일비,24말비
콜금리 (1일.%),3.55,3.10,2.73,2.77,2.77,2.77,0,△0.33
"CD (91 일, %)",3.83,3.44,2.84,2.71,2.74,2.73,△0.01,△0.71
"국고채 (3년, %)",3.15,2.60,2.56,2.33,2.34,2.34,0,△0.26
"회사채 (3년, AA-, %)",3.90,3.29,3.14,2.92,2.92,2.93,0.01,△0.36
"외국인 채권 순매수 * (상장, 억원)",△406,"3,200","△2,695","4,758","8,610","5,155","△3,455",-

[주가]
,’ 23말,’ 24말,’ 25.3말,4/22,4/23,4/24,전일비,24말비
KOSPI,"2,655.28","2,399.49","2,481.12","2,486.64","2,525.56","2,522.33",△0.13%,5.12%
- 거래대금 (억원),"94,189","52,272","80,556","61,242","76,712","72,186","△4,526",-
KOSDAQ,866.57,678.19,672.85,716.12,726.08,726.08,0,7.06%
"외국인순매수 (억원, 기간 중 * )","6,937",116,"△17,904","△2,553","△1,536",△26,"1,510",-

[환율]
,’ 23말,’ 24말,’ 25.3말,4/22,4/23,4/24,전일비,24말비
￦/ U$,"1,288.00","1,472.50","1,472.90","1,420.60","1,420.60","1,435.00",1.01,△2.55
"선물환( NDF,1 월물)","1,286.80","1,473.80","1,470.00","1,418.00","1,418.10","1,432.00",0.98,△2.84
￦/ CNY,181.37,202.38,203.06,194.83,195.30,196.83,0.78,△2.74
￦/ Y100,912.25,932.67,989.70,"1,013.90","1,001.90","1,004.50",0.26,7.70
Y/U$,141.19,157.88,148.82,140.12,141.79,142.86,0.75,△9.51
U$/EUR,1.1105,1.0429,1.0832,1.1530,1.1381,1.1346,△0.31,8.79
CNY/U$,7.1092,7.2992,7.2517,7.3081,7.2925,7.2966,0.06,△0.04

[국제금리·주가·가산금리]
,’ 23말,’ 24말,’ 25.3말,4/22,4/23,4/24,전일비,24말비
"SOFR ($, 3 월, %)",5.61,4.33,4.28,4.28,4.28,4.28,0.01,△0.05
DOW,"37,657","42,992","41,990","38,170","39,187","39,607",1.07%,△7.88%
NIKKEI,"33,540","39,895","35,726","34,221","34,869","35,039",0.49%,△12.17%
SHANGHAI COMP,"2,955","3,407","3,350","3,300","3,296","3,297",0.03%,△3.23%
"외평채가산금리(30년만기, bp)",34,28,27,35,36,35,△1.00,7.00
"CDS (5 년, bp)",28,37,38,37,35,34,△0.40,△2.38
"CRS SOFR (1 년, %)",2.83,2.32,2.13,1.74,1.78,1.78,0.01,△0.54

[유가·곡물·원자재]
,’ 23말,’ 24말,3/31,4/21,4/22,4/23,전일비,24말비
Dubai ($/ 배럴),77.08,75.94,휴 장,68.41,68.52,69.47,1.39%,△8.52%
WTI 선물 ($/배럴),71.65,71.72,71.48,63.08,64.31,62.27,△3.17%,△13.18%
밀 (센트/부셀),628,552,537,552,550,544,△1.09%,△1.45%
옥수수 (센트/부셀),471,459,457,490,483,479,△0.83%,4.36%
동 ($/톤),"8,476","8,706","9,673",휴 장,"9,294","9,417",1.32%,8.17%
알루미늄 ($/톤),"2,336","2,517","2,519",휴 장,"2,356","2,384",1.19%,△5.28%

[반도체]
,’ 23말,’ 24.12말,’ 25.1말,’ 25.2말,’ 25.3말,4/21,4/22,4/23,4월( ∼23)
"D 램(8 G) 현물가($, 기간평균)",1.74,1.75,1.74,1.73,1.92,1.98,1.99,2.00,1.96
"(%, YoY)",△14.8,0.5,△6.3,△11.1,0.0,1.8,2.3,2.7,1.4
"낸드(128 G) 현물가($, 기간평균)",6.38,6.63,6.63,6.62,6.85,7.08,7.08,7.08,6.97
"(%, YoY)",△2.3,3.9,3.8,3.2,7.0,10.5,10.5,10.7,8.9
