일일 경제지표('24.10.4)
"data_date,2024-10-04"

[표]
일일경제지표 (24. 10. 4 금) 17:30 현재

[금리]
,’ 22말,’ 23말,’ 24.8말,9/30,10/2,10/4,전일비,23말비
콜금리 (1일.%),3.21,3.55,3.50,3.53,3.60,3.51,△0.09,△0.04
"CD (91 일, %)",3.98,3.83,3.52,3.53,3.52,3.52,0,△0.31
"국고채 (3년, %)",3.72,3.15,3.07,2.81,2.78,2.82,0.04,△0.33
"회사채 (3년, AA-, %)",5.23,3.90,3.50,3.40,3.37,3.42,0.04,△0.48
"외국인 채권 순매수 * (상장, 억원)","△2,319",△406,"4,089","22,132","2,315","△4,934","△7,249",-

[주가]
,’ 22말,’ 23말,’ 24.8말,9/30,10/2,10/4,전일비,23말비
KOSPI,"2,236.40","2,655.28","2,674.31","2,593.27","2,561.69","2,569.71",0.31%,△3.22%
- 거래대금 (억원),"60,365","103,597","103,407","108,068","96,078","100,165","4,087",-
KOSDAQ,679.29,866.57,767.66,763.88,762.13,768.98,0.90%,△11.26%
"외국인순매수 (억원, 기간 중 * )","△2,792","6,937","△3,759","△10,502","△3,269","1,186","4,455",-

[환율]
,’ 22말,’ 23말,’ 24.8말,9/30,10/2,10/4,전일비,23말비
￦/ U$,"1,264.50","1,288.00","1,336.00","1,307.80","1,319.30","1,333.70",1.09,3.55
"선물환( NDF,1 월물)","1,265.30","1,286.80","1,333.30","1,305.30","1,305.40","1,331.40",1.99,3.47
￦/ CNY,181.44,181.37,187.56,186.94,187.81,188.16,0.19,3.74
￦/ Y100,945.56,912.25,921.19,922.35,917.26,913.12,△0.45,0.10
Y/U$,133.73,141.19,145.03,141.79,143.83,146.06,1.55,3.45
U$/EUR,1.0617,1.1105,1.1077,1.1162,1.1064,1.1030,△0.31,△0.68
CNY/U$,6.9630,7.1092,7.0934,7.0141,7.0176,7.0176,0,△1.29

[국제금리·주가·가산금리]
,’ 22말,’ 23말,’ 24.8말,9/30,10/2,10/4,전일비,23말비
"LIBOR ($, 3 월, %)",4.75,5.61,5.28,4.85,4.85,4.85,0,△0.76
DOW,"33,221","37,657","41,335","42,313","42,157","42,012",△0.34%,11.57%
NIKKEI,"26,095","33,540","38,648","37,920","37,809","38,636",2.19%,15.19%
SHANGHAI COMP,"3,089","2,955","2,842","3,337",휴 장,휴 장,0,12.92%
"외평채가산금리(30년만기, bp)",43,34,28,25,26,25,△1.00,△9.00
"CDS (5 년, bp)",55,28,32,32,32,32,△0.58,4.01
"CRS SOFR (1 년, %)",2.81,2.83,2.52,2.30,2.29,2.34,0.04,△0.50

[유가·곡물·원자재]
,’ 22말,’ 23말,’ 24.9말,10/1,10/2,10/3,전일비,23말비
Dubai ($/ 배럴),78.77,77.08,73.74,70.76,75.17,74.45,△0.96%,△3.41%
WTI 선물 ($/배럴),80.26,71.65,68.17,69.83,70.10,73.71,5.15%,2.88%
밀 (센트/부셀),792,628,584,599,615,604,△1.79%,△3.82%
옥수수 (센트/부셀),679,471,425,429,433,428,△1.15%,△9.13%
동 ($/톤),"8,387","8,476","9,767","9,741","9,883","9,786",△0.98%,15.46%
알루미늄 ($/톤),"2,361","2,336","2,611","2,635","2,635","2,638",0.11%,12.93%

[반도체]
,’ 22말,’ 23말,’ 24.7말,’ 24.8말,’ 24.9말,10/1,10/2,10/3,10월( ∼3)
"D 램(8 G) 현물가($, 기간평균)",3.07,1.74,1.97,1.98,1.96,1.93,1.93,1.93,1.93
"(%, YoY)",△23.0,△14.8,32.5,35.8,33.0,28.5,28.5,28.5,24.8
"낸드(128 G) 현물가($, 기간평균)",7.25,6.38,6.32,6.32,6.71,1.93,6.77,6.77,6.77
"(%, YoY)",10.7,△2.3,0.2,0.0,6.1,24.8,6.2,6.1,5.7
