일일경제지표('16.6.9.)
"data_date,2016-06-09"

[표]
일일경제지표 (16. 6 . 9 목) 17:30 현재

[표]
KOSPI 지수(0.14%하락) 달러 환율(0.05%하락)

[금리]
,‘14 말,‘15 말,‘16.5 말,6.7,6.8,6.9,전일비,‘15 말비
콜금리 (1일),2.01,1.49,1.48,1.47,1.49,1.48,△0.01,△0.01
CD (91 일),2.13,1.67,1.56,1.56,1.56,1.39,△0.17,△0.28
국고채 (3년),2.10,1.66,1.50,1.41,1.38,1.35,△0.03,△0.32
국고채 (5년),2.28,1.81,1.58,1.49,1.47,1.43,△0.04,△0.39
"회사채 (3년, AA-)",2.43,2.11,1.95,1.86,1.83,1.80,△0.03,△0.31
"외국인 채권 순매수 * (상장 , 억원)","46,746",830,689,"7,026",△210,△217,△7,-

[주가]
,‘14 말,‘15 말,‘16.5 말,6.7,6.8,6.9,전일비,‘15 말비(%)
KOSPI,"1,915.59","1,961.31","1,983.40","2,011.63","2,027.08","2,024.17",△0.14%,3.21%
"- 거래대금 (억원, 일평균)","36,950","37,066","86,124","55,414","58,458","76,156","17,698",-
KOSDAQ,542.97,682.35,698.45,704.77,703.99,705.08,0.15%,3.33%
"외국인순매수 (억원, 기간 중 * )","1,546",△538,△79,"2,774","3,175","3,159",△16,-

[환율]
,‘14 말,‘15 말,‘16.5 말,6.7,6.8,6.9,전일비,‘15 말비(%)
￦/ U$,"1,099.30","1,172.50","1,191.70","1,162.70","1,156.60","1,156.00",△0.05,△1.41
"선물환( NDF,1 월물)","1,100.90","1,173.70","1,192.30","1,163.60","1,157.70","1,156.50",△0.10,△1.47
￦/ CNY,177.21,180.70,181.00,176.96,176.30,176.14,△0.09,△2.52
￦/ EUR,"1,333.89","1,281.54","1,333.63","1,320.01","1,314.24","1,317.38",0.24,2.80
￦/ Y100,913.04,974.08,"1,071.38","1,080.07","1,080.03","1,083.41",0.31,11.22
Y/U$,120.40,120.37,111.23,107.65,107.09,106.70,△0.36,△11.36
U$/EUR,1.2134,1.0930,1.1191,1.1353,1.1363,1.1396,0.29,4.26
CNY/U$,6.2210,6.4900,6.5576,6.5718,6.5705,6.5590,△0.18,1.06

[국제금리·주가·가산금리]
,‘14 말,‘15 말,‘16.5 말,6.7,6.8,6.9,전일비,‘15 말비
"LIBOR (Dollar, 3 월, %)",0.26,0.61,0.67,0.66,0.66,-,△0.00,0.05
"T/NOTE (10 년, %)",2.18,2.27,1.85,1.72,1.70,-,△0.02,△0.57
DOW,"17,823","17,425","17,787","17,938","18,005",-,0.37%,3.33%
NIKKEI,"17,464","19,034","17,235","16,675","16,831","16,668",△0.97%,△12.43%
SANGHAI COMP,"3,235","3,565","2,915","2,934","2,927",-,△0.24%,△17.90%
"외평채가산금리(23년물, bp)",48,43,24,24,25,-,1,△18
"CDS (5 년, bp)",54,55,58,59,57,58,1,3
"CRS (1 년, %)",1.49,1.35,1.33,1.29,1.24,1.17,△0.07,△0.18

[유가·곡물·원자재]
,‘14 말,‘15 말,‘16.5 말,6.6,6.7,6.8,전일비,‘15 말비
Dubai ($/ 배럴),53.60,32.19,45.90,45.91,46.82,47.99,2.50%,49.08%
WTI 선물 ($/배럴),53.27,37.04,49.10,49.69,50.36,51.23,1.73%,38.31%
Brent 선물 ($/배럴),57.33,37.28,49.69,50.55,51.44,52.51,2.08%,40.85%
원당 (센트/파운드),14.52,15.24,17.49,18.78,19.00,19.61,3.21%,28.67%
밀 (센트/부셀),590,470,465,508,509,520,2.06%,10.53%
콩 (센트/부셀),"1,019",871,"1,079","1,138","1,141","1,178",3.20%,35.18%
옥수수 (센트/부셀),397,359,405,427,428,431,0.82%,20.21%
동 ($/톤),"6,359","4,702","4,700","4,708","4,589","4,591",0.03%,△2.37%
알루미늄 ($/톤),"1,832","1,508","1,548","1,548","1,541","1,596",3.57%,5.87%
