일일경제지표('16.4.6.)
"data_date,2016-04-06"

[표]
일일경제지표 (16. 4 .6 수) 17:30 현재

[표]
KOSPI 지수(0.44%상승) 달러 환율(0.09%상승)

[금리]
,‘14 말,‘15 말,‘16.3 말,4.4,4.5,4.6,전일비,‘15 말비
콜금리 (1일),2.01,1.49,1.51,1.50,1.46,1.49,0.03,0.00
CD (91 일),2.13,1.67,1.61,1.61,1.61,1.61,0.00,△0.06
국고채 (3년),2.10,1.66,1.44,1.44,1.45,1.46,0.00,△0.20
국고채 (5년),2.28,1.81,1.55,1.54,1.55,1.55,0.00,△0.26
"회사채 (3년, AA-)",2.43,2.11,1.93,1.92,1.93,1.93,0.00,△0.18
"외국인 채권 순매수 * (상장 , 억원)","46,746",830,"1,806","1,434","5,305",△137,"△5,442",-

[주가]
,‘14 말,‘15 말,‘16.3 말,4.4,4.5,4.6,전일비,‘15 말비(%)
KOSPI,"1,915.59","1,961.31","1,995.85","1,978.97","1,962.74","1,971.32",0.44%,0.51%
"- 거래대금 (억원, 일평균)","36,950","37,066","52,031","42,628","40,264","43,208","2,944",-
KOSDAQ,542.97,682.35,688.38,696.98,695.70,694.03,△0.24%,1.71%
"외국인순매수 (억원, 기간 중 * )","1,546",△538,"△2,317",640,"△2,229",959,"3,188",-

[환율]
,‘14 말,‘15 말,‘16.3 말,4.4,4.5,4.6,전일비,‘15 말비(%)
￦/ U$,"1,099.30","1,172.50","1,143.50","1,146.10","1,155.10","1,156.10",0.09,△1.40
"선물환( NDF,1 월물)","1,100.90","1,173.70","1,144.50","1,147.10","1,156.10","1,156.10",0.00,△1.50
￦/ CNY,177.21,180.70,177.19,176.82,178.33,178.50,0.10,△1.22
￦/ EUR,"1,333.89","1,281.54","1,294.44","1,305.29","1,314.85","1,313.79",△0.08,2.52
￦/ Y100,913.04,974.08,"1,018.62","1,028.54","1,042.60","1,047.86",0.50,7.57
Y/U$,120.40,120.37,112.26,111.43,110.79,110.33,△0.42,△8.34
U$/EUR,1.2134,1.0930,1.1320,1.1389,1.1383,1.1364,△0.17,3.97
CNY/U$,6.2210,6.4900,6.4656,6.4776,6.4697,6.4756,0.09,△0.22

[국제금리·주가·가산금리]
,‘14 말,‘15 말,‘16.3 말,4.4,4.5,4.6,전일비,‘15 말비
"LIBOR (Dollar, 3 월, %)",0.26,0.61,0.63,0.63,0.63,-,0.00,0.02
"T/NOTE (10 년, %)",2.18,2.27,1.77,1.76,1.72,-,△0.04,△0.54
DOW,"17,823","17,425","17,685","17,737","17,603",-,△0.75%,1.02%
NIKKEI,"17,464","19,034","16,759","16,123","15,733","15,715",△0.11%,△17.43%
SANGHAI COMP,"3,235","3,565","3,002","3,010","3,053","3,051",△0.08%,△14.44%
"외평채가산금리(23년물, bp)",48,43,38,36,37,-,1,△6
"CDS (5 년, bp)",54,55,64,66,68,67,△1,12
"CRS (1 년, %)",1.49,1.35,1.36,1.37,1.37,1.36,△0.01,0.01

[유가·곡물·원자재]
,‘14 말,‘15 말,‘16.3 말,4.1,4.4,4.5,전일비,‘15 말비
Dubai ($/ 배럴),53.60,32.19,35.05,36.22,34.84,33.83,△2.90%,5.09%
WTI 선물 ($/배럴),53.27,37.04,38.34,36.79,35.70,35.89,0.53%,△3.10%
Brent 선물 ($/배럴),57.33,37.28,39.60,38.67,37.69,37.87,0.48%,1.58%
원당 (센트/파운드),14.52,15.24,15.35,15.18,14.64,14.64,0.00,△3.94%
밀 (센트/부셀),590,470,474,476,475,474,△0.16%,0.85%
콩 (센트/부셀),"1,019",871,911,918,914,905,△0.96%,3.85%
옥수수 (센트/부셀),397,359,352,354,355,357,0.63%,△0.56%
동 ($/톤),"6,359","4,702","4,856","4,880","4,816","4,776",△0.83%,1.57%
알루미늄 ($/톤),"1,832","1,508","1,492","1,524","1,523","1,498",△1.64%,△0.63%
