일일경제지표('17.2.28.)
"data_date,2017-02-28"

[표]
일일경제지표 (17. 2. 28. 화) 17:30 현재

[표]
KOSPI 지수(0.29%상승) 달러 환율(0.26%하락)

[금리]
,‘15 말,‘16 말,‘17.1 말,2.24,2.27,2.28,전일비,‘16 말비
콜금리 (1일),1.49,1.24,1.26,1.24,1.24,1.24,0,0
CD (91 일),1.67,1.52,1.49,1.49,1.49,1.49,0,△0.03
국고채 (3년),1.66,1.64,1.68,1.67,1.66,1.67,0.01,0.03
국고채 (5년),1.81,1.80,1.85,1.86,1.86,1.86,0,0.06
"회사채 (3년, AA-)",2.11,2.13,2.14,2.13,2.13,2.14,0.01,0.01
"외국인 채권 순매수 * (상장 , 억원)",830,297,"3,306","3,278","2,427","3,276",849,-

[주가]
,‘15 말,‘16 말,‘17.1 말,2.24,2.27,2.28,전일비,‘16 말비(%)
KOSPI,"1,961.31","2,026.46","2,067.57","2,094.12","2,085.52","2,091.64",0.29%,3.22%
"- 거래대금 (억원, 일평균)","37,066",-,"45,963","51,768","41,700","49,352","7,652",
KOSDAQ,682.35,631.44,616.13,614.75,612.12,612.20,0.01%,△3.05%
"외국인순매수 (억원, 기간 중 * )",△538,"1,380","△3,427","△1,023","△2,083",621,"2,704",-

[환율]
,‘15 말,‘16 말,‘17.1 말,2.24,2.27,2.28,전일비,‘16 말비(%)
￦/ U$,"1,172.50","1,207.70","1,162.10","1,131.50","1,133.70","1,130.70",△0.26,△6.40
"선물환( NDF,1 월물)","1,173.70","1,207.70","1,161.90","1,137.10","1,133.60","1,130.40",△0.28,△6.43
￦/ CNY,180.70,173.68,168.70,164.59,164.93,164.56,△0.22,△5.39
￦/ EUR,"1,281.54","1,262.53","1,243.21","1,197.35","1,197.87","1,197.86",△0.00,△5.65
￦/ Y100,974.08,"1,035.41","1,024.06","1,003.28","1,011.15","1,005.78",△0.53,△2.72
Y/U$,120.37,116.64,113.48,112.78,112.12,112.42,0.27,△3.78
U$/EUR,1.0930,1.0454,1.0698,1.0582,1.0566,1.0594,0.27,0.80
CNY/U$,6.4900,6.9550,6.8768,6.8692,6.8761,6.8682,△0.11,△1.08

[국제금리·주가·가산금리]
,‘15 말,‘16 말,‘17.1 말,2.24,2.27,2.28,전일비,‘16 말비
"LIBOR (Dollar, 3 월, %)",0.61,1.00,1.03,1.05,1.05,-,0,0.06
"T/NOTE (10 년, %)",2.27,2.45,2.46,2.31,2.37,-,0.05,△0.08
DOW,"17,425","19,763","19,864","20,822","20,837",-,0.08%,5.44%
NIKKEI,"19,034","19,114","19,041","19,284","19,107","19,119",0.06%,0.02%
SHANGHAI COMP,"3,565","3,098",-,"3,253","3,229","3,242",0.38%,4.65%
"외평채가산금리(23년물, bp)",43,25,73,73,73,-,0,48.00
"CDS (5 년, bp)",55,44,48,45,45,46,1,1.58
"CRS (1 년, %)",1.35,1.00,0.94,0.85,0.85,0.86,0.01,△0.14

[유가·곡물·원자재]
,‘15 말,‘16 말,‘17.1 말,2.23,2.24,2.27,전일비,‘16 말비
Dubai ($/ 배럴),32.19,53.83,53.23,54.75,54.70,55.18,0.88%,2.51%
WTI 선물 ($/배럴),37.04,53.72,52.81,54.45,53.99,54.05,0.11%,0.61%
Brent 선물 ($/배럴),37.28,56.82,55.70,56.58,55.99,55.93,△0.11%,△1.57%
원당 (센트/파운드),15.24,19.51,20.45,20.13,19.81,19.15,△3.33%,△1.85%
밀 (센트/부셀),470,408,421,438,431,439,1.74%,7.54%
콩 (센트/부셀),871,"1,004","1,025","1,012","1,014","1,022",0.84%,1.79%
옥수수 (센트/부셀),359,352,360,366,364,368,1.17%,4.62%
동 ($/톤),"4,702","5,501","5,921","5,991","5,881","5,927",0.78%,7.74%
알루미늄 ($/톤),"1,508","1,714","1,821","1,883","1,877","1,908",1.65%,11.35%
