일일경제지표('16.9.2.)
"data_date,2016-09-02"

[표]
일일경제지표 (16. 9 . 2. 금) 17:30 현재

[표]
KOSPI 지수(0.28%상승) 달러 환율(0.44%하락)

[금리]
,‘14 말,‘15 말,‘16.7 말,8.31,9.1,9.2,전일비,‘15 말비
콜금리 (1일),2.01,1.49,1.22,1.24,1.25,1.24,△0.01,△0.25
CD (91 일),2.13,1.67,1.36,1.34,1.34,1.34,0,△0.33
국고채 (3년),2.10,1.66,1.22,1.31,1.33,1.33,△0.01,△0.34
국고채 (5년),2.28,1.81,1.24,1.35,1.38,1.38,0,△0.43
"회사채 (3년, AA-)",2.43,2.11,1.64,1.69,1.71,1.71,△0.01,△0.41
"외국인 채권 순매수 * (상장 , 억원)","46,746",830,△938,"1,296",△1,"1,721","1,722",-

[주가]
,‘14 말,‘15 말,‘16.7 말,8.31,9.1,9.2,전일비,‘15 말비(%)
KOSPI,"1,915.59","1,961.31","2,016.19","2,034.65","2,032.72","2,038.31",0.28%,3.93%
"- 거래대금 (억원, 일평균)","36,950","37,066","50,287","54,859","43,737","38,923","△4,814",-
KOSDAQ,542.97,682.35,706.24,663.69,671.29,676.90,0.84%,△0.80%
"외국인순매수 (억원, 기간 중 * )","1,546",△538,"2,303",△45,"△1,007","2,395","3,402",-

[환율]
,‘14 말,‘15 말,‘16.7 말,8.31,9.1,9.2,전일비,‘15 말비(%)
￦/ U$,"1,099.30","1,172.50","1,120.20","1,114.80","1,122.10","1,117.20",△0.44,△4.72
"선물환( NDF,1 월물)","1,100.90","1,173.70","1,120.50","1,115.80","1,122.40","1,117.30",△0.45,△4.81
￦/ CNY,177.21,180.70,168.84,166.91,167.97,167.26,△0.42,△7.44
￦/ EUR,"1,333.89","1,281.54","1,240.73","1,242.44","1,250.69","1,250.15",△0.04,△2.45
￦/ Y100,913.04,974.08,"1,081.59","1,080.65","1,086.04","1,079.63",△0.59,10.84
Y/U$,120.40,120.37,103.57,103.16,103.32,103.48,0.15,△14.03
U$/EUR,1.2134,1.0930,1.1076,1.1145,1.1146,1.1190,0.39,2.38
CNY/U$,6.2210,6.4900,6.6520,6.6787,6.6798,6.6794,△0.01,2.92

[국제금리·주가·가산금리]
,‘14 말,‘15 말,‘16.7 말,8.31,9.1,9.2,전일비,‘15 말비
"LIBOR (Dollar, 3 월, %)",0.26,0.61,0.76,0.84,0.84,-,△0.00,0.23
"T/NOTE (10 년, %)",2.18,2.27,1.45,1.58,1.57,-,△0.01,△0.70
DOW,"17,823","17,425","18,432","18,401","18,419",-,0.10%,5.71%
NIKKEI,"17,464","19,034","16,569","16,887","16,927","16,926",△0.01%,△11.08%
SHANGHAI COMP,"3,235","3,565","2,980","3,084","3,068","3,068",△0.02%,△13.96%
"외평채가산금리(23년물, bp)",48,43,22,19,19,-,0,△24
"CDS (5 년, bp)",54,55,49,44,44,44,1,△11
"CRS (1 년, %)",1.49,1.35,1.15,1.15,1.17,1.17,△0.00,△0.19

[유가·곡물·원자재]
,‘14 말,‘15 말,‘16.7 말,8.30,8.31,9.1,전일비,‘15 말비
Dubai ($/ 배럴),53.60,32.19,38.64,46.16,44.79,42.98,△4.04%,33.52%
WTI 선물 ($/배럴),53.27,37.04,41.60,46.35,44.70,43.16,△3.45%,16.52%
Brent 선물 ($/배럴),57.33,37.28,42.46,48.37,47.04,45.45,△3.38%,21.92%
원당 (센트/파운드),14.52,15.24,19.05,20.52,20.06,19.59,△2.34%,28.54%
밀 (센트/부셀),590,470,408,363,361,395,9.35%,△16.01%
콩 (센트/부셀),"1,019",871,"1,033",966,960,944,△1.69%,8.32%
옥수수 (센트/부셀),397,359,335,304,302,324,7.38%,△9.76%
동 ($/톤),"6,359","4,702","4,853","4,609","4,613","4,620",0.16%,△1.74%
알루미늄 ($/톤),"1,832","1,508","1,616","1,628","1,601","1,587",△0.87%,5.27%
