일일경제지표('20.10.27)
"data_date,2020-10-27"

[표]
일일경제지표 (20. 10. 27. 화) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.9 말,10.23,10.26,10.27,전일비,19말비
콜금리 (1일),1.82,1.31,0.48,0.53,0.55,0.56,0.01,△0.75
CD (91 일),1.93,1.53,0.63,0.63,0.63,0.63,0,△0.90
국고채 (3년),1.82,1.36,0.85,0.91,0.91,0.92,0.01,△0.44
"회사채 (3년, AA-)",2.29,1.94,2.19,2.24,2.23,2.24,0.01,0.30
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"3,237",399,"1,528","△1,309","△2,837",-

[주가]
,‘18 말,‘19 말,‘20.9 말,10.23,10.26,10.27,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,327.89","2,360.81","2,343.91","2,330.84",△0.56%,6.06%
"- 거래대금 (억원, 일평균)","41,207","54,296","89,711","97,749","107,241","116,542",8.67%,-
KOSDAQ,675.65,669.83,848.15,807.98,778.02,783.73,0.73%,17.00%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△1,350",964,△845,"3,415",△504,-

[환율]
,‘18 말,‘19 말,‘20.9 말,10.23,10.26,10.27,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,169.50","1,132.90","1,127.70","1,125.50",△0.20,△2.67
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,170.00","1,133.10","1,128.10","1,125.80",△0.20,△2.56
￦/ CNY,162.79,165.50,171.50,169.84,168.38,167.72,△0.39,1.34
￦/ Y100,"1,008.86","1,059.75","1,107.27","1,082.04","1,075.54","1,075.18",△0.03,1.46
Y/U$,110.59,109.12,105.62,104.70,104.85,104.68,△0.16,△4.07
U$/EUR,1.1455,1.1194,1.1670,1.1791,1.1836,1.1831,△0.04,5.69
CNY/U$,6.8522,6.9848,6.8225,6.6860,6.6807,6.6965,0.24,△4.13

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.9 말,10.23,10.26,10.27,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.22,0.21,0.22,0.22,0,△1.73
DOW,"23,062","28,645","27,584","28,364","28,336","27,685",△2.29%,△2.73%
NIKKEI,"20,015","23,657","23,539","23,517","23,494","23,486",△0.04%,△0.72%
SHANGHAI COMP,"2,494","3,040","3,237","3,278","3,251","3,254",0.10%,7.16%
"외평채가산금리(23년물, bp)",63,37,38,30,31,31,0,△5.00
"CDS (5 년, bp)",40,22,27,26,26,26,0.83,4.19
"CRS (1 년, %)",1.21,0.83,0.08,0.13,0.16,0.16,0.01,△0.67

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.9 말,10.22,10.23,10.26,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,40.36,41.36,41.67,39.84,△4.39%,△40.78%
WTI 선물 ($/배럴),45.33,61.06,40.22,40.64,39.85,38.56,△3.24%,△36.85%
밀 (센트/부셀),512,559,578,623,633,620,△2.05%,10.91%
옥수수 (센트/부셀),376,388,379,416,419,418,△0.24%,7.73%
동 ($/톤),"6,018","6,156","6,610","6,886","6,880","6,806",△1.08%,10.56%
알루미늄 ($/톤),"1,881","1,800","1,737","1,828","1,829","1,823",△0.33%,1.28%

[반도체]
,‘18,‘19,‘20.7 월,8월,9월,10.22,10.23,10.26,10월 (~26)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.68,2.58,2.90,2.90,2.90,2.89,2.93
"(%, YoY)",8.3,△51.7,△21.0,△27.0,△11.2,△2.1,△1.5,△1.2,△2.6
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.45,5.57,5.64,5.64,5.65,5.65,5.64
"(%, YoY)",△2.6,△15.9,4.6,2.9,△0.9,△2.5,△2.4,△2.4,△2.4
