일일경제지표('20.2.11)
"data_date,2020-02-11"

[표]
일일경제지표 (20. 2. 11. 화) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.1 말,2.7,2.10,2.11,전일비,19말비
콜금리 (1일),1.82,1.31,1.24,1.23,1.22,1.24,0.02,△0.07
CD (91 일),1.93,1.53,1.42,1.42,1.42,1.42,0,△0.11
국고채 (3년),1.82,1.36,1.30,1.28,1.30,1.30,0.00,△0.06
"회사채 (3년, AA-)",2.29,1.94,1.90,1.87,1.89,1.89,0.00,△0.05
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"4,212",△620,"5,537","3,063","△2,474",-

[주가]
,‘18 말,‘19 말,‘20.1 말,2.7,2.10,2.11,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,119.01","2,211.95","2,201.07","2,223.12",1.00%,1.16%
"- 거래대금 (억원, 일평균)","41,207","54,296","71,052","83,347","88,131","54,710",△37.92%,-
KOSDAQ,675.65,669.83,642.48,672.63,676.07,682.34,0.93%,1.87%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△4,398",△346,"△3,733",△839,△78,-

[환율]
,‘18 말,‘19 말,‘20.1 말,2.7,2.10,2.11,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,191.80","1,186.50","1,187.10","1,181.60",△0.46,2.18
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,191.20","1,185.80","1,186.70","1,180.90",△0.49,2.21
￦/ CNY,162.79,165.50,172.44,169.89,170.03,169.32,△0.42,2.31
￦/ Y100,"1,008.86","1,059.75","1,093.09","1,079.03","1,081.05","1,075.06",△0.55,1.44
Y/U$,110.59,109.12,109.03,109.96,109.81,109.91,0.09,0.72
U$/EUR,1.1455,1.1194,1.1023,1.0978,1.0955,1.0907,△0.44,△2.56
CNY/U$,6.8522,6.9848,6.9364,6.9765,6.9805,6.9688,△0.17,△0.23

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.1 말,2.7,2.10,2.11,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,1.78,1.74,1.73,1.73,0,△0.21
DOW,"23,062","28,645","28,859","29,380","29,103","29,277",0.60%,2.86%
NIKKEI,"20,015","23,657","23,205","23,828","23,686","23,686",0,0.12%
SHANGHAI COMP,"2,494","3,040","2,977","2,876","2,890","2,902",0.39%,△4.45%
"외평채가산금리(23년물, bp)",63,37,40,38,39,39,0,3.00
"CDS (5 년, bp)",40,22,26,24,25,24,△0.62,1.76
"CRS (1 년, %)",1.21,0.83,0.77,0.76,0.75,0.73,△0.02,△0.10

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.1 말,2.6,2.7,2.10,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,58.45,55.18,54.37,53.33,△1.91%,△20.72%
WTI 선물 ($/배럴),45.33,61.06,51.56,50.95,50.32,49.57,△1.49%,△18.82%
밀 (센트/부셀),512,559,554,556,559,552,△1.25%,△1.25%
옥수수 (센트/부셀),376,388,381,379,384,382,△0.52%,△1.55%
동 ($/톤),"6,018","6,156","5,570","5,726","5,653","5,660",0.12%,△8.06%
알루미늄 ($/톤),"1,881","1,800","1,710","1,698","1,694","1,676",△1.06%,△6.89%

[반도체]
,‘18,‘19,‘19.11 월,12월,‘20.1 월,2.6,2.7,2.10,2월 (~10)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.81,2.91,3.24,3.43,3.41,3.41,3.44
"(%, YoY)",8.3,△51.7,△58.6,△55.0,△45.6,△42.4,△42.6,△42.6,△40.6
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.89,5.94,6.08,6.16,6.12,6.10,6.16
"(%, YoY)",△2.6,△15.9,2.7,7.3,17.2,22.5,21.5,21.2,23.6
