일일경제지표('20.5.1)
"data_date,2020-05-01"

[표]
일일경제지표 (20. 5. 1. 금) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.4 말,4.28,4.29,5.1,전일비,19말비
콜금리 (1일),1.82,1.31,0.73,0.73,0.73,0.73,0,△0.58
CD (91 일),1.93,1.53,1.10,1.10,1.10,1.10,0,△0.43
국고채 (3년),1.82,1.36,1.01,1.03,1.01,1.01,0,△0.35
"회사채 (3년, AA-)",2.29,1.94,2.22,2.22,2.22,2.22,0,0.28
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"3,926","8,369","3,926","3,926",0,-

[주가]
,‘18 말,‘19 말,‘20.4 말,4.28,4.29,5.1,전일비,19말비
KOSPI,"2,041.04","2,197.67","1,947.56","1,934.09","1,947.56","1,947.56",0,△11.38%
"- 거래대금 (억원, 일평균)","41,207","54,296","103,750","81,716","103,750","105,251",1.45%,-
KOSDAQ,675.65,669.83,645.18,644.93,645.18,645.18,0,△3.68%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","2,131","△2,508","2,131","2,131",0,-

[환율]
,‘18 말,‘19 말,‘20.4 말,4.28,4.29,5.1,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,218.20","1,225.20","1,218.20","1,218.20",0,5.34
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,218.90","1,224.50","1,218.90","1,218.90",0,5.50
￦/ CNY,162.79,165.50,172.31,172.96,172.31,172.86,0.32,4.45
￦/ Y100,"1,008.86","1,059.75","1,143.31","1,142.70","1,143.31","1,143.31",0,7.88
Y/U$,110.59,109.12,106.55,107.22,106.55,106.55,0,△2.36
U$/EUR,1.1455,1.1194,1.0843,1.0813,1.0843,1.0843,0,△3.14
CNY/U$,6.8522,6.9848,7.0792,7.0861,7.0792,7.0792,0,1.35

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.4 말,4.28,4.29,5.1,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.84,0.89,0.84,0.69,△0.15,△1.26
DOW,"23,062","28,645","24,102","24,134","24,102","24,346",1.01%,△14.46%
NIKKEI,"20,015","23,657","19,771","19,771","19,771","19,616",△0.78%,△17.08%
SHANGHAI COMP,"2,494","3,040","2,822","2,810","2,822","2,860",1.33%,△5.82%
"외평채가산금리(23년물, bp)",63,37,70,70,70,70,0,34.00
"CDS (5 년, bp)",40,22,36,38,36,35,△0.78,12.80
"CRS (1 년, %)",1.21,0.83,△0.39,△0.46,△0.39,△0.39,0,△1.21

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.4 말,4.28,4.29,4.30,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,20.73,16.63,17.12,20.73,21.09%,△69.18%
WTI 선물 ($/배럴),45.33,61.06,18.84,12.34,15.06,18.84,25.10%,△69.15%
밀 (센트/부셀),512,559,524,526,517,524,1.35%,△6.26%
옥수수 (센트/부셀),376,388,320,312,315,320,1.59%,△17.53%
동 ($/톤),"6,018","6,156","5,231","5,170","5,184","5,231",0.91%,△15.03%
알루미늄 ($/톤),"1,881","1,800","1,461","1,465","1,464","1,461",△0.20%,△18.83%

[반도체]
,‘18,‘19,‘20.1 월,2월,3월,4.28,4.29,4.30,4월 (~30)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.24,3.39,3.54,3.37,3.34,3.32,3.51
"(%, YoY)",8.3,△51.7,△45.6,△41.4,△29.8,△14.7,△14.3,△14.2,△17.5
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,6.08,6.11,6.00,5.73,5.73,5.73,5.76
"(%, YoY)",△2.6,△15.9,17.2,22.7,21.8,13.1,12.9,12.3,16.0
