일일경제지표('21.2.5)
"data_date,2021-02-05"

[표]
일일경제지표 (21. 2. 5. 금) 17:30 현재

[금리]
,‘19 말,‘20 말,‘21.1 말,2.3,2.4,2.5,전일비,20말비
콜금리 (1일),1.31,0.57,0.46,0.47,0.45,0.47,0.02,△0.10
CD (91 일),1.53,0.66,0.70,0.73,0.73,0.73,0,0.07
국고채 (3년),1.36,0.98,0.97,0.98,0.98,0.98,△0.00,0.01
"회사채 (3년, AA-)",1.94,2.21,2.09,2.06,2.07,2.06,△0.00,△0.15
"외국인 채권 순매수 * (상장 , 억원)",100,"5,408","6,399","14,674",△451,"2,943","3,394",-

[주가]
,‘19 말,‘20 말,‘21.1 말,2.3,2.4,2.5,전일비,20말비
KOSPI,"2,197.67","2,873.47","2,976.21","3,129.68","3,087.55","3,120.63",1.07%,8.60%
"- 거래대금 (억원, 일평균)","54,296","179,288","286,392","254,201","278,687","262,077",△5.96%,-
KOSDAQ,669.83,968.42,928.73,970.69,964.58,967.42,0.29%,△0.10%
"외국인순매수 (억원, 기간 중 * )","△2,816","1,840","△2,184","4,158","△7,590","1,485",△120,-

[환율]
,‘19 말,‘20 말,‘21.1 말,2.3,2.4,2.5,전일비,20말비
￦/ U$,"1,156.40","1,086.30","1,118.80","1,114.90","1,118.50","1,123.70",0.46,3.44
"선물환( NDF,1 월물)","1,155.40","1,086.30","1,118.60","1,114.70","1,118.70","1,124.00",0.47,3.47
￦/ CNY,165.50,166.04,173.34,172.63,173.10,173.60,0.29,4.55
￦/ Y100,"1,059.75","1,051.19","1,070.72","1,061.61","1,063.62","1,064.82",0.11,1.30
Y/U$,109.12,103.34,104.49,105.02,105.16,105.53,0.35,2.12
U$/EUR,1.1194,1.2279,1.2100,1.2040,1.2010,1.1962,△0.40,△2.58
CNY/U$,6.9848,6.5305,6.4587,6.4585,6.4599,6.4717,0.18,△0.90

[국제금리·주가·가산금리]
,‘19 말,‘20 말,‘21.1 말,2.3,2.4,2.5,전일비,20말비
"LIBOR ($, 3 월, %)",1.94,0.25,0.21,0.20,0.19,0.20,0.00,△0.06
DOW,"28,645","30,410","30,603","30,687","30,724","31,056",1.08%,2.13%
NIKKEI,"23,657","27,444","27,663","28,647","28,342","28,779",1.54%,4.86%
SHANGHAI COMP,"3,040","3,473","3,480","3,517","3,502","3,496",△0.16%,0.67%
"외평채가산금리(30년만기, bp)",37,15,24,24,23,22,△1.00,△10.00
"CDS (5 년, bp)",22,22,25,24,24,23,△0.23,0.89
"CRS (1 년, %)",0.83,0.24,0.12,0.17,0.16,0,△0.16,△0.24

[유가·곡물·원자재]
,‘19 말,‘20 말,‘21.1 말,2.2,2.3,2.4,전일비,20말비
Dubai ($/ 배럴),67.27,51.14,54.65,56.77,57.64,58.36,1.25%,14.12%
WTI 선물 ($/배럴),61.06,48.52,52.20,54.76,55.69,56.23,0.97%,15.89%
밀 (센트/부셀),559,641,663,645,648,638,△1.54%,△0.47%
옥수수 (센트/부셀),388,484,547,543,552,550,△0.36%,13.64%
동 ($/톤),"6,156","7,742","7,877","7,756","7,833","7,834",0.01%,1.19%
알루미늄 ($/톤),"1,800","1,978","1,987","1,958","1,973","1,980",0.35%,0.10%

[반도체]
,‘19,‘20,‘20.10 월,11월,12월,2.2,2.3,2.4,2월 (~4)
"D 램(8 G) 현물가($, 기간평균)",3.93,3.07,2.92,2.82,3.17,3.71,3.71,3.72,3.71
"(%, YoY)",△51.7,△21.9,△3.0,0.3,8.7,8.7,8.7,9.0,9.3
"낸드(128 G) 현물가($, 기간평균)",5.34,5.71,5.65,5.64,5.61,5.66,5.67,5.67,5.67
"(%, YoY)",△15.9,7.0,△2.3,△4.4,△5.4,△7.4,△7.0,△7.3,△7.3
