일일 경제지표('26.2.5)
"data_date,2026-02-05"

[표]
일일경제지표 (26. 2. 5.) 17:30 현재

[금리]
,’ 23말,’ 24말,‘26.1 말,2/3,2/4,2/5,전일비,25말비
"콜금리 (1일, %)",3.55,3.10,2.52,2.54,2.53,2.52,△0.01 %p,△0.02 %p
"CD (91 일, %)",3.83,3.44,2.73,2.74,2.75,2.75,0%p,△0.06 %p
"국고채 (3년, %)",3.15,2.60,3.14,3.19,3.21,3.20,△0.01 %p,0.25 %p
"회사채 (3년, AA-, %)",3.90,3.29,3.66,3.71,3.73,3.72,△0.01 %p,0.25 %p
"외국인 채권 순매수 * (상장, 억원)",△406,"3,200","4,619","22,692","8,418","6,475","1,943",-

[주가]
,’ 23말,’ 24말,‘26.1 말,2/3,2/4,2/5,전일비,25말비
KOSPI,"2,655.28","2,399.49","5,224.36","5,288.08","5,371.10","5,163.57",△3.86%,22.53%
- 거래대금 (억원),"94,189","52,272","347,017","293,215","301,375","323,856","22,481",-
KOSDAQ,866.57,678.19,"1,149.44",779.54,"1,149.43","1,108.41",△3.57%,19.77%
"외국인순매수 (억원, 기간 중 * )","6,937",116,"△21,974","6,153","9,364","△52,864","△62,228",-

[환율]
,’ 23말,’ 24말,‘26.1 말,2/3,2/4,2/5,전일비,25말비
￦/ U$,"1,288.00","1,472.50","1,439.50","1,445.40","1,450.20","1,469.00",1.30%,2.08 %
"선물환( NDF,1 월물)","1,286.80","1,473.80","1,438.60","1,445.80","1,450.20","1,465.00",1.02%,1.71 %
￦/ CNY,181.37,202.38,207.33,208.04,209.67,211.17,0.72%,2.18 %
￦/ Y100,912.25,932.67,935.47,929.88,928.19,936.15,0.86%,1.51 %
Y/U$,141.19,157.88,153.88,155.44,156.24,156.92,0.44%,0.56 %
U$/EUR,1.1105,1.0429,1.1917,1.1814,1.1833,1.1786,△0.40%,0.08 %
CNY/U$,7.1092,7.2992,6.9485,6.9387,6.9358,6.9429,0.10%,△0.68 %

[국제금리·주가·가산금리]
,’ 23말,’ 24말,‘26.1 말,2/3,2/4,2/5,전일비,25말비
"SOFR ($, 3 월, %)",5.61,4.33,3.66,3.66,3.66,3.66,0%p,0.00 %p
DOW,"37,657","42,992","49,072","49,408","49,241","49,501",0.53 %,2.35%
NIKKEI,"33,540","39,895","53,323","54,721","54,293","53,818",△0.88 %,6.91%
SHANGHAI COMP,"2,955","3,407","4,118","4,068","4,102","4,076",△0.64 %,2.79%
"외평채가산금리(30년만기, bp)",34,28,8,9,8,8,0,△4.00
"CDS (5 년, bp)",27.9,36.7,21.8,21.4,21.5,21.7,0.23,△0.58
"CRS SOFR (1 년, %)",2.83,2.32,2.36,2.39,2.43,2.42,△0.01 %p,0.28%p

[유가·곡물·원자재]
,’ 23말,’ 24말,‘26.1 말,2/2,2/3,2/4,전일비,25말비
Dubai ($/ 배럴),77.08,75.94,66.57,64.98,65.10,66.80,2.61%,8.46%
WTI 선물 ($/배럴),71.65,71.72,65.21,62.14,63.21,65.14,3.05%,13.44%
밀 (센트/부셀),628,552,538.00,527.75,528.75,526.75,△0.38%,3.90%
옥수수 (센트/부셀),471,459,428.25,425.75,428.50,429.50,0.23%,△2.44%
동 ($/톤),"8,476","8,706","13,369.50","12,987.00","13,295.00","13,247.00",△0.36%,5.94%
알루미늄 ($/톤),"2,336","2,517","3,110.00","3,042.00","3,103.00","3,047.50",△1.79%,2.68%

[반도체]
,’ 23말,’ 24.말,‘25.11 말,‘25.12 말,‘26.1 말,2/2,2/3,2/4,2월( ∼4)
"D 램(8 G) 현물가($, 기간평균)",1.74,1.75,12.25,18.63,26.38,26.43,26.40,26.40,26.41
"(YoY, %)",△14.8,0.5,567.9,970.7,"1,413.2","1,416.9","1,415.5","1,415.5","1,426.4"
"낸드(128 G) 현물가($, 기간평균)",6.38,6.63,10.40,10.70,11.65,12.25,12.25,12.25,12.25
"(YoY, %)",△2.3,3.9,56.4,61.5,75.2,84.2,84.2,84.2,45.9
