일일경제지표('18.3.8.)
"data_date,2018-03-08"

[표]
일일경제지표 (18. 3. 8. 목) 17:30 현재

[표]
KOSPI 지수(1.30%상승) 달러 환율(0.10%상승)

[금리]
,‘16 말,‘17 말,‘18.2 말,3.6,3.7,3.8,전일비,‘17 말비
콜금리 (1일),1.24,1.55,1.50,1.46,1.43,1.48,0.05,△0.07
CD (91 일),1.52,1.66,1.65,1.65,1.65,1.65,0,△0.01
국고채 (3년),1.64,2.14,2.27,2.31,2.30,2.29,△0.01,0.15
국고채 (5년),1.80,2.34,2.52,2.55,2.53,2.52,△0.01,0.18
"회사채 (3년, AA-)",2.13,2.68,2.82,2.86,2.85,2.84,△0.01,0.16
"외국인 채권 순매수 * (상장 , 억원)",297,△66,"3,007","3,690","5,059","1,917","△3,142","1,983.00"

[주가]
,‘16 말,‘17 말,‘18.2 말,3.6,3.7,3.8,전일비,‘17 말비(%)
KOSPI,"2,026.46","2,467.49","2,427.36","2,411.41","2,401.82","2,433.08",1.30%,△1.39%
"- 거래대금 (억원, 일평균)",-,"42,744","68,996","65,316","80,361","77,491",△13.48%,-
KOSDAQ,631.44,798.42,857.06,859.21,841.03,853.94,1.54%,6.95%
"외국인순매수 (억원, 기간 중 * )","1,380","1,409",△441,"1,319","△3,476",△453,"3,023",-

[환율]
,‘16 말,‘17 말,‘18.2 말,3.6,3.7,3.8,전일비,‘17 말비(%)
￦/ U$,"1,207.70","1,070.50","1,082.80","1,076.10","1,069.10","1,070.20",0.10,△0.03
"선물환( NDF,1 월물)","1,207.70","1,070.00","1,082.60","1,075.50","1,068.70","1,069.80",0.10,△0.02
￦/ CNY,173.68,163.90,171.14,169.63,169.03,169.11,0.05,3.18
￦/ EUR,"1,262.53","1,276.79","1,323.29","1,328.66","1,328.68","1,327.48",△0.09,3.97
￦/ Y100,"1,035.41",949.28,"1,010.73","1,013.47","1,012.12","1,009.72",△0.24,6.37
Y/U$,116.64,112.77,107.13,106.18,105.63,105.99,0.34,△6.01
U$/EUR,1.0454,1.1927,1.2221,1.2347,1.2428,1.2404,△0.19,4.00
CNY/U$,6.9550,6.5426,6.3297,6.3387,6.3235,6.3268,0.05,△3.30

[국제금리·주가·가산금리]
,‘16 말,‘17 말,‘18.2 말,3.6,3.7,3.8,전일비,‘17 말비
"LIBOR (Dollar, 3 월, %)",1.00,1.69,2.02,2.03,2.47,-,0.44,0.78
DOW,"19,763","24,719","25,029","24,884","24,801",-,△0.33%,0.33%
NIKKEI,"19,114","22,765","22,068","21,418","21,253","21,368",0.54%,△6.14%
SHANGHAI COMP,"3,098","3,307","3,259","3,290","3,272","3,288",0.51%,△0.57%
"외평채가산금리(23년물, bp)",25,76,56,57,57,-,0,△19.00
"CDS (5 년, bp)",44,56,51,52,48,47,△1,△8.55
"CRS (1 년, %)",1.00,1.38,1.34,1.40,1.46,1.47,0.01,0.09

[유가·곡물·원자재]
,‘16 말,‘17 말,‘18.2 말,3.5,3.6,3.7,전일비,‘17 말비
Dubai ($/ 배럴),53.83,64.33,64.02,61.32,62.04,61.61,△0.69%,△4.23%
WTI 선물 ($/배럴),53.72,60.42,63.01,62.57,62.60,61.15,△2.32%,1.21%
Brent 선물 ($/배럴),56.82,66.87,66.63,65.54,65.79,64.34,△2.20%,△3.78%
원당 (센트/파운드),19.51,15.16,13.01,13.56,13.45,12.79,△4.91%,△15.63%
밀 (센트/부셀),408,427,477,509,507,497,△1.97%,16.39%
콩 (센트/부셀),"1,004",962,"1,050","1,078","1,075","1,065",△0.93%,10.71%
옥수수 (센트/부셀),352,351,379,387,388,387,△0.26%,10.26%
동 ($/톤),"5,501","7,157","7,028","6,850","6,969","6,873",△1.38%,△3.97%
알루미늄 ($/톤),"1,714","2,242","2,173","2,135","2,136","2,113",△1.08%,△5.75%
