일일경제지표('21.11.3)
"data_date,2021-11-03"

[표]
일일경제지표 (21. 11. 3. 수) 17:30 현재

[금리]
,‘19 말,‘20 말,‘21.10 말,11.1,11.2,11.3,전일비,20말비
콜금리 (1일),1.31,0.57,0.78,0.76,0.74,0.72,△0.02,0.15
CD (91 일),1.53,0.66,1.12,1.12,1.12,1.12,0,0.46
국고채 (3년),1.36,0.98,2.10,2.11,2.04,2.04,△0.00,1.06
"회사채 (3년, AA-)",1.94,2.21,2.57,2.58,2.54,2.54,△0.00,0.33
"외국인 채권 순매수 * (상장 , 억원)",100,"5,408","2,368",△716,"2,530","△9,156","△11,686",-

[주가]
,‘19 말,‘20 말,‘21.10 말,11.1,11.2,11.3,전일비,20말비
KOSPI,"2,197.67","2,873.47","2,970.68","2,978.94","3,013.49","2,975.71",△1.25%,3.56%
"- 거래대금 (억원, 일평균)","54,296","179,288","150,500","142,585","119,287","125,503",5.21%,-
KOSDAQ,669.83,968.42,992.33,998.57,"1,009.44","1,005.00",△0.44%,3.78%
"외국인순매수 (억원, 기간 중 * )","△2,816","1,840","△7,657","△2,906","4,684","△4,072",△187,-

[환율]
,‘19 말,‘20 말,‘21.10 말,11.1,11.2,11.3,전일비,20말비
￦/ U$,"1,156.40","1,086.30","1,168.60","1,176.50","1,174.40","1,181.60",0.61,8.77
"선물환( NDF,1 월물)","1,155.40","1,086.30","1,169.50","1,177.40","1,175.70","1,182.60",0.59,8.86
￦/ CNY,165.50,166.04,182.64,183.74,183.57,184.72,0.63,11.25
￦/ Y100,"1,059.75","1,051.19","1,029.42","1,029.40","1,033.17","1,037.86",0.45,△1.27
Y/U$,109.12,103.34,113.52,114.29,113.67,113.85,0.16,10.17
U$/EUR,1.1194,1.2279,1.1668,1.1554,1.1601,1.1583,△0.16,△5.67
CNY/U$,6.9848,6.5305,6.3904,6.4011,6.3987,6.3986,△0.00,△2.02

[국제금리·주가·가산금리]
,‘19 말,‘20 말,’21.10 말,11.1,11.2,11.3,전일비,20말비
"LIBOR ($, 3 월, %)",1.94,0.25,0.13,0.13,0.13,0.14,0.01,△0.11
DOW,"28,645","30,410","35,730","35,820","35,914","36,053",0.39%,18.56%
NIKKEI,"23,657","27,444","28,893","29,647","29,521","29,521",0,7.57%
SHANGHAI COMP,"3,040","3,473","3,547","3,544","3,506","3,499",△0.20%,0.73%
"외평채가산금리(30년만기, bp)",50,32,14,15,15,15,0,△17.00
"CDS (5 년, bp)",22,22,19,19,19,19,△0.26,△3.50
"CRS (1 년, %)",0.83,0.24,1.05,1.04,1.03,1.00,△0.03,0.76

[유가·곡물·원자재]
,‘19 말,‘20 말,’21.10 말,10.29,11.1,11.2,전일비,20말비
Dubai ($/ 배럴),67.27,51.14,82.57,82.57,81.99,83.31,1.61%,62.91%
WTI 선물 ($/배럴),61.06,48.52,83.57,83.57,84.05,83.91,△0.17%,72.94%
밀 (센트/부셀),559,641,773,773,797,792,△0.63%,23.56%
옥수수 (센트/부셀),388,484,568,568,579,573,△1.04%,18.39%
동 ($/톤),"6,156","7,742","9,955","9,955","9,875","9,817",△0.59%,26.80%
알루미늄 ($/톤),"1,800","1,978","2,695","2,695","2,713","2,680",△1.22%,35.49%

[반도체]
,‘19,‘20,‘21.8 월,9월,10월,10.29,11.1,11.2,11월 (~2)
"D 램(8 G) 현물가($, 기간평균)",3.93,3.07,4.19,3.74,3.56,3.37,3.34,3.30,3.32
"(%, YoY)",△51.7,△21.9,62.4,29.0,21.9,17.3,17.0,15.8,17.9
"낸드(128 G) 현물가($, 기간평균)",5.34,5.71,6.86,6.95,7.27,7.34,7.34,7.34,7.34
"(%, YoY)",△15.9,7.0,23.1,23.3,28.8,29.2,29.4,29.5,30.2
