일일경제지표('17.12.12.)
"data_date,2017-12-12"

[표]
일일경제지표 (17. 12. 12. 화) 17:30 현재

[표]
KOSPI 지수(0.42%하락) 달러 환율(0.01%상승)

[금리]
,‘15 말,‘16 말,‘17.11 말,12.8,12.11,12.12,전일비,‘16 말비
콜금리 (1일),1.49,1.24,1.26,1.49,1.52,1.52,0,0.28
CD (91 일),1.67,1.52,1.64,1.66,1.66,1.66,0,0.14
국고채 (3년),1.66,1.64,2.07,2.09,2.09,2.08,△0.01,0.44
국고채 (5년),1.81,1.80,2.26,2.29,2.30,2.29,△0.02,0.49
"회사채 (3년, AA-)",2.11,2.13,2.63,2.65,2.64,2.63,△0.01,0.50
"외국인 채권 순매수 * (상장 , 억원)",830,297,"2,442","4,292","5,323","4,699",△624,"4,402"

[주가]
,‘15 말,‘16 말,‘17.11 말,12.8,12.11,12.12,전일비,‘16 말비(%)
KOSPI,"1,961.31","2,026.46","2,476.37","2,464.00","2,471.49","2,461.00",△0.42%,21.44%
"- 거래대금 (억원, 일평균)","37,066",-,"93,976","53,404","45,334","50,647",9.79%,-
KOSDAQ,682.35,631.44,771.42,744.06,764.09,760.40,△0.48%,20.42%
"외국인순매수 (억원, 기간 중 * )",△538,"1,380","△5,488","△1,428",△768,"△3,877","△3,109",-

[환율]
,‘15 말,‘16 말,‘17.11 말,12.8,12.11,12.12,전일비,‘16 말비(%)
￦/ U$,"1,172.50","1,207.70","1,088.20","1,093.30","1,092.30","1,092.40",0.01,△9.57
"선물환( NDF,1 월물)","1,173.70","1,207.70","1,088.10","1,093.10","1,092.00","1,091.70",△0.03,△9.63
￦/ CNY,180.70,173.68,164.58,165.15,165.07,164.96,△0.07,△5.16
￦/ EUR,"1,281.54","1,262.53","1,290.61","1,285.61","1,286.84","1,286.19",△0.05,1.31
￦/ Y100,974.08,"1,035.41",970.22,964.19,961.96,962.98,0.11,△6.86
Y/U$,120.37,116.64,112.16,113.39,113.55,113.44,△0.10,△2.91
U$/EUR,1.0930,1.0454,1.1860,1.1759,1.1781,1.1774,△0.06,12.03
CNY/U$,6.4900,6.9550,6.6060,6.6167,6.6156,6.6207,0.08,△4.64

[국제금리·주가·가산금리]
,‘15 말,‘16 말,‘17.11 말,12.8,12.11,12.12,전일비,‘16 말비
"LIBOR (Dollar, 3 월, %)",0.61,1.00,1.48,1.55,1.55,-,0,0.55
DOW,"17,425","19,763","24,272","24,329","24,386",-,0.23%,23.39%
NIKKEI,"19,034","19,114","22,725","22,811","22,939","22,866",△0.32%,19.63%
SHANGHAI COMP,"3,565","3,098","3,317","3,290","3,322","3,281",△1.25%,5.91%
"외평채가산금리(23년물, bp)",43,25,79,77,76,-,△1,51.00
"CDS (5 년, bp)",55,44,59,59,59,57,△1,13.44
"CRS (1 년, %)",1.35,1.00,1.35,1.41,1.38,1.36,△0.02,0.36

[유가·곡물·원자재]
,‘15 말,‘16 말,‘17.11 말,12.7,12.8,12.11,전일비,‘16 말비
Dubai ($/ 배럴),32.19,53.83,60.82,59.43,60.26,60.96,1.16%,13.25%
WTI 선물 ($/배럴),37.04,53.72,57.40,56.67,57.39,57.99,1.05%,7.95%
Brent 선물 ($/배럴),37.28,56.82,63.57,62.20,63.40,64.69,2.03%,13.85%
원당 (센트/파운드),15.24,19.51,15.00,14.31,14.05,13.95,△0.71%,△28.50%
밀 (센트/부셀),470,408,433,422,419,414,△1.19%,1.47%
콩 (센트/부셀),871,"1,004",986,992,990,983,△0.71%,△2.09%
옥수수 (센트/부셀),359,352,356,352,353,349,△1.13%,△0.85%
동 ($/톤),"4,702","5,501","6,761","6,531","6,539","6,548",0.14%,19.03%
알루미늄 ($/톤),"1,508","1,714","2,033","1,994","1,992","1,992",0,16.25%
