일일 경제지표('26.1.6)
"data_date,2026-01-06"

[표]
일일경제지표 (25. 1. 5.) 17:30 현재

[금리]
,’ 23말,’ 24말,‘25.12 말,‘26.1/2,1/5,1/6,전일비,25말비
"콜금리 (1일, %)",3.55,3.10,2.54,2.62,2.51,2.51,0%p,△0.03% p
"CD (91 일, %)",3.83,3.44,2.81,2.77,2.76,2.75,△0.01 %p,△0.06% p
"국고채 (3년, %)",3.15,2.60,2.95,2.94,2.93,2.95,0.02 %p,△0.00% p
"회사채 (3년, AA-, %)",3.90,3.29,3.48,3.46,3.46,3.46,0.00 %p,△0.02% p
"외국인 채권 순매수 * (상장, 억원)",△406,"3,200",△924,"4,147","3,854","3,458",△396.00,-

[주가]
,’ 23말,’ 24말,‘25.12 말,‘26.1/2,1/5,1/6,전일비,25말비
KOSPI,"2,655.28","2,399.49","4,214.17","4,309.63","4457,52","4,525.48",1.52%,7.39%
- 거래대금 (억원),"94,189","52,272","132,135","172,706","225,094","252,683","27,589",-
KOSDAQ,866.57,678.19,925.47,945.57,957.50,955.97,△0.16%,3.30%
"외국인순매수 (억원, 기간 중 * )","6,937",116,"△8,035","7,351","20,549","△9,627","△30,176",-

[환율]
,’ 23말,’ 24말,‘25.12/30,‘26.1/2,1/5,1/6,전일비,25말비
￦/ U$,"1,288.00","1,472.50","1,439.00","1,441.80","1,443.80","1,445.50",0.12 %,0.45 %
"선물환( NDF,1 월물)","1,286.80","1,473.80","1,440.30","1,442.10","1,444.10","1,443.40",△0.05 %,0.22 %
￦/ CNY,181.37,202.38,206.67,207.06,207.24,207.20,△0.02 %,0.26 %
￦/ Y100,912.25,932.67,922.20,918.75,918.92,924.41,0.60 %,0.24 %
Y/U$,141.19,157.88,156.04,156.93,157.12,156.37,△0.48 %,0.21 %
U$/EUR,1.1105,1.0429,1.1776,1.1742,1.1687,1.1734,0.40 %,△0.36 %
CNY/U$,7.1092,7.2992,6.9904,6.9931,6.9805,6.9810,0.01 %,△0.13 %

[국제금리·주가·가산금리]
,’ 23말,’ 24말,‘25.12/31,‘26.1/2,1/5,1/6,전일비,25말비
"SOFR ($, 3 월, %)",5.61,4.33,3.66,3.65,3.65,3.65,△0.00% p,△0.01 %p
DOW,"37,657","42,992","48,367","48,063","48,382","48,977",1.23%,1.26%
NIKKEI,"33,540","39,895",휴장,휴장,"51,833","52,518",1.32%,4.33%
SHANGHAI COMP,"2,955","3,407",휴장,휴장,"4,023","4,084",1.50%,2.99%
"외평채가산금리(30년만기, bp)",34,28,12,12,13,13,0,1.00
"CDS (5 년, bp)",27.9,36.7,22.4,22.3,22.1,22.0,△0.14,△0.36
"CRS SOFR (1 년, %)",2.83,2.32,2.14,2.15,2.15,2.22,0.08%p,0.09%p

[유가·곡물·원자재]
,’ 23말,’ 24말,‘25.11 말,12/31,‘26.1/2,1/5,전일비,25말비
Dubai ($/ 배럴),77.08,75.94,64.15,61.59,60.32,58.26,△3.42%,△5.41%
WTI 선물 ($/배럴),71.65,71.72,58.55,57.42,57.32,58.32,1.74%,1.57%
밀 (센트/부셀),628,552,538.50,507.00,506.50,512.50,1.18%,1.08%
옥수수 (센트/부셀),471,459,447.75,440.25,437.50,444.50,1.60%,0.97%
동 ($/톤),"8,476","8,706","11,004","12,504.00","12,571.00","12,884.00",2.49%,3.04%
알루미늄 ($/톤),"2,336","2,517","2,826","2,968.00","2,986.00","3,022.50",1.22%,1.84%

[반도체]
,’ 23말,’ 24.말,‘25.9 말,‘25.10 말,‘25.11 말,12/31,‘26.1/2,‘26.1/5,1월( ∼5)
"D 램(8 G) 현물가($, 기간평균)",1.74,1.75,6.59,8.45,12.25,18.63,18.88,19.25,19.06
"(YoY, %)",△14.8,0.5,240.8,345.7,567.9,970.7,986.6,"1,008.2",994.1
"낸드(128 G) 현물가($, 기간평균)",6.38,6.63,9.45,9.80,10.40,10.70,10.70,10.70,10.70
"(YoY, %)",△2.3,3.9,39.5,45.4,56.4,61.5,61.5,61.5,61.5
