일일경제지표('20.10.5)
"data_date,2020-10-05"

[표]
일일경제지표 (20. 10. 5. 월) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.9 말,9.28,9.29,10.5,전일비,19말비
콜금리 (1일),1.82,1.31,0.48,0.48,0.48,0.55,0.07,△0.76
CD (91 일),1.93,1.53,0.63,0.63,0.63,0.63,0,△0.90
국고채 (3년),1.82,1.36,0.85,0.84,0.85,0.88,0.04,△0.48
"회사채 (3년, AA-)",2.29,1.94,2.19,2.19,2.19,2.22,0.03,0.28
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"3,237","3,124","3,237","5,308","2,071",-

[주가]
,‘18 말,‘19 말,‘20.9 말,9.28,9.29,10.5,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,327.89","2,308.08","2,327.89","2,358.00",1.29%,7.30%
"- 거래대금 (억원, 일평균)","41,207","54,296","89,711","101,816","89,711","94,871",5.75%,-
KOSDAQ,675.65,669.83,848.15,835.91,848.15,858.39,1.21%,28.15%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△1,350",212,"△1,350","1,691",△225,-

[환율]
,‘18 말,‘19 말,‘20.9 말,9.28,9.29,10.5,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,169.50","1,173.60","1,169.50","1,163.40",△0.52,0.61
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,170.00","1,173.70","1,170.00","1,163.40",△0.56,0.69
￦/ CNY,162.79,165.50,171.50,172.29,171.50,171.32,△0.10,3.52
￦/ Y100,"1,008.86","1,059.75","1,107.27","1,114.64","1,107.27","1,101.91",△0.48,3.98
Y/U$,110.59,109.12,105.62,105.29,105.62,105.58,△0.04,△3.24
U$/EUR,1.1455,1.1194,1.1670,1.1635,1.1670,1.1726,0.48,4.75
CNY/U$,6.8522,6.9848,6.8225,6.8238,6.8225,6.7898,△0.48,△2.79

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.9 말,9.28,9.29,10.5,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.22,0.22,0.22,0.23,0.02,△1.71
DOW,"23,062","28,645","27,584","27,174","27,584","27,683",0.36%,△2.74%
NIKKEI,"20,015","23,657","23,539","23,512","23,539","23,312",△0.96%,△1.46%
SHANGHAI COMP,"2,494","3,040","3,237","3,218","3,237","3,218",△0.57%,5.97%
"외평채가산금리(23년물, bp)",63,37,38,38,38,37,△1.00,1.00
"CDS (5 년, bp)",40,22,27,28,27,27,△0.84,4.38
"CRS (1 년, %)",1.21,0.83,0.08,0.08,0.08,0.07,△0.02,△0.76

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.9 말,9.29,9.30,10.1,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,40.36,41.87,40.36,41.12,1.88%,△38.87%
WTI 선물 ($/배럴),45.33,61.06,40.22,39.29,40.22,38.72,△3.73%,△36.59%
밀 (센트/부셀),512,559,578,550,578,510,△11.76%,△8.77%
옥수수 (센트/부셀),376,388,379,365,379,383,1.06%,△1.29%
동 ($/톤),"6,018","6,156","6,610","6,546","6,610","6,614",0.06%,7.44%
알루미늄 ($/톤),"1,881","1,800","1,737","1,746","1,737","1,716",△1.21%,△4.67%

[반도체]
,‘18,‘19,‘20.7 월,8월,9월,9.28,9.29,9.30,9월 (~30)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.68,2.58,2.90,2.95,2.95,2.95,2.90
"(%, YoY)",8.3,△51.7,△21.0,△27.0,△11.2,△7.2,△6.9,△5.6,△11.2
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.45,5.57,5.64,5.64,5.64,5.64,5.64
"(%, YoY)",△2.6,△15.9,4.6,2.9,△0.9,△1.1,△1.2,△1.6,△0.9
