일일경제지표('19.11.1)
"data_date,2019-11-01"

[표]
일일경제지표 (19. 11. 1. 금) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.10 말,10.30,10.31,11.1,전일비,18말비
콜금리 (1일),1.55,1.82,1.26,1.24,1.26,1.29,0.03,△0.53
CD (91 일),1.66,1.93,1.44,1.44,1.44,1.44,0,△0.49
국고채 (3년),2.14,1.82,1.47,1.48,1.47,1.47,0.00,△0.35
"회사채 (3년, AA-)",2.68,2.29,1.97,1.98,1.97,1.98,0.00,△0.31
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422",171,"1,712",171,"1,782","1,611",-

[주가]
,‘17 말,‘18 말,‘19.10 말,10.30,10.31,11.1,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,083.48","2,080.27","2,083.48","2,100.20",0.80%,2.90%
"- 거래대금 (억원, 일평균)","42,744","41,207","50,515","40,678","50,515","57,773",14.37%,-
KOSDAQ,798.42,675.65,658.52,655.04,658.52,662.34,0.58%,△1.97%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730",637,△463,637,"1,268",99,-

[환율]
,‘17 말,‘18 말,‘19.10 말,10.30,10.31,11.1,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,163.40","1,168.10","1,163.40","1,165.60",0.19,4.47
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,163.30","1,167.30","1,163.30","1,164.90",0.14,4.48
￦/ CNY,163.90,162.79,165.43,165.50,165.43,165.59,0.10,1.72
￦/ Y100,949.28,"1,008.86","1,070.48","1,073.33","1,070.48","1,079.66",0.86,7.02
Y/U$,112.77,110.59,108.68,108.83,108.68,107.96,△0.66,△2.38
U$/EUR,1.1927,1.1455,1.1158,1.1107,1.1158,1.1161,0.03,△2.57
CNY/U$,6.5426,6.8522,7.0410,7.0615,7.0410,7.0415,0.01,2.76

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.10 말,10.30,10.31,11.1,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,1.93,1.94,1.93,1.91,△0.02,△0.87
DOW,"24,719","23,062","27,187","27,071","27,187","27,046",△0.52%,17.27%
NIKKEI,"22,765","20,015","22,927","22,843","22,927","22,851",△0.33%,14.17%
SHANGHAI COMP,"3,307","2,494","2,929","2,939","2,929","2,958",0.99%,18.62%
"외평채가산금리(23년물, bp)",76,63,37,37,37,37,0.00,△26.00
"CDS (5 년, bp)",56,40,30,30,30,29,0.31,△11.04
"CRS (1 년, %)",1.38,1.21,0.78,0.75,0.78,0.75,0.03,△0.46

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.10 말,10.29,10.30,10.31,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,61.10,61.00,61.32,61.10,△0.36%,15.59%
WTI 선물 ($/배럴),60.42,45.33,54.18,55.54,55.06,54.18,△1.60%,19.52%
밀 (센트/부셀),427,512,509,512,509,509,0,△0.59%
옥수수 (센트/부셀),351,376,390,386,391,390,△0.26%,3.72%
동 ($/톤),"7,157","6,018","5,825","5,880","5,883","5,825",△0.99%,△3.21%
알루미늄 ($/톤),"2,242","1,881","1,743","1,738","1,747","1,743",△0.23%,△7.34%

[반도체]
,‘17,‘18,‘19.7 월,8월,9월,10.29,10.30,10.31,10월 (~31)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.39,3.53,3.26,2.89,2.89,2.88,3.0
"(%, YoY)",41.6,8.3,△57.6,△54.1,△55.8,△58.7,△58.7,△58.4,△57.5
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.20,5.42,5.69,5.80,5.80,5.80,5.78
"(%, YoY)",33.8,△2.6,△21.3,△14.3,△2.5,△0.8,△0.8,△0.6,△0.8
