일일경제지표('20.4.1)
"data_date,2020-04-01"

[표]
일일경제지표 (20. 4. 1. 수) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.3 말,3.30,3.31,4.1,전일비,19말비
콜금리 (1일),1.82,1.31,0.76,0.75,0.76,0.80,0.04,△0.51
CD (91 일),1.93,1.53,1.10,1.10,1.10,1.10,0,△0.43
국고채 (3년),1.82,1.36,1.07,1.10,1.07,1.09,0.02,△0.27
"회사채 (3년, AA-)",2.29,1.94,2.08,2.07,2.08,2.10,0.02,0.16
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,720,△71,720,"1,073",353,-

[주가]
,‘18 말,‘19 말,‘20.3 말,3.30,3.31,4.1,전일비,19말비
KOSPI,"2,041.04","2,197.67","1,754.64","1,717.12","1,754.64","1,685.46",△3.94%,△23.31%
"- 거래대금 (억원, 일평균)","41,207","54,296","90,810","128,519","90,810","139,053",53.13%,-
KOSDAQ,675.65,669.83,569.07,542.11,569.07,551.84,△3.03%,△17.61%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△1,724","△3,857","△1,724","△6,613",284,-

[환율]
,‘18 말,‘19 말,‘20.3 말,3.30,3.31,4.1,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,217.40","1,224.40","1,217.40","1,230.50",1.08,6.41
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,216.20","1,223.50","1,216.20","1,229.80",1.12,6.44
￦/ CNY,162.79,165.50,171.87,172.46,171.87,173.31,0.84,4.72
￦/ Y100,"1,008.86","1,059.75","1,123.48","1,136.55","1,123.48","1,145.18",1.93,8.06
Y/U$,110.59,109.12,108.36,107.73,108.36,107.45,△0.84,△1.53
U$/EUR,1.1455,1.1194,1.1003,1.1086,1.1003,1.1001,△0.02,△1.72
CNY/U$,6.8522,6.9848,7.0927,7.0921,7.0927,7.0951,0.03,1.58

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.3 말,3.30,3.31,4.1,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,1.45,1.45,1.45,1.43,△0.02,△0.51
DOW,"23,062","28,645","22,327","21,637","22,327","21,917",△1.84%,△23.00%
NIKKEI,"20,015","23,657","18,917","19,085","18,917","18,065",△4.50%,△23.64%
SHANGHAI COMP,"2,494","3,040","2,750","2,747","2,750","2,735",△0.57%,△9.95%
"외평채가산금리(23년물, bp)",63,37,59,57,59,58,△1.00,22.00
"CDS (5 년, bp)",40,22,40,37,40,44,3.67,21.87
"CRS (1 년, %)",1.21,0.83,△0.53,△0.44,△0.53,△0.60,△0.07,△1.42

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.3 말,3.27,3.30,3.31,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,23.43,25.04,23.24,23.43,0.82%,△65.17%
WTI 선물 ($/배럴),45.33,61.06,20.48,21.51,20.09,20.48,1.94%,△66.46%
밀 (센트/부셀),512,559,569,571,570,569,△0.18%,1.79%
옥수수 (센트/부셀),376,388,341,346,341,341,0,△12.11%
동 ($/톤),"6,018","6,156","4,797","4,774","4,763","4,797",0.71%,△22.08%
알루미늄 ($/톤),"1,881","1,800","1,489","1,506","1,495","1,489",△0.40%,△17.28%

[반도체]
,‘18,‘19,‘19.12 월,‘20.1 월,2월,3.27,3.30,3.31,3월 (~31)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.91,3.24,3.39,3.50,3.50,3.57,3.54
"(%, YoY)",8.3,△51.7,△55.0,△45.6,△41.4,△23.6,△23.5,△21.3,△29.8
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.94,6.08,6.11,5.85,5.83,5.83,6.00
"(%, YoY)",△2.6,△15.9,7.3,17.2,22.7,18.9,18.7,18.5,21.8
