일일 경제지표('24.7.22)
"data_date,2024-07-22"

[표]
일일경제지표 (24. 7. 22 월) 17:30 현재

[금리]
,’ 22말,’ 23말,’ 24.6말,7/18,7/19,7/22,전일비,23말비
콜금리 (1일.%),3.21,3.55,3.60,3.51,3.52,3.56,0.04,0.01
"CD (91 일, %)",3.98,3.83,3.60,3.52,3.52,3.52,0,△0.31
"국고채 (3년, %)",3.72,3.15,3.18,3.06,3.07,3.07,△0.00,△0.08
"회사채 (3년, AA-, %)",5.23,3.90,3.66,3.51,3.53,3.52,△0.00,△0.38
"외국인 채권 순매수 * (상장, 억원)","△2,319",△406,"1,248",△354,"1,503","3,066","1,563",-

[주가]
,’ 22말,’ 23말,’ 24.6말,7/18,7/19,7/22,전일비,23말비
KOSPI,"2,236.40","2,655.28","2,797.82","2,824.35","2,795.46","2,763.51",△1.14%,4.08%
- 거래대금 (억원),"60,365","103,597","110,201","155,481","95,852","104,996","9,144",-
KOSDAQ,679.29,866.57,840.44,822.48,828.72,809.96,△2.26%,△6.53%
"외국인순매수 (억원, 기간 중 * )","△2,792","6,937",526,"△3,026","△4,539","△2,730","1,809",-

[환율]
,’ 22말,’ 23말,’ 24.6말,7/18,7/19,7/22,전일비,23말비
￦/ U$,"1,264.50","1,288.00","1,376.70","1,381.70","1,386.70","1,388.20",0.11,7.78
"선물환( NDF,1 월물)","1,265.30","1,286.80","1,383.50","1,379.30","1,384.60","1,385.50",0.07,7.67
￦/ CNY,181.44,181.37,190.43,189.60,189.86,190.86,0.53,5.23
￦/ Y100,945.56,912.25,855.62,884.40,878.99,886.63,0.87,△2.81
Y/U$,133.73,141.19,160.90,156.23,157.76,156.57,△0.75,10.89
U$/EUR,1.0617,1.1105,1.0694,1.0930,1.0885,1.0881,△0.04,△2.02
CNY/U$,6.9630,7.1092,7.2655,7.2576,7.2673,7.2729,0.08,2.30

[국제금리·주가·가산금리]
,’ 22말,’ 23말,’ 24.6말,7/18,7/19,7/22,전일비,23말비
"LIBOR ($, 3 월, %)",4.75,5.61,5.59,5.54,5.54,5.54,0.00,△0.07
DOW,"33,221","37,657","39,164","41,198","40,665","40,288",△0.93%,6.99%
NIKKEI,"26,095","33,540","39,583","40,126","40,064","39,599",△1.16%,18.07%
SHANGHAI COMP,"3,089","2,955","2,967","2,977","2,982","2,964",△0.61%,0.32%
"외평채가산금리(30년만기, bp)",43,34,28,26,25,25,0,△9.00
"CDS (5 년, bp)",55,28,37,36,36,36,0.37,8.45
"CRS SOFR (1 년, %)",2.81,2.83,2.89,2.77,2.78,2.74,△0.04,△0.09

[유가·곡물·원자재]
,’ 22말,’ 23말,’ 24.6말,7/17,7/18,7/19,전일비,23말비
Dubai ($/ 배럴),78.77,77.08,85.77,83.68,84.78,84.49,△0.34%,9.61%
WTI 선물 ($/배럴),80.26,71.65,81.54,82.85,82.82,80.13,△3.25%,11.84%
밀 (센트/부셀),792,628,574,539,535,543,1.50%,△13.54%
옥수수 (센트/부셀),679,471,397,412,405,405,0,△14.01%
동 ($/톤),"8,387","8,476","9,477","9,533","9,342","9,214",△1.37%,8.71%
알루미늄 ($/톤),"2,361","2,336","2,486","2,363","2,335","2,312",△0.99%,△1.03%

[반도체]
,’ 22말,’ 23말,’ 24.4말,’ 24.5말,’ 24.6말,7/17,7/18,7/19,7월( ∼19)
"D 램(8 G) 현물가($, 기간평균)",3.07,1.74,1.94,1.93,1.87,2.00,2.00,2.00,1.96
"(%, YoY)",△23.0,△14.8,18.6,22.2,23.7,33.6,33.7,34.0,31.7
"낸드(128 G) 현물가($, 기간평균)",7.25,6.38,6.40,6.39,6.37,6.31,6.31,6.31,6.31
"(%, YoY)",10.7,△2.3,0.0,0.0,0.5,0.0,0.0,0.0,0.3
