일일경제지표('20.6.26)
"data_date,2020-06-26"

[표]
일일경제지표 (20. 6. 26. 금) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.5 말,6.24,6.25,6.26,전일비,19말비
콜금리 (1일),1.82,1.31,0.49,0.47,0.48,0.47,△0.01,△0.84
CD (91 일),1.93,1.53,0.81,0.79,0.79,0.79,0,△0.74
국고채 (3년),1.82,1.36,0.83,0.82,0.82,0.81,△0.01,△0.55
"회사채 (3년, AA-)",2.29,1.94,2.16,2.22,2.22,2.22,0,0.28
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,744,"6,374","7,269","1,036","△6,233",-

[주가]
,‘18 말,‘19 말,‘20.5 말,6.24,6.25,6.26,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,029.60","2,161.51","2,112.37","2,134.65",1.05%,△2.87%
"- 거래대금 (억원, 일평균)","41,207","54,296","144,792","134,960","133,247","106,926",△19.75%,-
KOSDAQ,675.65,669.83,713.68,759.50,750.36,750.58,0.03%,12.06%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816",△313,△897,"△3,582",701,△120,-

[환율]
,‘18 말,‘19 말,‘20.5 말,6.24,6.25,6.26,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,238.50","1,199.40","1,204.70","1,200.60",△0.34,3.82
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,237.70","1,199.50","1,204.60","1,200.80",△0.32,3.93
￦/ CNY,162.79,165.50,173.13,169.62,170.19,169.63,△0.33,2.50
￦/ Y100,"1,008.86","1,059.75","1,155.32","1,125.25","1,124.42","1,121.22",△0.28,5.80
Y/U$,110.59,109.12,107.20,106.59,107.14,107.08,△0.06,△1.87
U$/EUR,1.1455,1.1194,1.1095,1.1322,1.1238,1.1210,△0.25,0.14
CNY/U$,6.8522,6.9848,7.1492,7.0667,7.0770,7.0770,0,1.32

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.5 말,6.24,6.25,6.26,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.36,0.30,0.30,0.28,△0.01,△1.66
DOW,"23,062","28,645","25,401","26,156","25,446","25,746",1.18%,△9.54%
NIKKEI,"20,015","23,657","21,878","22,534","22,260","22,512",1.13%,△4.84%
SHANGHAI COMP,"2,494","3,040","2,852","2,980","2,980","2,980",0,△1.88%
"외평채가산금리(23년물, bp)",63,37,66,56,56,56,0,20.00
"CDS (5 년, bp)",40,22,30,29,31,30,△0.74,7.56
"CRS (1 년, %)",1.21,0.83,0.02,△0.13,△0.13,△0.07,0.07,△0.89

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.5 말,6.23,6.24,6.25,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,34.86,43.39,42.49,40.58,△4.50%,△39.68%
WTI 선물 ($/배럴),45.33,61.06,35.49,40.37,38.01,38.72,1.87%,△36.59%
밀 (센트/부셀),512,559,521,491,486,488,0.41%,△12.70%
옥수수 (센트/부셀),376,388,326,325,324,317,△2.16%,△18.30%
동 ($/톤),"6,018","6,156","5,333","5,895","5,871","5,881",0.17%,△4.47%
알루미늄 ($/톤),"1,881","1,800","1,515","1,578","1,564","1,544",△1.28%,△14.22%

[반도체]
,‘18,‘19,‘20.3 월,4월,5월,6.22,6.23,6.24,6월 (~24)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.54,3.51,3.17,2.83,2.82,2.80,2.95
"(%, YoY)",8.3,△51.7,△29.8,△17.5,△15.1,△12.4,△12.3,△11.2,△12.5
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,6.00,5.76,5.65,5.45,5.45,5.45,5.41
"(%, YoY)",△2.6,△15.9,21.8,16.0,11.4,8.2,8.2,8.2,7.3
