일일 경제지표('22.6.13)
"data_date,2022-06-13"

[표]
일일경제지표 (22. 6. 13. 월) 17:30 현재

[금리]
,’20 말,’21 말,’22.5 말,6/9,6/10,6/13,전일비,21말비
콜금리 (1일),0.57,1.11,1.73,1.55,1.79,1.96,0.17,0.85
CD (91 일),0.66,1.29,1.96,1.96,1.96,2.18,0.22,0.89
국고채 (3년),0.98,1.80,3.03,3.17,3.28,3.51,0.24,1.72
"회사채 (3년, AA-)",2.21,2.42,3.81,3.96,4.00,4.22,0.23,1.81
"외국인 채권 순매수 * (상장 , 억원)","5,408","1,858",652,"5,281","3,236","2,467",△769,-

[주가]
,‘20 말,‘21 말,‘22.5 말,6/9,6/10,6/13,전일비,21말비
KOSPI,"2,873.47","2,977.65","2,685.90","2,625.44","2,595.87","2,504.51",△3.52%,△15.89%
"- 거래대금 (억원, 일평균)","179,288","132,923","100,396","103,744","134,344","111,044",△17.34%,-
KOSDAQ,968.42,"1,033.98",893.36,877.18,869.86,828.77,△4.72%,△19.85%
"외국인순매수 (억원, 기간 중 * )","1,840","△2,389","10,115","△10,700","△8,978","△4,516",△50,-

[환율]
,‘20 말,‘21 말,‘22.5 말,6/9,6/10,6/13,전일비,21말비
￦/ U$,"1,086.30","1,188.80","1,237.20","1,256.90","1,268.90","1,284.00",1.19,8.01
"선물환( NDF,1 월물)","1,086.30","1,190.00","1,237.40","1,256.60","1,268.20","1,283.70",1.22,7.87
￦/ CNY,166.04,186.51,185.67,187.97,187.52,190.61,1.65,2.20
￦/ Y100,"1,051.19","1,032.48",967.77,938.97,947.51,953.51,0.63,△7.65
Y/U$,103.34,115.14,127.84,133.86,133.92,134.66,0.55,16.95
U$/EUR,1.2279,1.1318,1.0741,1.0708,1.0622,1.0485,△1.29,△7.36
CNY/U$,6.5305,6.3681,6.6520,6.6841,6.6841,6.7345,0.75,5.75

[국제금리·주가·가산금리]
,’20 말,’21 말,’22.5 말,6/9,6/10,6/13,전일비,21말비
"LIBOR ($, 3 월, %)",0.25,0.22,1.58,1.69,1.69,1.74,0.06,1.53
DOW,"30,410","36,489","33,213","32,911","32,273","31,393",△2.73%,△13.97%
NIKKEI,"27,444","28,792","27,280","28,247","27,824","26,987",△3.01%,△6.27%
SHANGHAI COMP,"3,473","3,619","3,186","3,239","3,285","3,256",△0.89%,△10.05%
"외평채가산금리(30년만기, bp)",32,15,36,36,35,35,0,20.00
"CDS (5 년, bp)",22,21,45,45,44,49,4.88,27.75
"CRS (1 년, %)",0.24,1.00,1.90,2.02,2.06,2.21,0.15,1.21

[유가·곡물·원자재]
,‘20 말,’21 말,’22.5 말,6/8,6/9,6/10,전일비,21말비
Dubai ($/ 배럴),51.14,77.12,116.41,116.52,118.83,118.94,0.09%,54.23%
WTI 선물 ($/배럴),48.52,75.21,114.67,122.11,121.51,120.67,△0.69%,60.44%
밀 (센트/부셀),641,771,"1,088","1,075","1,071","1,071",0,38.91%
옥수수 (센트/부셀),484,593,754,765,773,773,0,30.35%
동 ($/톤),"7,742","9,692","9,501","9,692","9,630","9,537",△0.97%,△1.60%
알루미늄 ($/톤),"1,978","2,806","2,817","2,766","2,753","2,695",△2.11%,△3.96%

[반도체]
,’20,‘21,‘22.3 월,4월,5월,6/8,6/9,6/10,6월 (~10)
"D 램(8 G) 현물가($, 기간평균)",3.07,3.42,3.85,3.63,3.42,3.42,3.44,3.43,3.40
"(%, YoY)",△21.9,8.0,△11.9,△17.8,△23.6,△23.6,△22.8,△22.9,△24.7
"낸드(128 G) 현물가($, 기간평균)",5.71,7.45,7.89,8.09,8.25,8.25,8.25,8.25,8.26
"(%, YoY)",7.0,32.8,33.5,34.7,33.7,29.0,28.7,28.2,26.9
