일일 경제지표('22.10.24)
"data_date,2022-10-24"

[표]
일일경제지표 (22. 10. 24. 월) 17:30 현재

[금리]
,’20 말,’21 말,’22.9 말,10/20,10/21,10/24,전일비,21말비
콜금리 (1일),0.57,1.11,2.54,3.07,3.13,3.10,△0.03,1.99
CD (91 일),0.66,1.29,3.24,3.85,3.90,3.92,0.02,2.63
국고채 (3년),0.98,1.80,4.19,4.35,4.48,4.31,△0.18,2.51
"회사채 (3년, AA-)",2.21,2.42,5.28,5.59,5.74,5.59,△0.14,3.18
"외국인 채권 순매수 * (상장 , 억원)","5,408","1,858","10,174","2,037","3,312","2,103","△1,209",-

[주가]
,‘20 말,‘21 말,‘22.9 말,10/20,10/21,10/24,전일비,21말비
KOSPI,"2,873.47","2,977.65","2,155.49","2,218.09","2,213.12","2,236.16",1.04%,△24.90%
"- 거래대금 (억원, 일평균)","179,288","132,923","111,605","109,699","126,529","98,438",△22.20%,-
KOSDAQ,968.42,"1,033.98",672.65,680.44,674.48,688.50,2.08%,△33.41%
"외국인순매수 (억원, 기간 중 * )","1,840","△2,389","2,617","△1,734",△366,"2,588",△806,-

[환율]
,‘20 말,‘21 말,‘22.9 말,10/20,10/21,10/24,전일비,21말비
￦/ U$,"1,086.30","1,188.80","1,430.20","1,433.30","1,439.80","1,439.70",△0.01,21.11
"선물환( NDF,1 월물)","1,086.30","1,190.00","1,431.40","1,431.70","1,440.60","1,439.30",△0.09,20.95
￦/ CNY,166.04,186.51,199.66,196.26,196.81,196.21,△0.30,5.20
￦/ Y100,"1,051.19","1,032.48",989.89,955.98,957.25,966.70,0.99,△6.37
Y/U$,103.34,115.14,144.48,149.93,150.41,148.93,△0.98,29.35
U$/EUR,1.2279,1.1318,0.9806,0.9788,0.9765,0.9844,0.81,△13.02
CNY/U$,6.5305,6.3681,7.0930,7.2280,7.2473,7.2546,0.10,13.92

[국제금리·주가·가산금리]
,’20 말,’21 말,’22.9 말,10/20,10/21,10/24,전일비,21말비
"LIBOR ($, 3 월, %)",0.25,0.22,3.74,4.28,4.32,4.36,0.03,4.14
DOW,"30,410","36,489","29,226","30,424","30,334","31,083",2.47%,△14.82%
NIKKEI,"27,444","28,792","25,937","27,007","26,891","26,975",0.31%,△6.31%
SHANGHAI COMP,"3,473","3,619","3,024","3,035","3,039","2,978",△2.02%,△17.73%
"외평채가산금리(30년만기, bp)",32,15,40,41,41,42,1.00,27.00
"CDS (5 년, bp)",22,21,61,60,64,65,1.92,44.07
"CRS (1 년, %)",0.24,1.00,2.76,3.33,3.38,3.40,0.02,2.41

[유가·곡물·원자재]
,‘20 말,’21 말,’22.9 말,10/19,10/20,10/21,전일비,21말비
Dubai ($/ 배럴),51.14,77.12,89.51,85.79,89.89,90.74,0.95%,17.66%
WTI 선물 ($/배럴),48.52,75.21,79.49,85.55,85.98,85.05,△1.08%,13.08%
밀 (센트/부셀),641,771,922,841,849,851,0.24%,10.38%
옥수수 (센트/부셀),484,593,678,678,684,684,0,15.35%
동 ($/톤),"7,742","9,692","7,647","7,420","7,586","7,545",△0.54%,△22.15%
알루미늄 ($/톤),"1,978","2,806","2,180","2,169","2,214","2,156",△2.62%,△23.16%

[반도체]
,’20,‘21,‘22.7 월,8월,9월,10/19,10/20,10/21,10월 (~21)
"D 램(8 G) 현물가($, 기간평균)",3.07,3.42,3.11,2.76,2.51,2.41,2.41,2.40,2.44
"(%, YoY)",△21.9,8.0,△31.6,△34.0,△32.7,△31.0,△31.1,△30.9,△31.3
"낸드(128 G) 현물가($, 기간평균)",5.71,7.45,6.83,6.57,6.57,6.57,6.57,6.57,6.57
"(%, YoY)",7.0,32.8,1.4,△4.2,△5.4,△10.4,△10.4,△10.4,△9.6
