일일 경제지표('23.2.21)
"data_date,2023-02-21"

[표]
일일경제지표 (23. 2. 21. 화) 17:30 현재

[금리]
,’21 말,’22.12 말,’23.1 말,2/17,2/20,2/21,전일비,22말비
콜금리 (1일),1.11,3.21,3.37,3.39,3.43,3.41,△0.02,0.20
CD (91 일),1.29,3.98,3.63,3.52,3.53,3.54,0.01,0.33
국고채 (3년),1.80,3.72,3.33,3.64,3.68,3.62,△0.05,0.41
"회사채 (3년, AA-)",2.42,5.23,4.34,4.35,4.37,4.32,△0.04,1.11
"외국인 채권 순매수 * (상장 , 억원)","1,858","△2,319",△296,"2,225","8,876",182,"△8,694",-

[주가]
,‘21 말,’22.12 말,’23.1 말,2/17,2/20,2/21,전일비,22말비
KOSPI,"2,977.65","2,236.40","2,425.08","2,451.21","2,455.12","2,458.96",0.16%,9.95%
"- 거래대금 (억원, 일평균)","132,923","80,323","118,648","125,379","115,161","105,207",△8.64%,-
KOSDAQ,"1,033.98",679.29,740.49,775.62,788.89,793.42,0.57%,16.80%
"외국인순매수 (억원, 기간 중 * )","△2,389","△2,792","△3,828",△888,"△1,135",70,△106,-

[환율]
,‘21 말,’22.12 말,’23.1 말,2/17,2/20,2/21,전일비,22말비
￦/ U$,"1,188.80","1,264.50","1,231.90","1,299.50","1,294.50","1,295.90",0.11,2.48
"선물환( NDF,1 월물)","1,190.00","1,265.30","1,231.10","1,298.60","1,293.00","1,294.50",0.12,2.31
￦/ CNY,186.51,181.44,182.51,188.84,188.86,189.12,0.14,4.23
￦/ Y100,"1,032.48",945.56,946.01,964.59,965.61,964.35,△0.13,1.99
Y/U$,115.14,133.73,130.22,134.72,134.06,134.38,0.24,0.49
U$/EUR,1.1318,1.0617,1.0837,1.0632,1.0692,1.0671,△0.20,0.51
CNY/U$,6.3681,6.9630,6.7521,6.8780,6.8591,6.8708,0.17,△1.32

[국제금리·주가·가산금리]
,’21 말,’22.12 말,’23.1 말,2/17,2/20,2/21,전일비,22말비
"LIBOR ($, 3 월, %)",0.22,4.75,4.81,4.90,4.92,4.91,△0.01,0.16
DOW,"36,489","33,221","33,717","33,697","33,827","1) 33,827",0,1.82
NIKKEI,"28,792","26,095","27,327","27,513","27,532","27,473",△0.21%,5.28
SHANGHAI COMP,"3,619","3,089","3,256","3,224","3,290","3,307",0.49%,7.03
"외평채가산금리(30년만기, bp)",15,43,42,37,38,39,1.00,△4.00
"CDS (5 년, bp)",21,55,43,42,43,45,1.63,△9.70
"CRS (1 년, %)",1.00,3.53,3.61,3.79,3.83,3.78,△0.06,0.25

[유가·곡물·원자재]
,’21 말,’22.12 말,’23.1 말,2/16,2/17,2/20,전일비,22말비
Dubai ($/ 배럴),77.12,78.77,80.91,84.03,82.21,82.40,0.23%,4.61%
WTI 선물 ($/배럴),75.21,80.26,78.87,78.49,76.34,2) 76.34,0,△4.88%
밀 (센트/부셀),771,792,761,776,776,2) 776,0,△2.02%
옥수수 (센트/부셀),593,679,680,676,678,2) 678,0,△0.15%
동 ($/톤),"9,692","8,387","9,075","8,892","8,871","9,015",1.62%,7.49%
알루미늄 ($/톤),"2,806","2,361","2,534","2,342","2,335","2,335",△0.30%,△1.10%

[반도체]
,’21,‘22,‘22.11 월,‘22.12 월,‘23.1 월,2/16,2/17,2/20,2월 (~20)
"D 램(8 G) 현물가($, 기간평균)",3.99,3.07,2.16,2.05,1.93,1.82,1.82,1.82,1.83
"(%, YoY)",29.9,△23.0,△33.1,△40.3,△48.2,△53.9,△53.9,△53.7,△52.8
"낸드(128 G) 현물가($, 기간평균)",6.55,7.25,6.53,6.53,6.51,6.46,6.46,6.46,6.47
"(%, YoY)",14.7,10.7,△11.2,△12.4,△13.7,△16.1,△16.1,△15.9,△15.5
