일일경제지표('20.11.5)
"data_date,2020-11-05"

[표]
일일경제지표 (20. 11. 5. 목) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.10 말,11.3,11.4,11.5,전일비,19말비
콜금리 (1일),1.82,1.31,0.48,0.48,0.47,0.46,△0.01,△0.85
CD (91 일),1.93,1.53,0.63,0.67,0.67,0.66,△0.01,△0.87
국고채 (3년),1.82,1.36,0.94,0.98,0.96,0.93,△0.03,△0.43
"회사채 (3년, AA-)",2.29,1.94,2.25,2.28,2.26,2.24,△0.02,0.30
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"2,012","4,300",765,△193,△958,-

[주가]
,‘18 말,‘19 말,‘20.10 말,11.3,11.4,11.5,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,267.15","2,343.31","2,357.32","2,413.79",2.40%,9.83%
"- 거래대금 (억원, 일평균)","41,207","54,296","103,577","85,144","108,742","148,350",36.42%,-
KOSDAQ,675.65,669.83,792.65,818.46,826.97,844.80,2.16%,26.12%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△12,846","2,744","△2,099","13,824",△759,-

[환율]
,‘18 말,‘19 말,‘20.10 말,11.3,11.4,11.5,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,135.10","1,134.10","1,137.70","1,128.20",△0.84,△2.44
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,134.80","1,134.50","1,137.90","1,128.60",△0.82,△2.32
￦/ CNY,162.79,165.50,169.07,169.48,169.47,169.90,0.25,2.66
￦/ Y100,"1,008.86","1,059.75","1,088.82","1,083.09","1,084.56","1,081.27",△0.30,2.03
Y/U$,110.59,109.12,104.25,104.71,104.90,104.34,△0.53,△4.38
U$/EUR,1.1455,1.1194,1.1683,1.1653,1.1657,1.1740,0.71,4.88
CNY/U$,6.8522,6.9848,6.6927,6.6907,6.6934,6.6407,△0.79,△4.93

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.10 말,11.3,11.4,11.5,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.21,0.22,0.22,0.22,0.00,△1.72
DOW,"23,062","28,645","26,659","26,925","27,480","27,848",1.34%,△2.16%
NIKKEI,"20,015","23,657","22,977","23,295","23,695","24,105",1.73%,1.89%
SHANGHAI COMP,"2,494","3,040","3,225","3,271","3,277","3,320",1.30%,9.33%
"외평채가산금리(23년물, bp)",63,37,31,29,28,29,1.00,△7.00
"CDS (5 년, bp)",40,22,25,26,25,25,△0.41,2.47
"CRS (1 년, %)",1.21,0.83,0.10,0.09,0.09,0.13,0.05,△0.70

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.10 말,11.2,11.3,11.4,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,37.18,36.30,39.52,39.76,0.61%,△40.89%
WTI 선물 ($/배럴),45.33,61.06,35.79,36.81,37.66,39.15,3.96%,△35.88%
밀 (센트/부셀),512,559,599,608,608,606,△0.33%,8.41%
옥수수 (센트/부셀),376,388,399,398,401,405,1.00%,4.38%
동 ($/톤),"6,018","6,156","6,695","6,713","6,792","6,748",△0.65%,9.62%
알루미늄 ($/톤),"1,881","1,800","1,821","1,835","1,891","1,877",△0.74%,4.28%

[반도체]
,‘18,‘19,’20.8 월,9월,10월,11.2,11.3,11.4,11월 (~4)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.58,2.90,2.92,2.85,2.85,2.85,2.85
"(%, YoY)",8.3,△51.7,△27.0,△11.2,△3.0,△1.1,△1.1,△1.0,1.5
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.57,5.64,5.65,5.67,5.65,5.65,5.66
"(%, YoY)",△2.6,△15.9,2.9,△0.9,△2.3,△2.4,△2.6,△2.7,△4.1
