일일경제지표('20.6.29)
"data_date,2020-06-29"

[표]
일일경제지표 (20. 6. 29. 월) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.5 말,6.25,6.26,6.29,전일비,19말비
콜금리 (1일),1.82,1.31,0.49,0.48,0.47,0.50,0.03,△0.81
CD (91 일),1.93,1.53,0.81,0.79,0.79,0.79,0,△0.74
국고채 (3년),1.82,1.36,0.83,0.82,0.81,0.84,0.03,△0.52
"회사채 (3년, AA-)",2.29,1.94,2.16,2.22,2.22,2.25,0.03,0.31
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,744,"7,269","1,036","3,237","2,201",-

[주가]
,‘18 말,‘19 말,‘20.5 말,6.25,6.26,6.29,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,029.60","2,112.37","2,134.65","2,093.48",△1.93%,△4.74%
"- 거래대금 (억원, 일평균)","41,207","54,296","144,792","133,247","106,926","98,211",△8.15%,-
KOSDAQ,675.65,669.83,713.68,750.36,750.58,734.69,△2.12%,9.68%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816",△313,"△3,582",701,"△3,199",△556,-

[환율]
,‘18 말,‘19 말,‘20.5 말,6.25,6.26,6.29,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,238.50","1,204.70","1,200.60","1,198.60",△0.17,3.65
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,237.70","1,204.60","1,200.80","1,198.70",△0.17,3.75
￦/ CNY,162.79,165.50,173.13,170.19,169.63,169.39,△0.14,2.35
￦/ Y100,"1,008.86","1,059.75","1,155.32","1,124.42","1,121.22","1,119.56",△0.15,5.64
Y/U$,110.59,109.12,107.20,107.14,107.08,107.06,△0.02,△1.89
U$/EUR,1.1455,1.1194,1.1095,1.1238,1.1210,1.1264,0.48,0.63
CNY/U$,6.8522,6.9848,7.1492,7.0770,7.0770,7.0743,△0.04,1.28

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.5 말,6.25,6.26,6.29,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.36,0.30,0.28,0.31,0.02,△1.64
DOW,"23,062","28,645","25,401","25,446","25,746","25,016",△2.84%,△12.11%
NIKKEI,"20,015","23,657","21,878","22,260","22,512","21,995",△2.30%,△7.03%
SHANGHAI COMP,"2,494","3,040","2,852","2,980","2,980","2,962",△0.61%,△2.48%
"외평채가산금리(23년물, bp)",63,37,66,56,56,56,0,20.00
"CDS (5 년, bp)",40,22,30,31,30,30,0.27,7.83
"CRS (1 년, %)",1.21,0.83,0.02,△0.13,△0.07,△0.09,△0.03,△0.92

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.5 말,6.24,6.25,6.26,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,34.86,42.49,40.58,42.02,3.55%,△37.54%
WTI 선물 ($/배럴),45.33,61.06,35.49,38.01,38.72,38.49,△0.59%,△36.96%
밀 (센트/부셀),512,559,521,486,488,476,△2.46%,△14.85%
옥수수 (센트/부셀),376,388,326,324,317,319,0.63%,△17.78%
동 ($/톤),"6,018","6,156","5,333","5,871","5,881","5,986",1.79%,△2.76%
알루미늄 ($/톤),"1,881","1,800","1,515","1,564","1,544","1,582",2.46%,△12.11%

[반도체]
,‘18,‘19,‘20.3 월,4월,5월,6.22,6.23,6.24,6월 (~24)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.54,3.51,3.17,2.83,2.82,2.80,2.95
"(%, YoY)",8.3,△51.7,△29.8,△17.5,△15.1,△12.4,△12.3,△11.2,△12.5
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,6.00,5.76,5.65,5.45,5.45,5.45,5.41
"(%, YoY)",△2.6,△15.9,21.8,16.0,11.4,8.2,8.2,8.2,7.3
