일일경제지표('20.10.28)
"data_date,2020-10-28"

[표]
일일경제지표 (20. 10. 28. 수) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.9 말,10.26,10.27,10.28,전일비,19말비
콜금리 (1일),1.82,1.31,0.48,0.55,0.56,0.56,0,△0.75
CD (91 일),1.93,1.53,0.63,0.63,0.63,0.63,0,△0.90
국고채 (3년),1.82,1.36,0.85,0.91,0.92,0.91,△0.00,△0.45
"회사채 (3년, AA-)",2.29,1.94,2.19,2.23,2.24,2.23,△0.01,0.30
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"3,237","1,528","△1,309",394,"1,703",-

[주가]
,‘18 말,‘19 말,‘20.9 말,10.26,10.27,10.28,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,327.89","2,343.91","2,330.84","2,345.26",0.62%,6.72%
"- 거래대금 (억원, 일평균)","41,207","54,296","89,711","107,241","116,542","112,691",△3.30%,-
KOSDAQ,675.65,669.83,848.15,778.02,783.73,806.20,2.87%,20.36%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△1,350",△845,"3,415",914,△73,-

[환율]
,‘18 말,‘19 말,‘20.9 말,10.26,10.27,10.28,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,169.50","1,127.70","1,125.50","1,130.60",0.45,△2.23
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,170.00","1,128.10","1,125.80","1,130.90",0.45,△2.12
￦/ CNY,162.79,165.50,171.50,168.38,167.72,168.38,0.39,1.74
￦/ Y100,"1,008.86","1,059.75","1,107.27","1,075.54","1,075.18","1,084.72",0.89,2.36
Y/U$,110.59,109.12,105.62,104.85,104.68,104.23,△0.43,△4.48
U$/EUR,1.1455,1.1194,1.1670,1.1836,1.1831,1.1783,△0.41,5.26
CNY/U$,6.8522,6.9848,6.8225,6.6807,6.6965,6.7109,0.22,△3.92

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.9 말,10.26,10.27,10.28,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.22,0.22,0.22,0.22,0.01,△1.72
DOW,"23,062","28,645","27,584","28,336","27,685","27,463",△0.80%,△3.51%
NIKKEI,"20,015","23,657","23,539","23,494","23,486","23,419",△0.29%,△1.01%
SHANGHAI COMP,"2,494","3,040","3,237","3,251","3,254","3,269",0.46%,7.66%
"외평채가산금리(23년물, bp)",63,37,38,31,31,32,1.00,△4.00
"CDS (5 년, bp)",40,22,27,26,26,26,△0.17,4.02
"CRS (1 년, %)",1.21,0.83,0.08,0.16,0.16,0,△0.16,△0.83

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.9 말,10.23,10.26,10.27,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,40.36,41.67,39.84,39.90,0.15%,△40.69%
WTI 선물 ($/배럴),45.33,61.06,40.22,39.85,38.56,39.57,2.62%,△35.19%
밀 (센트/부셀),512,559,578,633,620,616,△0.65%,10.20%
옥수수 (센트/부셀),376,388,379,419,418,416,△0.48%,7.22%
동 ($/톤),"6,018","6,156","6,610","6,880","6,806","6,778",△0.41%,10.10%
알루미늄 ($/톤),"1,881","1,800","1,737","1,829","1,823","1,808",△0.82%,0.44%

[반도체]
,‘18,‘19,‘20.7 월,8월,9월,10.23,10.26,10.27,10월 (~27)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.68,2.58,2.90,2.90,2.89,2.89,2.93
"(%, YoY)",8.3,△51.7,△21.0,△27.0,△11.2,△1.5,△1.2,△0.8,△2.7
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.45,5.57,5.64,5.65,5.65,5.65,5.64
"(%, YoY)",△2.6,△15.9,4.6,2.9,△0.9,△2.4,△2.4,△2.4,△2.4
