일일 경제지표('24.10.8)
"data_date,2024-10-08"

[표]
일일경제지표 (24. 10. 8 화) 17:30 현재

[금리]
,’ 22말,’ 23말,’ 24.9말,10/4,10/7,10/8,전일비,23말비
콜금리 (1일.%),3.21,3.55,3.53,3.51,3.49,3.47,△0.02,△0.08
"CD (91 일, %)",3.98,3.83,3.53,3.52,3.51,3.51,0,△0.32
"국고채 (3년, %)",3.72,3.15,2.81,2.82,2.96,2.93,△0.03,△0.22
"회사채 (3년, AA-, %)",5.23,3.90,3.40,3.42,3.55,3.52,△0.03,△0.38
"외국인 채권 순매수 * (상장, 억원)","△2,319",△406,"22,132","△4,934","11,143","4,488","△6,655",-

[주가]
,’ 22말,’ 23말,’ 24.9말,10/4,10/7,10/8,전일비,23말비
KOSPI,"2,236.40","2,655.28","2,593.27","2,569.71","2,610.38","2,594.36",△0.61%,△2.29%
- 거래대금 (억원),"60,365","103,597","108,068","100,165","103,789","91,682","△12,107",-
KOSDAQ,679.29,866.57,763.88,768.98,781.01,778.24,△0.35%,△10.19%
"외국인순매수 (억원, 기간 중 * )","△2,792","6,937","△10,502","1,186",913,"△4,661","△5,574",-

[환율]
,’ 22말,’ 23말,’ 24.9말,10/4,10/7,10/8,전일비,23말비
￦/ U$,"1,264.50","1,288.00","1,307.80","1,333.70","1,346.70","1,349.70",0.22,4.79
"선물환( NDF,1 월물)","1,265.30","1,286.80","1,305.30","1,331.40","1,344.60","1,347.20",0.19,4.69
￦/ CNY,181.44,181.37,186.94,188.16,191.65,191.21,△0.23,5.43
￦/ Y100,945.56,912.25,922.35,913.12,907.05,912.70,0.62,0.05
Y/U$,133.73,141.19,141.79,146.06,148.47,147.88,△0.40,4.74
U$/EUR,1.0617,1.1105,1.1162,1.1030,1.0966,1.0983,0.16,△1.10
CNY/U$,6.9630,7.1092,7.0141,7.0176,7.0176,7.0612,0.62,△0.68

[국제금리·주가·가산금리]
,’ 22말,’ 23말,’ 24.9말,10/4,10/7,10/8,전일비,23말비
"SOFR ($, 3 월, %)",4.75,5.61,4.85,4.59,4.58,4.64,0.05,△0.97
DOW,"33,221","37,657","42,313","42,012","42,353","41,954",△0.94%,11.41%
NIKKEI,"26,095","33,540","37,920","38,636","39,333","38,938",△1.00%,16.09%
SHANGHAI COMP,"3,089","2,955","3,337",휴 장,휴 장,"3,490",4.59%,18.11%
"외평채가산금리(30년만기, bp)",43,34,25,25,26,25,△1.00,△9.00
"CDS (5 년, bp)",55,28,32,32,32,32,0.05,4.36
"CRS SOFR (1 년, %)",2.81,2.83,2.30,2.34,2.45,2.46,0.01,△0.38

[유가·곡물·원자재]
,’ 22말,’ 23말,’ 24.9말,10/3,10/4,10/7,전일비,23말비
Dubai ($/ 배럴),78.77,77.08,73.74,74.45,77.89,78.13,0.31%,1.36%
WTI 선물 ($/배럴),80.26,71.65,68.17,73.71,74.38,77.14,3.71%,7.66%
밀 (센트/부셀),792,628,584,604,590,593,0.51%,△5.57%
옥수수 (센트/부셀),679,471,425,428,425,426,0.24%,△9.55%
동 ($/톤),"8,387","8,476","9,767","9,786","9,784","9,817",0.34%,15.82%
알루미늄 ($/톤),"2,361","2,336","2,611","2,638","2,654","2,656",0.08%,13.70%

[반도체]
,’ 22말,’ 23말,’ 24.7말,’ 24.8말,’ 24.9말,10/3,10/4,10/7,10월( ∼7)
"D 램(8 G) 현물가($, 기간평균)",3.07,1.74,1.97,1.98,1.96,1.93,1.93,1.93,1.93
"(%, YoY)",△23.0,△14.8,32.5,35.8,33.0,28.5,28.2,27.1,24.7
"낸드(128 G) 현물가($, 기간평균)",7.25,6.38,6.32,6.32,6.71,6.77,6.77,6.75,6.77
"(%, YoY)",10.7,△2.3,0.2,0.0,6.1,6.1,6.0,5.3,5.7
