일일경제지표('18.5.29.)
"data_date,2018-05-29"

[표]
일일경제지표 (18. 5. 29. 화) 17:30 현재

[표]
KOSPI 지수(0.88%하락) 달러 환율(0.24%상승)

[금리]
,‘16 말,‘17 말,‘18.4 말,5.25,5.28,5.29,전일비,‘17 말비
콜금리 (1일),1.24,1.55,1.46,1.50,1.51,1.51,0,△0.04
CD (91 일),1.52,1.66,1.65,1.65,1.65,1.65,0,△0.01
국고채 (3년),1.64,2.14,2.22,2.20,2.21,2.19,△0.02,0.05
국고채 (5년),1.80,2.34,2.49,2.48,2.50,2.48,△0.02,0.14
"회사채 (3년, AA-)",2.13,2.68,2.82,2.82,2.83,2.81,△0.02,0.14
"외국인 채권 순매수 * (상장 , 억원)",297,△66,"4,304","1,800","3,806",941,"△2,865","1,007"

[주가]
,‘16 말,‘17 말,‘18.4 말,5.25,5.28,5.29,전일비,‘17 말비(%)
KOSPI,"2,026.46","2,467.49","2,515.38","2,460.80","2,478.96","2,457.25",△0.88%,△0.41%
"- 거래대금 (억원, 일평균)",-,"42,744","94,331","90,788","98,412","83,852",△14.79%,-
KOSDAQ,631.44,798.42,875.95,868.35,879.69,870.08,△1.09%,8.98%
"외국인순매수 (억원, 기간 중 * )","1,380","1,409","2,357","4,187",△650,"△2,548","△1,898",-

[환율]
,‘16 말,‘17 말,‘18.4 말,5.25,5.28,5.29,전일비,‘17 말비(%)
￦/ U$,"1,207.70","1,070.50","1,068.00","1,078.00","1,074.20","1,076.80",0.24,0.59
"선물환( NDF,1 월물)","1,207.70","1,070.00","1,067.10","1,077.10","1,073.40","1,075.60",0.20,0.52
￦/ CNY,173.68,163.90,168.67,168.64,167.83,167.80,△0.02,2.38
￦/ EUR,"1,262.53","1,276.79","1,295.59","1,261.58","1,257.89","1,249.52",△0.67,△2.14
￦/ Y100,"1,035.41",949.28,978.38,985.19,980.91,989.16,0.84,4.20
Y/U$,116.64,112.77,109.16,109.42,109.51,108.86,△0.59,△3.47
U$/EUR,1.0454,1.1927,1.2131,1.1703,1.1710,1.1604,△0.91,△2.71
CNY/U$,6.9550,6.5426,6.3325,6.3880,6.3916,6.4138,0.35,△1.97

[국제금리·주가·가산금리]
,‘16 말,‘17 말,‘18.4 말,5.25,5.28,5.29,전일비,‘17 말비
"LIBOR (Dollar, 3 월, %)",1.00,1.69,2.36,2.32,2.32,-,0,0.62
DOW,"19,763","24,719","24,163","24,753",-,-,△0.24%,0.14%
NIKKEI,"19,114","22,765",-,"22,451","22,481","22,358",△0.55%,△1.79%
SHANGHAI COMP,"3,098","3,307",-,"3,141","3,135","3,120",△0.47%,△5.65%
"외평채가산금리(23년물, bp)",25,76,-,66,65,-,△1,△11.00
"CDS (5 년, bp)",44,56,46,46,44,44,0,△11.58
"CRS (1 년, %)",1.00,1.38,1.12,1.10,1.08,1.03,△0.04,△0.35

[유가·곡물·원자재]
,‘16 말,‘17 말,‘18.4 말,5.24,5.25,5.28,전일비,‘17 말비
Dubai ($/ 배럴),53.83,64.33,70.05,77.03,75.78,73.24,△3.35%,13.85%
WTI 선물 ($/배럴),53.72,60.42,68.57,70.71,67.88,-,△4.00%,12.35%
Brent 선물 ($/배럴),56.82,66.87,75.17,78.79,78.44,75.30,△4.00%,12.61%
원당 (센트/파운드),19.51,15.16,11.52,12.38,12.46,-,0.65%,△17.81%
밀 (센트/부셀),408,427,511,530,543,-,2.45%,27.17%
콩 (센트/부셀),"1,004",962,"1,049","1,038","1,042",-,0.39%,8.32%
옥수수 (센트/부셀),352,351,401,404,406,-,0.50%,15.67%
동 ($/톤),"5,501","7,157","6,783","6,835","6,886",-,0.75%,△3.79%
알루미늄 ($/톤),"1,714","2,242","2,224","2,286","2,271",-,△0.66%,1.29%
