일일경제지표('20.3.25)
"data_date,2020-03-25"

[표]
일일경제지표 (20. 3. 25. 수) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.2 말,3.23,3.24,3.25,전일비,19말비
콜금리 (1일),1.82,1.31,1.23,0.73,0.73,0.72,△0.01,△0.59
CD (91 일),1.93,1.53,1.41,1.02,1.07,1.10,0.03,△0.43
국고채 (3년),1.82,1.36,1.10,1.15,1.13,1.13,0.00,△0.23
"회사채 (3년, AA-)",2.29,1.94,1.71,2.01,2.01,2.03,0.02,0.09
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,△492,597,"1,503","6,994","5,491",-

[주가]
,‘18 말,‘19 말,‘20.2 말,3.23,3.24,3.25,전일비,19말비
KOSPI,"2,041.04","2,197.67","1,987.01","1,482.46","1,609.97","1,704.76",5.89%,△22.43%
"- 거래대금 (억원, 일평균)","41,207","54,296","72,411","106,329","96,452","104,814",8.67%,-
KOSDAQ,675.65,669.83,610.73,443.76,480.40,505.68,5.26%,△24.51%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△5,673","△7,702",△28,"△4,169","14,563",-

[환율]
,‘18 말,‘19 말,‘20.2 말,3.23,3.24,3.25,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,213.70","1,266.50","1,249.60","1,229.90",△1.58,6.36
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,214.40","1,263.40","1,247.80","1,226.30",△1.72,6.14
￦/ CNY,162.79,165.50,173.39,178.07,176.61,173.69,△1.65,4.95
￦/ Y100,"1,008.86","1,059.75","1,114.82","1,154.20","1,131.88","1,105.83",△2.30,4.35
Y/U$,110.59,109.12,108.87,109.73,110.40,111.22,0.74,1.92
U$/EUR,1.1455,1.1194,1.1001,1.0752,1.0793,1.0817,0.22,△3.37
CNY/U$,6.8522,6.9848,7.0072,7.0993,7.0843,7.0730,△0.16,1.26

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.2 말,3.23,3.24,3.25,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,1.61,1.20,1.20,1.22,0.01,△0.73
DOW,"23,062","28,645","25,767","19,174","18,592","20,705",11.37%,△27.25%
NIKKEI,"20,015","23,657","21,143","16,868","18,092","19,547",8.04%,△17.37%
SHANGHAI COMP,"2,494","3,040","2,880","2,660","2,722","2,782",2.17%,△8.40%
"외평채가산금리(23년물, bp)",63,37,42,49,53,51,△2.00,15.00
"CDS (5 년, bp)",40,22,35,66,50,41,△8.68,18.90
"CRS (1 년, %)",1.21,0.83,0.46,△0.99,△0.82,△0.43,0.40,△1.25

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.2 말,3.20,3.23,3.24,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,49.05,28.67,24.60,26.64,8.29%,△60.40%
WTI 선물 ($/배럴),45.33,61.06,44.76,22.43,27.03,24.01,△11.17%,△60.68%
밀 (센트/부셀),512,559,525,539,563,562,△0.18%,0.54%
옥수수 (센트/부셀),376,388,368,344,344,347,0.87%,△10.57%
동 ($/톤),"6,018","6,156","5,573","4,855","4,618","4,790",3.72%,△22.19%
알루미늄 ($/톤),"1,881","1,800","1,663","1,581","1,536","1,533",△0.20%,△14.83%

[반도체]
,‘18,‘19,‘19.12 월,‘20.1 월,2월,3.20,3.23,3.24,3월 (~24)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.91,3.24,3.39,3.52,3.51,3.50,3.55
"(%, YoY)",8.3,△51.7,△55.0,△45.6,△41.4,△27.5,△26.0,△26.2,△29.6
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.94,6.08,6.11,5.95,5.95,5.93,6.04
"(%, YoY)",△2.6,△15.9,7.3,17.2,22.7,20.7,20.9,20.5,22.6
