일일 경제지표('25.4.09)
"data_date,2025-04-09"

[표]
일일경제지표 (25. 4. 9) 17:30 현재

[금리]
,’ 23말,’ 24말,’ 25.3말,4/7,4/8,4/9,전일비,24말비
콜금리 (1일.%),3.55,3.10,2.73,2.76,2.78,2.71,△0.07,△0.39
"CD (91 일, %)",3.83,3.44,2.84,2.76,2.74,2.74,0,△0.70
"국고채 (3년, %)",3.15,2.60,2.56,2.41,2.41,2.43,0.02,△0.16
"회사채 (3년, AA-, %)",3.90,3.29,3.14,2.99,3.00,3.01,0.01,△0.28
"외국인 채권 순매수 * (상장, 억원)",△406,"3,200","△2,695","3,780","3,825","15,077","11,252",-

[주가]
,’ 23말,’ 24말,’ 25.3말,4/7,4/8,4/9,전일비,24말비
KOSPI,"2,655.28","2,399.49","2,481.12","2,328.20","2,334.23","2,293.70",△1.74%,△4.41%
- 거래대금 (억원),"94,189","52,272","80,556","104,698","89,090","91,663","2,573",-
KOSDAQ,866.57,678.19,672.85,651.30,658.45,643.39,△2.29%,△5.13%
"외국인순매수 (억원, 기간 중 * )","6,937",116,"△17,904","△22,830","△7,158","△10,976","△3,818",-

[환율]
,’ 23말,’ 24말,’ 25.3말,4/7,4/8,4/9,전일비,24말비
￦/ U$,"1,288.00","1,472.50","1,472.90","1,467.80","1,473.20","1,484.10",0.74,0.79
"선물환( NDF,1 월물)","1,286.80","1,473.80","1,470.00","1,465.30","1,470.80","1,481.50",0.73,0.52
￦/ CNY,181.37,202.38,203.06,200.41,201.45,200.94,△0.25,△0.71
￦/ Y100,912.25,932.67,989.70,"1,008.90",998.90,"1,020.60",2.17,9.43
Y/U$,141.19,157.88,148.82,145.48,147.49,145.42,△1.40,△7.89
U$/EUR,1.1105,1.0429,1.0832,1.1005,1.0973,1.1054,0.74,5.99
CNY/U$,7.1092,7.2992,7.2517,7.3097,7.3909,7.3499,△0.55,0.69

[국제금리·주가·가산금리]
,’ 23말,’ 24말,’ 25.3말,4/7,4/8,4/9,전일비,24말비
"SOFR ($, 3 월, %)",5.61,4.33,4.28,4.26,4.21,4.21,0,△0.12
DOW,"37,657","42,992","41,990","38,315","37,966","37,646",△0.84%,△12.44 %
NIKKEI,"33,540","39,895","35,726","31,137","33,013","31,714",△3.93%,△20.51 %
SHANGHAI COMP,"2,955","3,407","3,350","3,097","3,146","3,187",1.31%,△6.47%
"외평채가산금리(30년만기, bp)",34,28,27,27,34,34,0,6.00
"CDS (5 년, bp)",28,37,38,51,41,45,3.54,8.00
"CRS SOFR (1 년, %)",2.83,2.32,2.13,1.80,1.90,1.79,△0.11,△0.53

[유가·곡물·원자재]
,’ 23말,’ 24말,3/31,4/4,4/7,4/8,전일비,24말비
Dubai ($/ 배럴),77.08,75.94,휴 장,70.48,64.57,65.21,0.99%,△14.13%
WTI 선물 ($/배럴),71.65,71.72,71.48,61.99,60.70,59.58,△1.85%,△16.93%
밀 (센트/부셀),628,552,537,529,537,540,0.56%,△2.17%
옥수수 (센트/부셀),471,459,457,460,465,469,0.86%,2.18%
동 ($/톤),"8,476","8,706","9,673","8,831","8,825","8,760",△0.74%,0.62%
알루미늄 ($/톤),"2,336","2,517","2,519","2,356","2,350","2,366",0.68%,△6.00%

[반도체]
,’ 23말,’ 24.12말,’ 25.1말,’ 25.2말,’ 25.3말,4/4,4/7,4/8,4월( ∼8)
"D 램(8 G) 현물가($, 기간평균)",1.74,1.75,1.74,1.73,1.92,휴 장,1.95,1.95,1.96
"(%, YoY)",△14.8,0.5,△6.3,△11.1,0.0,,1.6,1.6,0.9
"낸드(128 G) 현물가($, 기간평균)",6.38,6.63,6.63,6.62,6.85,,6.95,6.95,6.89
"(%, YoY)",△2.3,3.9,3.8,3.2,7.0,,8.5,8.5,7.7
