일일경제지표('21.5.21)
"data_date,2021-05-21"

[표]
일일경제지표 (21. 5. 21. 금) 17:30 현재

[금리]
,‘19 말,‘20 말,‘21.4 말,5.18,5.20,5.21,전일비,20말비
콜금리 (1일),1.31,0.57,0.48,0.48,0.48,0.49,0.01,△0.08
CD (91 일),1.53,0.66,0.73,0.67,0.67,0.66,△0.01,0
국고채 (3년),1.36,0.98,1.14,1.10,1.10,1.10,△0.01,0.12
"회사채 (3년, AA-)",1.94,2.21,1.91,1.87,1.87,1.86,△0.01,△0.35
"외국인 채권 순매수 * (상장 , 억원)",100,"5,408","3,276","△1,186","10,493","4,213","△6,280",-

[주가]
,‘19 말,‘20 말,‘21.4 말,5.18,5.20,5.21,전일비,20말비
KOSPI,"2,197.67","2,873.47","3,147.86","3,173.05","3,162.28","3,156.42",△0.19%,9.85%
"- 거래대금 (억원, 일평균)","54,296","179,288","222,151","172,882","163,189","161,149",△1.25%,-
KOSDAQ,669.83,968.42,983.45,969.10,971.13,965.63,△0.57%,△0.29%
"외국인순매수 (억원, 기간 중 * )","△2,816","1,840","△5,824","△2,569","△5,535","△2,136",△61,-

[환율]
,‘19 말,‘20 말,‘21.4 말,5.18,5.20,5.21,전일비,20말비
￦/ U$,"1,156.40","1,086.30","1,112.30","1,130.50","1,132.00","1,127.00",△0.44,3.75
"선물환( NDF,1 월물)","1,155.40","1,086.30","1,112.40","1,129.80","1,131.90","1,126.80",△0.45,3.73
￦/ CNY,165.50,166.04,172.00,176.04,175.81,175.16,△0.37,5.49
￦/ Y100,"1,059.75","1,051.19","1,022.43","1,036.49","1,037.58","1,036.51",△0.10,△1.40
Y/U$,109.12,103.34,108.79,109.07,109.10,108.73,△0.34,5.22
U$/EUR,1.1194,1.2279,1.2112,1.2182,1.2190,1.2230,0.33,△0.40
CNY/U$,6.9848,6.5305,6.4720,6.4236,6.4389,6.4341,△0.07,△1.48

[국제금리·주가·가산금리]
,‘19 말,‘20 말,‘21.4 말,5.18,5.20,5.21,전일비,20말비
"LIBOR ($, 3 월, %)",1.94,0.25,0.19,0.16,0.16,0.15,△0.01,△0.10
DOW,"28,645","30,410","34,060","34,328","33,896","34,084",0.55%,12.08%
NIKKEI,"23,657","27,444","28,813","28,407","28,098","28,318",0.78%,3.18%
SHANGHAI COMP,"3,040","3,473","3,447","3,529","3,507","3,487",△0.58%,0.39%
"외평채가산금리(30년만기, bp)",50,32,21,21,21,22,1.00,△10.00
"CDS (5 년, bp)",22,22,20,19,19,19,△0.02,△3.03
"CRS (1 년, %)",0.83,0.24,0.19,0.13,0.11,0.12,0.01,△0.12

[유가·곡물·원자재]
,‘19 말,‘20 말,‘21.4 말,5.18,5.19,5.20,전일비,20말비
Dubai ($/ 배럴),67.27,51.14,65.27,68.41,66.11,65.03,△1.63%,27.16%
WTI 선물 ($/배럴),61.06,48.52,63.58,65.49,63.36,62.05,△2.07%,27.89%
밀 (센트/부셀),559,641,735,698,679,675,△0.59%,5.30%
옥수수 (센트/부셀),388,484,673,658,658,665,1.06%,37.40%
동 ($/톤),"6,156","7,742","9,949","10,465","10,115","10,086",△0.29%,30.28%
알루미늄 ($/톤),"1,800","1,978","2,445","2,468","2,403","2,392",△0.46%,20.93%

[반도체]
,‘19,‘20,‘21.2 월,3월,4월,5.18,5.19,5.20,5월 (~20)
"D 램(8 G) 현물가($, 기간평균)",3.93,3.07,3.87,4.37,4.41,4.42,4.42,4.38,4.54
"(%, YoY)",△51.7,△21.9,14.2,23.4,25.9,39.7,40.8,40.3,43.0
"낸드(128 G) 현물가($, 기간평균)",5.34,5.71,5.74,5.92,6.00,6.17,6.17,6.19,6.13
"(%, YoY)",△15.9,7.0,△6.0,△1.4,4.2,8.1,8.1,8.5,8.4
