일일경제지표('19.7.22)
"data_date,2019-07-22"

[표]
일일경제지표 (19. 7. 22. 월) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.6 말,7.18,7.19,7.22,전일비,18말비
콜금리 (1일),1.55,1.82,1.76,1.72,1.50,1.49,△0.01,△0.33
CD (91 일),1.66,1.93,1.78,1.61,1.59,1.59,0,△0.34
국고채 (3년),2.14,1.82,1.47,1.35,1.33,1.33,0.00,△0.49
"회사채 (3년, AA-)",2.68,2.29,1.97,1.85,1.83,1.84,0.01,△0.45
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","4,334","4,046",△574,"2,786","3,360",-

[주가]
,‘17 말,‘18 말,‘19.6 말,7.18,7.19,7.22,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,130.62","2,066.55","2,094.36","2,094.34",△0.00%,2.61%
"- 거래대금 (억원, 일평균)","42,744","41,207","51,224","46,435","39,398","41,984",6.56%,-
KOSDAQ,798.42,675.65,690.53,665.15,674.06,674.78,0.11%,△0.13%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","2,888",802,"1,090","2,102",93,-

[환율]
,‘17 말,‘18 말,‘19.6 말,7.18,7.19,7.22,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,154.70","1,178.80","1,174.50","1,178.30",0.32,5.61
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,153.80","1,177.20","1,173.20","1,177.30",0.35,5.60
￦/ CNY,163.90,162.79,168.31,171.30,170.82,171.27,0.26,5.21
￦/ Y100,949.28,"1,008.86","1,072.24","1,094.83","1,091.14","1,091.12",△0.00,8.15
Y/U$,112.77,110.59,107.69,107.67,107.64,107.99,0.33,△2.35
U$/EUR,1.1927,1.1455,1.1369,1.1238,1.1261,1.1210,△0.45,△2.14
CNY/U$,6.5426,6.8522,6.8609,6.8969,6.8744,6.8798,0.08,0.40

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.6 말,7.18,7.19,7.22,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.33,2.30,2.30,2.26,△0.30,0.51
DOW,"24,719","23,062","26,527","27,220","27,223","27,154",5.44%,18.04%
NIKKEI,"22,765","20,015","21,276","21,046","21,467","21,417",△0.23%,7.00%
SHANGHAI COMP,"3,307","2,494","2,979","2,091","2,924","2,887",△1.27%,15.76%
"외평채가산금리(23년물, bp)",76,63,32,32,32,31,15.00,△31.00
"CDS (5 년, bp)",56,40,33,32,32,32,0.01,△8.44
"CRS (1 년, %)",1.38,1.21,0.83,0.74,0.76,0.77,0.02,△0.44

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.6 말,7.17,7.18,7.19,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,64.88,63.23,62.14,61.55,△0.95%,16.44%
WTI 선물 ($/배럴),60.42,45.33,58.47,56.78,55.30,55.63,0.60%,22.72%
밀 (센트/부셀),427,512,527,506,494,503,1.82%,△1.76%
옥수수 (센트/부셀),351,376,432,442,430,436,1.40%,15.96%
동 ($/톤),"7,157","6,018","5,972","5,922","5,948","6,066",1.98%,0.80%
알루미늄 ($/톤),"2,242","1,881","1,774","1,819","1,828","1,833",0.27%,△2.55%

[반도체]
,‘17,‘18,19. 4월,5월,6월,7.17,7.18,7.19,7월 (~19)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,4.25,3.74,3.38,3.56,3.60,3.74,3.24
"(%, YoY)",41.6,8.3,△52.6,△57.5,△60.4,△55.8,△55.0,△53.2,△59.4
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,4.96,5.07,5.04,5.19,5.27,5.3,5.15
"(%, YoY)",33.8,△2.6,△26.7,△24.6,△24.5,△22.0,△20.1,△19.6,△22.1
