일일경제지표('20.9.29)
"data_date,2020-09-29"

[표]
일일경제지표 (20. 9. 29. 화) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.8 말,9.25,9.28,9.29,전일비,19말비
콜금리 (1일),1.82,1.31,0.49,0.49,0.48,0.48,0,△0.83
CD (91 일),1.93,1.53,0.63,0.63,0.63,0.63,0,△0.90
국고채 (3년),1.82,1.36,0.94,0.86,0.84,0.85,0.00,△0.51
"회사채 (3년, AA-)",2.29,1.94,2.26,2.20,2.19,2.19,0.00,0.26
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"7,710","△1,158","3,124","3,237",113,-

[주가]
,‘18 말,‘19 말,‘20.8 말,9.25,9.28,9.29,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,326.17","2,278.79","2,308.08","2,327.89",0.86%,5.93%
"- 거래대금 (억원, 일평균)","41,207","54,296","155,399","124,690","101,816","89,711",△11.89%,-
KOSDAQ,675.65,669.83,848.24,808.28,835.91,848.15,1.46%,26.62%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△13,859",△260,212,"△1,350",△738,-

[환율]
,‘18 말,‘19 말,‘20.8 말,9.25,9.28,9.29,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,187.80","1,172.30","1,173.60","1,169.50",△0.35,1.13
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,187.80","1,172.80","1,173.70","1,170.00",△0.32,1.26
￦/ CNY,162.79,165.50,173.20,171.96,172.29,171.50,△0.46,3.63
￦/ Y100,"1,008.86","1,059.75","1,123.96","1,113.40","1,114.64","1,107.27",△0.66,4.48
Y/U$,110.59,109.12,105.68,105.29,105.29,105.62,0.31,△3.21
U$/EUR,1.1455,1.1194,1.1897,1.1674,1.1635,1.1670,0.30,4.25
CNY/U$,6.8522,6.9848,6.8595,6.8198,6.8238,6.8225,△0.02,△2.32

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.8 말,9.25,9.28,9.29,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.24,0.23,0.22,0.22,0,△1.73
DOW,"23,062","28,645","28,654","26,815","27,174","27,584",1.51%,△3.09%
NIKKEI,"20,015","23,657","23,140","23,205","23,512","23,539",0.12%,△0.50%
SHANGHAI COMP,"2,494","3,040","3,396","3,223","3,218","3,237",0.59%,6.58%
"외평채가산금리(23년물, bp)",63,37,42,37,38,38,0,2.00
"CDS (5 년, bp)",40,22,23,28,28,27,△0.53,5.22
"CRS (1 년, %)",1.21,0.83,0.11,0.12,0.08,0.08,0.01,△0.75

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.8 말,9.24,9.25,9.28,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,45.93,41.21,41.98,41.41,△1.36%,△38.44%
WTI 선물 ($/배럴),45.33,61.06,42.61,40.31,40.25,40.60,0.87%,△33.51%
밀 (센트/부셀),512,559,552,550,544,550,1.10%,△1.61%
옥수수 (센트/부셀),376,388,358,364,365,367,0.55%,△5.41%
동 ($/톤),"6,018","6,156","6,728","6,539","6,529","6,572",0.66%,6.76%
알루미늄 ($/톤),"1,881","1,800","1,762","1,697","1,709","1,737",1.64%,△3.50%

[반도체]
,‘18,‘19,‘20.6 월,7월,8월,9.24,9.25,9.28,9월 (~28)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.93,2.68,2.58,2.96,2.96,2.95,2.89
"(%, YoY)",8.3,△51.7,△13.0,△21.0,△27.0,△7.2,△7.2,△7.2,△11.3
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.41,5.45,5.57,5.64,5.64,5.64,5.64
"(%, YoY)",△2.6,△15.9,7.3,4.6,2.9,△1.1,△1.0,△1.1,△0.9
