일일경제지표('22.1.25)
"data_date,2022-01-25"

[표]
일일경제지표 (22. 1. 25. 화) 17:30 현재

[금리]
,’19 말,’20 말,’21.12 말,1.21,1.24,1.25,전일비,21말비
콜금리 (1일),1.31,0.57,1.11,1.33,1.57,1.35,△0.22,0.24
CD (91 일),1.53,0.66,1.29,1.46,1.46,1.48,0.02,0.19
국고채 (3년),1.36,0.98,1.80,2.13,2.11,2.17,0.06,0.38
"회사채 (3년, AA-)",1.94,2.21,2.42,2.69,2.68,2.73,0.05,0.31
"외국인 채권 순매수 * (상장 , 억원)",100,"5,408","1,858","2,618","7,760","△2,284","△10,044",-

[주가]
,‘19 말,‘20 말,‘21.12 말,1.21,1.24,1.25,전일비,21말비
KOSPI,"2,197.67","2,873.47","2,977.65","2,834.29","2,792.00","2,720.39",△2.56%,△8.64%
"- 거래대금 (억원, 일평균)","54,296","179,288","132,923","114,965","141,949","125,962",△11.26%,-
KOSDAQ,669.83,968.42,"1,033.98",942.85,915.40,889.44,△2.84%,△13.98%
"외국인순매수 (억원, 기간 중 * )","△2,816","1,840","△2,389","△5,399","△5,763","△5,043",△13,-

[환율]
,‘19 말,‘20 말,‘21.12 말,1.21,1.24,1.25,전일비,21말비
￦/ U$,"1,156.40","1,086.30","1,188.80","1,194.00","1,196.10","1,198.60",0.21,0.82
"선물환( NDF,1 월물)","1,155.40","1,086.30","1,190.00","1,195.00","1,197.30","1,199.80",0.21,0.82
￦/ CNY,165.50,166.04,186.51,188.28,188.93,189.49,0.30,1.60
￦/ Y100,"1,059.75","1,051.19","1,032.48","1,048.93","1,051.05","1,053.07",0.19,1.99
Y/U$,109.12,103.34,115.14,113.83,113.80,113.82,0.02,△1.15
U$/EUR,1.1194,1.2279,1.1318,1.1326,1.1315,1.1306,△0.08,△0.11
CNY/U$,6.9848,6.5305,6.3681,6.3405,6.3325,6.3260,△0.10,△0.66

[국제금리·주가·가산금리]
,’19 말,’20 말,’21.12 말,1.21,1.24,1.25,전일비,21말비
"LIBOR ($, 3 월, %)",1.94,0.25,0.22,0.26,0.26,0.26,0,0.04
DOW,"28,645","30,410","36,489","34,715","34,265","34,365",0.29%,△5.82%
NIKKEI,"23,657","27,444","28,792","27,522","27,588","27,131",△1.66%,△5.77%
SHANGHAI COMP,"3,040","3,473","3,619","3,523","3,524","3,433",△2.58%,△5.14%
"외평채가산금리(30년만기, bp)",50,32,15,24,23,24,1.00,9.00
"CDS (5 년, bp)",22,22,21,22,23,23,0.36,1.48
"CRS (1 년, %)",0.83,0.24,1.00,1.00,1.03,1.05,0.01,0.05

[유가·곡물·원자재]
,‘19 말,‘20 말,’21.12 말,1.20,1.21,1.24,전일비,21말비
Dubai ($/ 배럴),67.27,51.14,77.12,86.35,85.14,86.71,1.84%,12.44%
WTI 선물 ($/배럴),61.06,48.52,75.21,86.90,85.14,83.31,△2.15%,10.77%
밀 (센트/부셀),559,641,771,790,780,801,2.69%,3.89%
옥수수 (센트/부셀),388,484,593,611,616,621,0.81%,4.72%
동 ($/톤),"6,156","7,742","9,692","9,925","9,970","9,800",△1.71%,1.11%
알루미늄 ($/톤),"1,800","1,978","2,806","3,110","3,080","3,045",△1.14%,8.52%

[반도체]
,‘19,‘20,‘21.10 월,11월,12월,1.20,1.21,1.24,1월 (~24)
"D 램(8 G) 현물가($, 기간평균)",3.93,3.07,3.56,3.23,3.42,3.75,3.74,3.75,3.72
"(%, YoY)",△51.7,△21.9,21.9,14.6,8.0,8.1,7.9,8.0,6.9
"낸드(128 G) 현물가($, 기간평균)",5.34,5.71,7.27,7.35,7.45,7.55,7.55,7.58,7.53
"(%, YoY)",△15.9,7.0,28.8,30.5,32.8,33.6,33.6,34.1,33.5
