일일경제지표('20.11.9)
"data_date,2020-11-09"

[표]
일일경제지표 (20. 11. 9. 월) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.10 말,11.5,11.6,11.9,전일비,19말비
콜금리 (1일),1.82,1.31,0.48,0.46,0.46,0.51,0.05,△0.80
CD (91 일),1.93,1.53,0.63,0.66,0.66,0.66,0,△0.87
국고채 (3년),1.82,1.36,0.94,0.93,0.94,0.96,0.02,△0.40
"회사채 (3년, AA-)",2.29,1.94,2.25,2.24,2.25,2.25,0.00,0.32
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"2,012",△193,"3,234","5,579","2,345",-

[주가]
,‘18 말,‘19 말,‘20.10 말,11.5,11.6,11.9,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,267.15","2,413.79","2,416.50","2,447.20",1.27%,11.35%
"- 거래대금 (억원, 일평균)","41,207","54,296","103,577","148,350","125,787","125,793",0.00%,-
KOSDAQ,675.65,669.83,792.65,844.80,836.78,851.21,1.72%,27.08%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△12,846","13,824","4,548","4,781",5,-

[환율]
,‘18 말,‘19 말,‘20.10 말,11.5,11.6,11.9,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,135.10","1,128.20","1,120.40","1,113.90",△0.58,△3.68
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,134.80","1,128.60","1,121.00","1,113.60",△0.66,△3.62
￦/ CNY,162.79,165.50,169.07,169.90,169.17,169.18,0.01,2.22
￦/ Y100,"1,008.86","1,059.75","1,088.82","1,081.27","1,081.78","1,075.92",△0.54,1.53
Y/U$,110.59,109.12,104.25,104.34,103.57,103.53,△0.04,△5.12
U$/EUR,1.1455,1.1194,1.1683,1.1740,1.1819,1.1887,0.58,6.19
CNY/U$,6.8522,6.9848,6.6927,6.6407,6.6213,6.5765,△0.68,△5.85

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.10 말,11.5,11.6,11.9,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.21,0.22,0.23,0.21,△0.03,△1.74
DOW,"23,062","28,645","26,659","27,848","28,390","28,323",△0.24%,△0.49%
NIKKEI,"20,015","23,657","22,977","24,105","24,325","24,840",2.12%,5.00%
SHANGHAI COMP,"2,494","3,040","3,225","3,320","3,312","3,374",1.86%,11.10%
"외평채가산금리(23년물, bp)",63,37,31,29,29,28,△1.00,△8.00
"CDS (5 년, bp)",40,22,25,25,24,23,△0.97,0.44
"CRS (1 년, %)",1.21,0.83,0.10,0.13,0.18,0.23,0.05,△0.60

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.10 말,11.4,11.5,11.6,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,37.18,39.76,40.69,40.57,△0.29%,△39.69%
WTI 선물 ($/배럴),45.33,61.06,35.79,39.15,38.79,37.14,△4.25%,△39.17%
밀 (센트/부셀),512,559,599,606,609,602,△1.15%,7.69%
옥수수 (센트/부셀),376,388,399,405,409,407,△0.49%,4.90%
동 ($/톤),"6,018","6,156","6,695","6,748","6,798","6,939",2.07%,12.72%
알루미늄 ($/톤),"1,881","1,800","1,821","1,877","1,886","1,892",0.32%,5.11%

[반도체]
,‘18,‘19,’20.8 월,9월,10월,11.4,11.5,11.6,11월 (~6)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.58,2.90,2.92,2.85,2.85,2.85,2.85
"(%, YoY)",8.3,△51.7,△27.0,△11.2,△3.0,△1.0,△0.7,△0.7,1.5
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.57,5.64,5.65,5.65,5.65,5.65,5.65
"(%, YoY)",△2.6,△15.9,2.9,△0.9,△2.3,△2.7,△2.9,△2.9,△4.1
