일일경제지표('19.6.20)
"data_date,2019-06-20"

[표]
일일경제지표 (19. 6. 20. 목) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.5 말,6.18,6.19,6.20,전일비,18말비
콜금리 (1일),1.55,1.82,1.76,1.76,1.75,1.76,0.01,△0.06
CD (91 일),1.66,1.93,1.84,1.80,1.80,1.80,0,△0.13
국고채 (3년),2.14,1.82,1.59,1.49,1.48,1.42,△0.06,△0.40
"회사채 (3년, AA-)",2.68,2.29,2.08,2.01,2.00,1.94,△0.06,△0.35
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","6,501","4,761","6,934","1,948","△4,986",-

[주가]
,‘17 말,‘18 말,‘19.5 말,6.18,6.19,6.20,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,041.74","2,098.71","2,124.78","2,131.29",0.31%,4.42%
"- 거래대금 (억원, 일평균)","42,744","41,207","49,788","42,557","45,795","49,845",8.84%,-
KOSDAQ,798.42,675.65,696.47,714.86,717.71,727.32,1.34%,7.65%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","2,440",△44,"2,771",373,△87,-

[환율]
,‘17 말,‘18 말,‘19.5 말,6.18,6.19,6.20,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,190.90","1,185.80","1,176.10","1,162.10",△1.19,4.16
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,189.50","1,184.60","1,174.90","1,160.90",△1.19,4.13
￦/ CNY,163.90,162.79,172.56,171.13,170.34,169.60,△0.43,4.18
￦/ Y100,949.28,"1,008.86","1,093.27","1,095.22","1,086.17","1,080.62",△0.51,7.11
Y/U$,112.77,110.59,108.93,108.27,108.28,107.54,△0.68,△2.76
U$/EUR,1.1927,1.1455,1.1133,1.1233,1.1192,1.1279,0.78,△1.54
CNY/U$,6.5426,6.8522,6.9049,6.9261,6.9026,6.8634,△0.57,0.16

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.5 말,6.18,6.19,6.20,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.52,2.40,2.42,2.39,△0.18,0.41
DOW,"24,719","23,062","25,170","26,113","26,466","26,504",2.50%,14.76%
NIKKEI,"22,765","20,015","20,601","20,973","21,334","21,463",0.60%,7.24%
SHANGHAI COMP,"3,307","2,494","2,899","2,890","2,918","2,987",2.38%,19.78%
"외평채가산금리(23년물, bp)",76,63,30,31,31,32,16.00,△32.00
"CDS (5 년, bp)",56,40,37,33,33,32,0.68,△8.49
"CRS (1 년, %)",1.38,1.21,0.86,0.82,0.82,0.75,0.07,△0.46

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.5 말,6.17,6.18,6.19,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,63.83,60.74,59.92,61.22,2.17%,15.82%
WTI 선물 ($/배럴),60.42,45.33,53.50,51.93,53.90,53.76,△0.26%,18.60%
밀 (센트/부셀),427,512,503,540,532,522,△1.88%,1.95%
옥수수 (센트/부셀),351,376,427,455,450,441,△2.00%,17.29%
동 ($/톤),"7,157","6,018","5,781","5,756","5,849","5,895",0.79%,△2.04%
알루미늄 ($/톤),"2,242","1,881","1,761","1,720","1,733","1,747",0.81%,△7.12%

[반도체]
,‘17,‘18,19.3 월,4월,5월,6.17,6.18,6.19,6월 (~19)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,5.05,4.25,3.74,3.40,3.39,3.35,3.47
"(%, YoY)",41.6,8.3,△44.3,△52.6,△57.5,△60.5,△60.7,△61.0,△59.4
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,4.92,4.96,5.07,5.02,5.02,5.04,5.04
"(%, YoY)",33.8,△2.6,△27.9,△26.7,△24.6,△24.8,△24.8,△24.5,△24.5
