일일경제지표('19.1.15.)
"data_date,2019-01-15"

[표]
일일경제지표 (19. 1. 15 화) 17:30 현재

[표]
KOSPI 지수(1.58%상승) 달러 환율(0.20%하락)

[금리]
,‘16 말,‘17 말,‘18.12 말,1.11,1.14,1.15,전일비,‘18 말비
콜금리 (1일),1.24,1.55,1.82,1.73,1.75,1.73,△0.02,△0.09
CD (91 일),1.52,1.66,1.93,1.86,1.86,1.86,0,△0.07
국고채 (3년),1.64,2.14,1.82,1.80,1.80,1.80,0,△0.02
국고채 (5년),1.80,2.34,1.88,1.88,1.86,1.86,0.00,△0.02
"회사채 (3년, AA-)",2.13,2.68,2.29,2.26,2.26,2.26,0.00,△0.03
"외국인 채권 순매수 * (상장 , 억원)",297,△66,"△1,422","△7,527","1,742","△1,794","△3,536",-

[주가]
,‘16 말,‘17 말,‘18.12 말,1.11,1.14,1.15,전일비,‘18 말비(%)
KOSPI,"2,026.46","2,467.49","2,041.04","2,075.57","2,064.52","2,097.18",1.58%,2.75%
"- 거래대금 (억원, 일평균)",-,"42,744","41,207","45,925","49,410","51,614",4.46%,-
KOSDAQ,631.44,798.42,675.65,686.33,683.09,690.39,1.07%,2.18%
"외국인순매수 (억원, 기간 중 * )","1,380","1,409","2,730","1,730",501,"1,507",201,-

[환율]
,‘16 말,‘17 말,‘18.12 말,1.11,1.14,1.15,전일비,‘18 말비(%)
￦/ U$,"1,207.70","1,070.50","1,115.70","1,116.40","1,123.00","1,120.70",△0.20,0.45
"선물환( NDF,1 월물)","1,207.70","1,070.00","1,114.90","1,115.40","1,122.10","1,119.90",△0.20,0.45
￦/ CNY,173.68,163.90,162.79,165.35,166.02,165.97,△0.03,1.95
￦/ EUR,"1,262.53","1,276.79","1,278.03","1,286.32","1,288.31","1,286.00",△0.18,0.62
￦/ Y100,"1,035.41",949.28,"1,008.86","1,030.27","1,039.14","1,031.19",△0.76,2.21
Y/U$,116.64,112.77,110.59,108.36,108.07,108.68,0.56,△1.73
U$/EUR,1.0454,1.1927,1.1455,1.1522,1.1472,1.1475,0.03,0.17
CNY/U$,6.9550,6.5426,6.8522,6.7522,6.7641,6.7546,△0.14,△1.42

[국제금리·주가·가산금리]
,‘16 말,‘17 말,‘18.12 말,1.11,1.14,1.15,전일비,‘18 말비
"LIBOR (Dollar, 3 월, %)",1.00,1.69,2.81,2.79,2.79,-,0,0.02
DOW,"19,763","24,719","23,062","23,996","23,910",-,△0.36%,3.67%
NIKKEI,"19,114","22,765","20,015","20,360",-,"20,555",0.96%,2.70%
SHANGHAI COMP,"3,098","3,307","2,494","2,554","2,536","2,570",1.36%,3.07%
"외평채가산금리(23년물, bp)",25,76,63,60,60,-,0.00,△3.00
"CDS (5 년, bp)",44,56,40,37,37,36,0.58,△4.32
"CRS (1 년, %)",1.00,1.38,1.21,1.33,1.31,1.33,0.02,0.12

[유가·곡물·원자재]
,‘16 말,‘17 말,‘18.12 말,1.10,1.11,1.14,전일비,‘18 말비
Dubai ($/ 배럴),53.83,64.33,52.86,59.60,61.16,58.92,△3.66%,11.46%
WTI 선물 ($/배럴),53.72,60.42,45.33,52.59,51.59,50.51,△2.09%,11.43%
Brent 선물 ($/배럴),56.82,66.87,52.20,61.68,60.48,58.99,△2.46%,13.01%
원당 (센트/파운드),19.51,15.16,12.39,12.67,12.78,12.75,△0.23%,2.91%
밀 (센트/부셀),408,427,512,514,520,514,△1.15%,0.39%
콩 (센트/부셀),"1,004",962,896,907,910,904,△0.66%,0.89%
옥수수 (센트/부셀),352,351,376,376,378,379,0.26%,0.80%
동 ($/톤),"5,501","7,157","6,018","5,909","5,927","5,861",△1.11%,△2.61%
알루미늄 ($/톤),"1,714","2,242","1,881","1,844","1,816","1,776",△2.20%,△5.58%
