일일경제지표('19.11.22)
"data_date,2019-11-22"

[표]
일일경제지표 (19. 11. 22. 금) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.10 말,11.20,11.21,11.22,전일비,18말비
콜금리 (1일),1.55,1.82,1.26,1.29,1.30,1.29,△0.01,△0.53
CD (91 일),1.66,1.93,1.44,1.53,1.53,1.53,0,△0.40
국고채 (3년),2.14,1.82,1.47,1.45,1.46,1.46,△0.01,△0.36
"회사채 (3년, AA-)",2.68,2.29,1.97,1.97,1.98,1.97,△0.01,△0.32
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422",171,"2,658",302,"1,970","1,668",-

[주가]
,‘17 말,‘18 말,‘19.10 말,11.20,11.21,11.22,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,083.48","2,125.32","2,096.60","2,101.96",0.26%,2.98%
"- 거래대금 (억원, 일평균)","42,744","41,207","50,515","56,055","55,833","54,374",△2.61%,-
KOSDAQ,798.42,675.65,658.52,649.87,635.99,633.92,△0.33%,△6.18%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730",637,"△3,552","△5,663","△1,730",△69,-

[환율]
,‘17 말,‘18 말,‘19.10 말,11.20,11.21,11.22,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,163.40","1,170.10","1,178.10","1,178.90",0.07,5.66
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,163.30","1,169.30","1,177.40","1,178.30",0.08,5.69
￦/ CNY,163.90,162.79,165.43,166.41,167.38,167.51,0.08,2.90
￦/ Y100,949.28,"1,008.86","1,070.48","1,078.33","1,085.21","1,085.34",0.01,7.58
Y/U$,112.77,110.59,108.68,108.51,108.56,108.62,0.06,△1.78
U$/EUR,1.1927,1.1455,1.1158,1.1072,1.1075,1.1067,△0.07,△3.39
CNY/U$,6.5426,6.8522,7.0410,7.0273,7.0385,7.0370,△0.02,2.70

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.10 말,11.20,11.21,11.22,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,1.93,1.90,1.89,1.90,0.00,△0.91
DOW,"24,719","23,062","27,187","27,934","27,821","27,766",△0.20%,20.40%
NIKKEI,"22,765","20,015","22,927","23,149","23,039","23,113",0.32%,15.48%
SHANGHAI COMP,"3,307","2,494","2,929","2,911","2,904","2,885",△0.63%,15.69%
"외평채가산금리(23년물, bp)",76,63,37,37,37,36,1.00,△26.00
"CDS (5 년, bp)",56,40,30,28,29,29,0.01,△11.75
"CRS (1 년, %)",1.38,1.21,0.78,0.73,0.70,0.75,0.06,△0.46

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.10 말,11.19,11.20,11.21,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,61.10,61.86,60.45,62.13,2.78%,17.54%
WTI 선물 ($/배럴),60.42,45.33,54.18,55.21,57.11,58.58,2.57%,29.23%
밀 (센트/부셀),427,512,509,515,519,512,△1.35%,0
옥수수 (센트/부셀),351,376,390,370,367,369,0.54%,△1.86%
동 ($/톤),"7,157","6,018","5,825","5,822","5,873","5,813",△1.02%,△3.41%
알루미늄 ($/톤),"2,242","1,881","1,743","1,735","1,748","1,753",0.29%,△6.80%

[반도체]
,‘17,‘18,‘19.8 월,9월,10월,11.19,11.20,11.21,11월 (~21)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.53,3.26,3.0,2.79,2.79,2.77,2.84
"(%, YoY)",41.6,8.3,△54.1,△55.8,△57.5,△58.8,△58.8,△59.0,△58.2
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.42,5.69,5.78,5.93,5.93,5.93,5.87
"(%, YoY)",33.8,△2.6,△14.3,△2.5,△0.8,3.4,3.5,3.7,2.3
