일일 경제지표('24.1.9)
"data_date,2024-01-09"

[표]
일일경제지표 (24. 1. 9 화) 17:30 현재

[금리]
,’21 말,’22 말,’23.12 말,1/5,1/8,1/9,전일비,23말비
콜금리 (1일.%),1.11,3.21,3.55,3.39,3.38,3.37,△0.01,△0.18
"CD (91 일, %)",1.29,3.98,3.83,3.81,3.81,3.80,△0.01,△0.03
"국고채 (3년, %)",1.80,3.72,3.15,3.28,3.30,3.26,△0.04,0.10
"회사채 (3년, AA-, %)",2.42,5.23,3.90,4.03,4.05,4.00,△0.04,0.11
"외국인 채권 순매수 * (상장 , 억원)","1,858","△2,319",△406,"2,698","4,198","△1,148","△5,346",-

[주가]
,‘21 말,’22 말,’23.12 말,1/5,1/8,1/9,전일비,23말비
KOSPI,"2,977.65","2,236.40","2,655.28","2,578.08","2,567.82","2,561.24",△0.26%,△3.54%
- 거래대금 (억원),"87,274","60,365","94,189","83,844","67,636","88,967","21,331",-
KOSDAQ,"1,033.98",679.29,866.57,878.33,879.34,884.64,0.60%,2.09%
"외국인순매수 (억원, 기간 중 * )","△2,389","△2,792","6,937",984,"1,752","1,923",171,-

[환율]
,‘21 말,’22. 말,’23.12 말,1/5,1/8,1/9,전일비,23말비
￦/ U$,"1,188.80","1,264.50","1,288.00","1,315.40","1,316.00","1,315.70",△0.02,2.15
"선물환( NDF,1 월물)","1,190.00","1,265.30","1,286.80","1,313.40","1,313.30","1,312.50",△0.06,2.00
￦/ CNY,186.51,181.44,181.37,182.94,183.69,183.79,0.05,1.33
￦/ Y100,"1,032.48",945.56,912.25,906.07,912.68,914.19,0.17,0.21
Y/U$,115.14,133.73,141.19,145.18,144.19,143.92,△0.19,1.93
U$/EUR,1.1318,1.0617,1.1105,1.0929,1.0941,1.0950,0.08,△1.40
CNY/U$,6.3681,6.9630,7.1092,7.1680,7.1566,7.1604,0.05,0.72

[국제금리·주가·가산금리]
,’21 말,’22 말,’23.12 말,1/5,1/8,1/9,전일비,23말비
"LIBOR ($, 3 월, %)",0.22,4.75,5.61,5.59,5.59,5.59,△0.00,△0.02
DOW,"36,489","33,221","37,657","37,440","37,466","37,683",0.58%,0.07%
NIKKEI,"28,792","26,095","33,540","33,377","주1) 33,377","33,763",1.16%,0.67%
SHANGHAI COMP,"3,619","3,089","2,955","2,929","2,888","2,893",0.20%,△2.08%
"외평채가산금리(30년만기, bp)",15,43,34,35,35,34,△1.00,0
"CDS (5 년, bp)",21,55,28,28,29,29,△0.12,1.27
"CRS SOFR (1 년, %)",1.00,3.53,2.45,2.91,2.67,2.63,△0.04,0.18

[유가·곡물·원자재]
,’21 말,’22 말,’23.12 말,1/4,1/5,1/8,전일비,23말비
Dubai ($/ 배럴),77.12,78.77,77.08,78.64,77.78,77.87,0.12%,1.02%
WTI 선물 ($/배럴),75.21,80.26,71.65,72.19,73.81,70.77,△4.12%,△1.23%
밀 (센트/부셀),771,792,628,614,616,596,△3.25%,△5.10%
옥수수 (센트/부셀),593,679,471,467,461,455,△1.30%,△3.40%
동 ($/톤),"9,692","8,387","8,476","8,375","8,347","8,295",△0.62%,△2.14%
알루미늄 ($/톤),"2,806","2,361","2,336","2,236","2,216","2,206",△0.45%,△5.57%

[반도체]
,’21,‘22,‘23.10 월,‘23.11 월,‘23.12 월,1/4,1/5,1/8,1월 (~8)
"D 램(8 G) 현물가($, 기간평균)",3.99,3.07,1.55,1.66,1.74,1.79,1.81,1.82,1.79
"(%, YoY)",29.9,△23.0,△35.6,△23.1,△14.8,△6.9,△5.5,△4.7,△7.1
"낸드(128 G) 현물가($, 기간평균)",6.55,7.25,6.40,6.42,6.38,6.35,6.36,6.37,6.36
"(%, YoY)",14.7,10.7,△2.6,△1.7,△2.3,△2.9,△1.7,△1.6,△2.3
