일일 경제지표('22.11.17)
"data_date,2022-11-17"

[표]
일일경제지표 (22. 11. 17. 목) 17:30 현재

[금리]
,’20 말,’21 말,’22.10 말,11/15,11/16,11/17,전일비,21말비
콜금리 (1일),0.57,1.11,3.04,3.07,3.03,3.03,0,1.92
CD (91 일),0.66,1.29,3.96,3.97,3.97,3.98,0.01,2.69
국고채 (3년),0.98,1.80,4.19,3.75,3.81,3.80,△0.01,2.00
"회사채 (3년, AA-)",2.21,2.42,5.58,5.35,5.42,5.41,△0.01,3.00
"외국인 채권 순매수 * (상장 , 억원)","5,408","1,858","1,751","5,385",△193,"△1,243","△1,050",-

[주가]
,‘20 말,‘21 말,’22.10 말,11/15,11/16,11/17,전일비,21말비
KOSPI,"2,873.47","2,977.65","2,293.61","2,480.33","2,477.45","2,442.90",△1.39%,△17.96%
"- 거래대금 (억원, 일평균)","179,288","132,923","117,341","145,063","119,206","131,105",9.98%,-
KOSDAQ,968.42,"1,033.98",695.33,744.96,743.10,737.54,△0.75%,△28.67%
"외국인순매수 (억원, 기간 중 * )","1,840","△2,389","2,564","△1,032","△1,160","△4,787",313,-

[환율]
,‘20 말,‘21 말,’22.10 말,11/15,11/16,11/17,전일비,21말비
￦/ U$,"1,086.30","1,188.80","1,424.30","1,317.60","1,325.00","1,339.10",1.06,12.64
"선물환( NDF,1 월물)","1,086.30","1,190.00","1,424.90","1,317.40","1,325.30","1,338.80",1.02,12.50
￦/ CNY,166.04,186.51,194.31,187.10,187.58,188.43,0.45,1.03
￦/ Y100,"1,051.19","1,032.48",963.19,938.93,947.99,960.41,1.31,△6.98
Y/U$,103.34,115.14,147.77,140.33,139.77,139.43,△0.24,21.10
U$/EUR,1.2279,1.1318,0.9941,1.0336,1.0380,1.0386,0.06,△8.23
CNY/U$,6.5305,6.3681,7.2800,7.0486,7.0748,7.1315,0.80,11.99

[국제금리·주가·가산금리]
,’20 말,’21 말,’22.10 말,11/15,11/16,11/17,전일비,21말비
"LIBOR ($, 3 월, %)",0.25,0.22,4.44,3.89,3.90,3.91,0.01,3.69
DOW,"30,410","36,489","32,862","33,537","33,593","33,554",△0.12%,△8.04%
NIKKEI,"27,444","28,792","27,587","27,990","28,028","27,931",△0.35%,△2.99%
SHANGHAI COMP,"3,473","3,619","2,893","3,134","3,120","3,115",△0.15%,△13.92%
"외평채가산금리(30년만기, bp)",32,15,43,44,45,45,0,30.00
"CDS (5 년, bp)",22,21,70,54,52,53,1.49,31.61
"CRS (1 년, %)",0.24,1.00,3.53,3.42,3.43,3.41,△0.01,2.42

[유가·곡물·원자재]
,‘20 말,’21 말,’22.10 말,11/14,11/15,11/16,전일비,21말비
Dubai ($/ 배럴),51.14,77.12,90.64,91.04,86.83,88.06,1.42%,14.19%
WTI 선물 ($/배럴),48.52,75.21,86.53,85.87,86.92,85.59,△1.53%,13.80%
밀 (센트/부셀),641,771,882,819,828,818,△1.21%,6.10%
옥수수 (센트/부셀),484,593,692,657,667,665,△0.30%,12.14%
동 ($/톤),"7,742","9,692","7,525","8,346","8,343","8,315",△0.34%,△14.21%
알루미늄 ($/톤),"1,978","2,806","2,197","2,392","2,410","2,393",△0.71%,△14.72%

[반도체]
,’20,‘21,‘22.8 월,9월,10월,11/14,11/15,11/16,11월 (~16)
"D 램(8 G) 현물가($, 기간평균)",3.07,3.42,2.76,2.51,2.41,2.16,2.16,2.16,2.18
"(%, YoY)",△21.9,8.0,△34.0,△32.7,△32.4,△32.1,△32.0,△31.8,△32.4
"낸드(128 G) 현물가($, 기간평균)",5.71,7.45,6.57,6.57,6.57,6.53,6.53,6.53,6.54
"(%, YoY)",7.0,32.8,△4.2,△5.4,△9.6,△11.3,△11.3,△11.3,△11.1
