일일경제지표('20.10.15)
"data_date,2020-10-15"

[표]
일일경제지표 (20. 10. 15. 목) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.9 말,10.13,10.14,10.15,전일비,19말비
콜금리 (1일),1.82,1.31,0.48,0.54,0.54,0.50,△0.04,△0.81
CD (91 일),1.93,1.53,0.63,0.63,0.63,0.63,0,△0.90
국고채 (3년),1.82,1.36,0.85,0.92,0.90,0.88,△0.02,△0.48
"회사채 (3년, AA-)",2.29,1.94,2.19,2.25,2.24,2.22,△0.02,0.28
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"3,237","3,698",△232,"1,600","1,832",-

[주가]
,‘18 말,‘19 말,‘20.9 말,10.13,10.14,10.15,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,327.89","2,403.15","2,380.48","2,361.21",△0.81%,7.44%
"- 거래대금 (억원, 일평균)","41,207","54,296","89,711","106,932","102,031","110,184",7.99%,-
KOSDAQ,675.65,669.83,848.15,871.92,861.48,844.44,△1.98%,26.07%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△1,350","1,482",△707,△416,△41,-

[환율]
,‘18 말,‘19 말,‘20.9 말,10.13,10.14,10.15,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,169.50","1,147.10","1,146.90","1,143.20",△0.32,△1.14
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,170.00","1,147.50","1,147.00","1,143.40",△0.31,△1.04
￦/ CNY,162.79,165.50,171.50,170.36,170.37,169.84,△0.31,2.62
￦/ Y100,"1,008.86","1,059.75","1,107.27","1,088.64","1,087.52","1,085.97",△0.14,2.47
Y/U$,110.59,109.12,105.62,105.37,105.46,105.27,△0.18,△3.53
U$/EUR,1.1455,1.1194,1.1670,1.1793,1.1745,1.1746,0.01,4.93
CNY/U$,6.8522,6.9848,6.8225,6.7461,6.7384,6.7209,△0.26,△3.78

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.9 말,10.13,10.14,10.15,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.22,0.22,0.23,0.24,0.01,△1.71
DOW,"23,062","28,645","27,584","28,838","28,680","28,514",△0.58%,0.18%
NIKKEI,"20,015","23,657","23,539","23,602","23,627","23,507",△0.51%,△0.63%
SHANGHAI COMP,"2,494","3,040","3,237","3,360","3,341","3,332",△0.26%,9.73%
"외평채가산금리(23년물, bp)",63,37,38,35,36,35,△1.00,△1.00
"CDS (5 년, bp)",40,22,27,25,25,26,0.75,3.69
"CRS (1 년, %)",1.21,0.83,0.08,0.12,0.11,0.07,△0.04,△0.76

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.9 말,10.12,10.13,10.14,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,40.36,41.28,41.19,41.62,1.04%,△38.13%
WTI 선물 ($/배럴),45.33,61.06,40.22,39.43,40.20,41.04,2.09%,△32.79%
밀 (센트/부셀),512,559,578,594,594,597,0.51%,6.80%
옥수수 (센트/부셀),376,388,379,389,391,397,1.53%,2.32%
동 ($/톤),"6,018","6,156","6,610","6,769","6,700","6,702",0.03%,8.87%
알루미늄 ($/톤),"1,881","1,800","1,737","1,830","1,841","1,836",△0.27%,2.00%

[반도체]
,‘18,‘19,‘20.7 월,8월,9월,10.12,10.13,10.14,10월 (~14)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.68,2.58,2.90,2.96,2.96,2.95,2.95
"(%, YoY)",8.3,△51.7,△21.0,△27.0,△11.2,△3.5,△3.4,△3.6,△1.8
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.45,5.57,5.64,5.64,5.64,5.64,5.64
"(%, YoY)",△2.6,△15.9,4.6,2.9,△0.9,△2.3,△2.3,△2.5,△2.4
