일일경제지표('20.11.4)
"data_date,2020-11-04"

[표]
일일경제지표 (20. 11. 4. 수) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.10 말,11.2,11.3,11.4,전일비,19말비
콜금리 (1일),1.82,1.31,0.48,0.52,0.48,0.47,△0.01,△0.84
CD (91 일),1.93,1.53,0.63,0.63,0.67,0.67,0,△0.86
국고채 (3년),1.82,1.36,0.94,0.97,0.98,0.96,△0.03,△0.41
"회사채 (3년, AA-)",2.29,1.94,2.25,2.27,2.28,2.26,△0.02,0.32
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"2,012",△785,"4,300",765,"△3,535",-

[주가]
,‘18 말,‘19 말,‘20.10 말,11.2,11.3,11.4,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,267.15","2,300.16","2,343.31","2,357.32",0.60%,7.26%
"- 거래대금 (억원, 일평균)","41,207","54,296","103,577","117,821","85,144","108,742",27.72%,-
KOSDAQ,675.65,669.83,792.65,802.95,818.46,826.97,1.04%,23.46%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△12,846","1,696","2,744","△2,099",△176,-

[환율]
,‘18 말,‘19 말,‘20.10 말,11.2,11.3,11.4,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,135.10","1,133.60","1,134.10","1,137.70",0.32,△1.62
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,134.80","1,134.20","1,134.50","1,137.90",0.30,△1.51
￦/ CNY,162.79,165.50,169.07,169.24,169.48,169.47,△0.01,2.40
￦/ Y100,"1,008.86","1,059.75","1,088.82","1,082.71","1,083.09","1,084.56",0.14,2.34
Y/U$,110.59,109.12,104.25,104.70,104.71,104.90,0.18,△3.87
U$/EUR,1.1455,1.1194,1.1683,1.1635,1.1653,1.1657,0.03,4.14
CNY/U$,6.8522,6.9848,6.6927,6.6899,6.6907,6.6934,0.04,△4.17

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.10 말,11.2,11.3,11.4,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.21,0.22,0.22,0.22,0.00,△1.72
DOW,"23,062","28,645","26,659","26,502","26,925","27,480",2.06%,△3.45%
NIKKEI,"20,015","23,657","22,977","23,295","23,295","23,695",1.72%,0.16%
SHANGHAI COMP,"2,494","3,040","3,225","3,225","3,271","3,277",0.19%,7.93%
"외평채가산금리(23년물, bp)",63,37,31,29,29,28,△1.00,△8.00
"CDS (5 년, bp)",40,22,25,26,26,25,△0.51,2.88
"CRS (1 년, %)",1.21,0.83,0.10,0.09,0.09,0.09,0,△0.74

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.10 말,10.30,11.2,11.3,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,37.18,37.18,36.30,39.52,8.87%,△41.25%
WTI 선물 ($/배럴),45.33,61.06,35.79,35.79,36.81,37.66,2.31%,△38.32%
밀 (센트/부셀),512,559,599,599,608,608,0,8.77%
옥수수 (센트/부셀),376,388,399,399,398,401,0.75%,3.35%
동 ($/톤),"6,018","6,156","6,695","6,695","6,713","6,792",1.18%,10.33%
알루미늄 ($/톤),"1,881","1,800","1,821","1,821","1,835","1,891",3.05%,5.06%

[반도체]
,‘18,‘19,’20.8 월,9월,10월,10.30,11.2,11.3,11월 (~3)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.58,2.90,2.92,2.85,2.85,2.85,2.85
"(%, YoY)",8.3,△51.7,△27.0,△11.2,△3.0,△1.3,△1.1,△1.1,1.5
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.57,5.64,5.65,5.67,5.67,5.65,5.66
"(%, YoY)",△2.6,△15.9,2.9,△0.9,△2.3,△2.3,△2.4,△2.6,△4.0
