일일 경제지표('24.9.10)
"data_date,2024-09-10"

[표]
일일경제지표 (24. 9. 10 화) 17:30 현재

[금리]
,’ 22말,’ 23말,’ 24.8말,9/6,9/9,9/10,전일비,23말비
콜금리 (1일.%),3.21,3.55,3.50,3.54,3.55,3.56,0.01,0.01
"CD (91 일, %)",3.98,3.83,3.52,3.51,3.51,3.51,0,△0.32
"국고채 (3년, %)",3.72,3.15,3.07,2.88,2.90,2.88,△0.02,△0.28
"회사채 (3년, AA-, %)",5.23,3.90,3.50,3.46,3.47,3.45,△0.02,△0.45
"외국인 채권 순매수 * (상장, 억원)","△2,319",△406,"4,089","13,776","10,431","9,090","△1,341",-

[주가]
,’ 22말,’ 23말,’ 24.8말,9/6,9/9,9/10,전일비,23말비
KOSPI,"2,236.40","2,655.28","2,674.31","2,544.28","2,535.93","2,523.43",△0.49%,△4.97%
- 거래대금 (억원),"60,365","103,597","103,407","86,853","74,543","84,218","9,675",-
KOSDAQ,679.29,866.57,767.66,706.59,714.46,706.20,△1.16%,△18.51%
"외국인순매수 (억원, 기간 중 * )","△2,792","6,937","△3,759","△3,505","△4,540","△8,590","△4,050",-

[환율]
,’ 22말,’ 23말,’ 24.8말,9/6,9/9,9/10,전일비,23말비
￦/ U$,"1,264.50","1,288.00","1,336.00","1,327.60","1,339.80","1,343.70",0.29,4.32
"선물환( NDF,1 월물)","1,265.30","1,286.80","1,333.30","1,325.20","1,337.30","1,341.20",0.29,4.23
￦/ CNY,181.44,181.37,187.56,188.05,189.38,188.82,△0.30,4.11
￦/ Y100,945.56,912.25,921.19,932.83,937.32,937.94,0.07,2.82
Y/U$,133.73,141.19,145.03,142.32,142.94,143.26,0.22,1.47
U$/EUR,1.0617,1.1105,1.1077,1.1117,1.1067,1.1037,△0.27,△0.61
CNY/U$,6.9630,7.1092,7.0934,7.0822,7.1084,7.1194,0.15,0.14

[국제금리·주가·가산금리]
,’ 22말,’ 23말,’ 24.8말,9/6,9/9,9/10,전일비,23말비
"LIBOR ($, 3 월, %)",4.75,5.61,5.28,5.21,5.20,5.19,△0.01,△0.42
DOW,"33,221","37,657","41,335","40,756","40,345","40,830",1.20%,8.43%
NIKKEI,"26,095","33,540","38,648","36,391","36,216","36,159",△0.16%,7.81%
SHANGHAI COMP,"3,089","2,955","2,842","2,766","2,736","2,744",0.28%,△7.12%
"외평채가산금리(30년만기, bp)",43,34,28,27,27,27,0,△7.00
"CDS (5 년, bp)",55,28,32,33,34,34,△0.18,5.69
"CRS SOFR (1 년, %)",2.81,2.83,2.52,2.42,2.41,2.41,0,△0.43

[유가·곡물·원자재]
,’ 22말,’ 23말,’ 24.8말,9/5,9/6,9/9,전일비,23말비
Dubai ($/ 배럴),78.77,77.08,78.42,73.41,73.43,72.27,△1.58%,△6.24%
WTI 선물 ($/배럴),80.26,71.65,73.55,69.15,67.67,68.71,1.54%,△4.10%
밀 (센트/부셀),792,628,552,575,567,569,0.35%,△9.39%
옥수수 (센트/부셀),679,471,401,411,406,407,0.25%,△13.59%
동 ($/톤),"8,387","8,476","9,215","8,915","9,013","8,990",△0.26%,6.06%
알루미늄 ($/톤),"2,361","2,336","2,464","2,366","2,368","2,318",△2.11%,△0.77%

[반도체]
,’ 22말,’ 23말,’ 24.6말,’ 24.7말,’ 24.8말,9/5,9/6,9/9,9월( ∼9)
"D 램(8 G) 현물가($, 기간평균)",3.07,1.74,1.87,1.97,1.98,1.97,1.97,1.97,1.97
"(%, YoY)",△23.0,△14.8,23.7,32.5,35.8,36.0,36.1,36.1,33.6
"낸드(128 G) 현물가($, 기간평균)",7.25,6.38,6.37,6.32,6.32,6.60,6.65,6.68,6.59
"(%, YoY)",10.7,△2.3,0.5,0.2,0.0,4.7,5.5,5.9,4.2
