일일 경제지표('23.3.28)
"data_date,2023-03-28"

[표]
일일경제지표 (23. 3. 28. 화) 17:30 현재

[금리]
,’21 말,’22 말,’23.2 말,3/24,3/27,3/28,전일비,22말비
콜금리 (1일),1.11,3.21,3.42,3.45,3.41,3.39,△0.02,0.18
CD (91 일),1.29,3.98,3.59,3.59,3.59,3.59,0,0.38
국고채 (3년),1.80,3.72,3.80,3.16,3.22,3.26,0.04,0.05
"회사채 (3년, AA-)",2.42,5.23,4.48,3.93,3.99,4.03,0.04,0.82
"외국인 채권 순매수 * (상장 , 억원)","1,858","△2,319",159,"3,266","4,043","5,740","1,697",-

[주가]
,‘21 말,’22 말,’23.2 말,3/24,3/27,3/28,전일비,22말비
KOSPI,"2,977.65","2,236.40","2,412.85","2,414.96","2,409.22","2,734.94",13.52%,22.29%
"- 거래대금 (억원, 일평균)","132,923","80,323","99,149","140,763","127,209","124,947",△1.78%,-
KOSDAQ,"1,033.98",679.29,791.60,824.11,827.69,833.51,0.70%,22.70%
"외국인순매수 (억원, 기간 중 * )","△2,389","△2,792","△2,276","△1,995","△4,068","△1,829",△55,-

[환율]
,‘21 말,’22. 말,’23.2 말,3/24,3/27,3/28,전일비,22말비
￦/ U$,"1,188.80","1,264.50","1,322.60","1,294.30","1,301.50","1,298.80",△0.21,2.71
"선물환( NDF,1 월물)","1,190.00","1,265.30","1,322.20","1,290.40","1,298.50","1,296.10",△0.18,2.43
￦/ CNY,186.51,181.44,190.72,188.57,189.30,188.88,△0.22,4.10
￦/ Y100,"1,032.48",945.56,970.50,993.86,991.39,991.75,0.04,4.88
Y/U$,115.14,133.73,136.28,130.23,131.28,130.96,△0.24,△2.07
U$/EUR,1.1318,1.0617,1.0585,1.0828,1.0755,1.0815,0.56,1.86
CNY/U$,6.3681,6.9630,6.9411,6.8490,6.8822,6.8816,△0.01,△1.17

[국제금리·주가·가산금리]
,’21 말,’22 말,’23.2 말,3/24,3/27,3/28,전일비,22말비
"LIBOR ($, 3 월, %)",0.22,4.75,4.96,5.13,5.10,5.14,0.04,0.39
DOW,"36,489","33,221","32,889","32,105","32,238","32,432",0.60%,△2.37
NIKKEI,"28,792","26,095","27,446","27,385","27,477","27,518",0.15%,5.46
SHANGHAI COMP,"3,619","3,089","3,280","3,266","3,251","3,245",△0.19%,5.05
"외평채가산금리(30년만기, bp)",15,43,41,38,39,39,0,△4.00
"CDS (5 년, bp)",21,55,45,45,46,45,△0.65,△9.58
"CRS (1 년, %)",1.00,3.53,4.00,3.49,3.51,3.53,0.02,0

[유가·곡물·원자재]
,’21 말,’22 말,’23.2 말,3/23,3/24,3/27,전일비,22말비
Dubai ($/ 배럴),77.12,78.77,81.92,76.12,75.14,74.77,△0.49%,△5.08%
WTI 선물 ($/배럴),75.21,80.26,77.05,69.96,69.26,72.81,5.13%,△9.28%
밀 (센트/부셀),771,792,706,662,689,698,1.31%,△11.87%
옥수수 (센트/부셀),593,679,630,632,643,648,0.78%,△4.57%
동 ($/톤),"9,692","8,387","8,844","8,917","8,927","8,876",△0.57%,5.83%
알루미늄 ($/톤),"2,806","2,361","2,300","2,265","2,265","2,298",1.46%,△2.67%

[반도체]
,’21,‘22,‘22.12 월,‘23.1 월,‘23.2 월,3/23,3/24,3/27,3월 (~27)
"D 램(8 G) 현물가($, 기간평균)",3.99,3.07,2.05,1.93,1.83,1.69,1.69,1.68,1.72
"(%, YoY)",29.9,△23.0,△40.3,△48.2,△52.9,△54.9,△55.0,△55.1,△55.3
"낸드(128 G) 현물가($, 기간평균)",6.55,7.25,6.53,6.51,6.46,6.40,6.40,6.40,6.42
"(%, YoY)",14.7,10.7,△12.4,△13.7,△15.5,△19.8,△19.8,△19.8,△18.6
