일일경제지표('19.10.24)
"data_date,2019-10-24"

[표]
일일경제지표 (19. 10. 24. 목) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.9 말,10.22,10.23,10.24,전일비,18말비
콜금리 (1일),1.55,1.82,1.54,1.25,1.24,1.24,0,△0.58
CD (91 일),1.66,1.93,1.55,1.36,1.36,1.37,0.01,△0.56
국고채 (3년),2.14,1.82,1.30,1.38,1.39,1.40,0.01,△0.42
"회사채 (3년, AA-)",2.68,2.29,1.80,1.89,1.89,1.91,0.01,△0.38
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","2,797",△142,835,"1,499",664,-

[주가]
,‘17 말,‘18 말,‘19.9 말,10.22,10.23,10.24,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,063.05","2,088.86","2,080.62","2,085.66",0.24%,2.19%
"- 거래대금 (억원, 일평균)","42,744","41,207","34,892","35,983","48,110","51,108",6.23%,-
KOSDAQ,798.42,675.65,621.76,655.91,658.98,658.75,△0.03%,△2.50%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730",△534,"2,259","2,484",566,△77,-

[환율]
,‘17 말,‘18 말,‘19.9 말,10.22,10.23,10.24,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,196.20","1,169.70","1,172.40","1,172.90",0.04,5.13
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,195.50","1,169.20","1,171.70","1,172.30",0.05,5.15
￦/ CNY,163.90,162.79,167.55,165.28,165.75,165.89,0.08,1.90
￦/ Y100,949.28,"1,008.86","1,109.54","1,077.17","1,081.85","1,080.22",△0.15,7.07
Y/U$,112.77,110.59,107.81,108.59,108.37,108.58,0.19,△1.82
U$/EUR,1.1927,1.1455,1.0935,1.1154,1.1123,1.1133,0.09,△2.81
CNY/U$,6.5426,6.8522,7.1255,7.0741,7.0830,7.0696,△0.19,3.17

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.9 말,10.22,10.23,10.24,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.10,1.95,1.93,1.94,0.00,△0.85
DOW,"24,719","23,062","26,820","26,828","26,788","26,834",0.17%,16.35%
NIKKEI,"22,765","20,015","21,756","22,549","22,625","22,751",0.55%,13.67%
SHANGHAI COMP,"3,307","2,494","2,905","2,954","2,942","2,941",△0.02%,17.92%
"외평채가산금리(23년물, bp)",76,63,38,36,37,37,0.00,△27.00
"CDS (5 년, bp)",56,40,34,31,31,31,0.23,△9.40
"CRS (1 년, %)",1.38,1.21,0.66,0.73,0.69,0.70,0.01,△0.51

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.9 말,10.21,10.22,10.23,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,60.94,59.38,58.95,59.67,1.22%,12.88%
WTI 선물 ($/배럴),60.42,45.33,54.07,53.31,54.16,55.97,3.34%,23.47%
밀 (센트/부셀),427,512,496,524,518,521,0.58%,1.76%
옥수수 (센트/부셀),351,376,388,387,388,388,0,3.19%
동 ($/톤),"7,157","6,018","5,728","5,820","5,794","5,773",△0.36%,△4.07%
알루미늄 ($/톤),"2,242","1,881","1,704","1,736","1,708","1,712",0.23%,△8.98%

[반도체]
,‘17,‘18,‘19.7 월,8월,9월,10.21,10.22,10.23,10월 (~23)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.39,3.53,3.26,2.97,2.96,2.94,3.05
"(%, YoY)",41.6,8.3,△57.6,△54.1,△55.8,△58.1,△58.2,△58.5,△57.0
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.20,5.42,5.69,5.79,5.79,5.79,5.77
"(%, YoY)",33.8,△2.6,△21.3,△14.3,△2.5,△1.3,△1.0,△1.3,△1.0
