일일경제지표('21.11.8)
"data_date,2021-11-08"

[표]
일일경제지표 (21. 11. 8. 월) 17:30 현재

[금리]
,‘19 말,‘20 말,‘21.10 말,11.4,11.5,11.8,전일비,20말비
콜금리 (1일),1.31,0.57,0.78,0.68,0.70,0.76,0.06,0.19
CD (91 일),1.53,0.66,1.12,1.13,1.13,1.14,0.01,0.48
국고채 (3년),1.36,0.98,2.10,2.04,1.94,1.91,△0.04,0.93
"회사채 (3년, AA-)",1.94,2.21,2.57,2.54,2.47,2.44,△0.03,0.23
"외국인 채권 순매수 * (상장 , 억원)",100,"5,408","2,368","5,872",618,"1,389",771,-

[주가]
,‘19 말,‘20 말,‘21.10 말,11.4,11.5,11.8,전일비,20말비
KOSPI,"2,197.67","2,873.47","2,970.68","2,983.22","2,969.27","2,960.20",△0.31%,3.02%
"- 거래대금 (억원, 일평균)","54,296","179,288","150,500","155,110","175,642","159,190",△9.37%,-
KOSDAQ,669.83,968.42,992.33,"1,001.43","1,001.35","1,002.50",0.11%,3.52%
"외국인순매수 (억원, 기간 중 * )","△2,816","1,840","△7,657","3,251","1,303","△1,183",△191,-

[환율]
,‘19 말,‘20 말,‘21.10 말,11.4,11.5,11.8,전일비,20말비
￦/ U$,"1,156.40","1,086.30","1,168.60","1,182.60","1,185.20","1,183.10",△0.18,8.91
"선물환( NDF,1 월물)","1,155.40","1,086.30","1,169.50","1,183.60","1,186.50","1,184.10",△0.20,9.00
￦/ CNY,165.50,166.04,182.64,184.94,185.20,184.93,△0.15,11.38
￦/ Y100,"1,059.75","1,051.19","1,029.42","1,035.82","1,042.76","1,041.55",△0.12,△0.92
Y/U$,109.12,103.34,113.52,114.17,113.66,113.59,△0.06,9.92
U$/EUR,1.1194,1.2279,1.1668,1.1583,1.1551,1.1563,0.10,△5.83
CNY/U$,6.9848,6.5305,6.3904,6.3946,6.4012,6.3974,△0.06,△2.04

[국제금리·주가·가산금리]
,‘19 말,‘20 말,’21.10 말,11.4,11.5,11.8,전일비,20말비
"LIBOR ($, 3 월, %)",1.94,0.25,0.13,0.15,0.14,0.14,0.00,△0.11
DOW,"28,645","30,410","35,730","36,158","36,124","36,328",0.56%,19.46%
NIKKEI,"23,657","27,444","28,893","29,794","29,612","29,507",△0.35%,7.52%
SHANGHAI COMP,"3,040","3,473","3,547","3,527","3,492","3,499",0.20%,0.74%
"외평채가산금리(30년만기, bp)",50,32,14,15,14,16,2.00,△16.00
"CDS (5 년, bp)",22,22,19,19,19,19,△0.09,△3.18
"CRS (1 년, %)",0.83,0.24,1.05,0.99,0.96,0.93,△0.03,0.69

[유가·곡물·원자재]
,‘19 말,‘20 말,’21.10 말,11.3,11.4,11.5,전일비,20말비
Dubai ($/ 배럴),67.27,51.14,82.57,81.89,81.89,79.48,△2.94%,55.42%
WTI 선물 ($/배럴),61.06,48.52,83.57,80.86,78.81,81.27,3.12%,67.50%
밀 (센트/부셀),559,641,773,781,774,767,△0.90%,19.66%
옥수수 (센트/부셀),388,484,568,564,559,553,△1.07%,14.26%
동 ($/톤),"6,156","7,742","9,955","9,825","9,785","9,740",△0.46%,25.81%
알루미늄 ($/톤),"1,800","1,978","2,695","2,706","2,643","2,491",△5.75%,25.94%

[반도체]
,‘19,‘20,‘21.8 월,9월,10월,11.3,11.4,11.5,11월 (~5)
"D 램(8 G) 현물가($, 기간평균)",3.93,3.07,4.19,3.74,3.56,3.28,3.28,3.27,3.29
"(%, YoY)",△51.7,△21.9,62.4,29.0,21.9,15.1,15.0,14.8,17.0
"낸드(128 G) 현물가($, 기간평균)",5.34,5.71,6.86,6.95,7.27,7.34,7.34,7.34,7.34
"(%, YoY)",△15.9,7.0,23.1,23.3,28.8,29.8,30.0,30.0,30.2
