일일 경제지표('23.2.8)
"data_date,2023-02-08"

[표]
일일경제지표 (23. 2. 8. 수) 17:30 현재

[금리]
,’21 말,’22.12 말,’23.1 말,2/6,2/7,2/8,전일비,22말비
콜금리 (1일),1.11,3.21,3.37,3.48,3.48,3.50,0.02,0.29
CD (91 일),1.29,3.98,3.63,3.47,3.46,3.46,0,0.25
국고채 (3년),1.80,3.72,3.33,3.28,3.32,3.34,0.02,0.13
"회사채 (3년, AA-)",2.42,5.23,4.34,4.24,4.24,4.24,0,1.03
"외국인 채권 순매수 * (상장 , 억원)","1,858","△2,319",△296,"1,618","1,440","5,120","3,680",-

[주가]
,‘21 말,’22.12 말,’23.1 말,2/6,2/7,2/8,전일비,22말비
KOSPI,"2,977.65","2,236.40","2,425.08","2,438.19","2,451.71","2,483.64",1.30%,11.06%
"- 거래대금 (억원, 일평균)","132,923","80,323","118,648","110,783","110,861","102,455",△7.58%,-
KOSDAQ,"1,033.98",679.29,740.49,761.33,772.79,779.98,0.93%,14.82%
"외국인순매수 (억원, 기간 중 * )","△2,389","△2,792","△3,828","△3,375","2,078","6,505",213,-

[환율]
,‘21 말,’22.12 말,’23.1 말,2/6,2/7,2/8,전일비,22말비
￦/ U$,"1,188.80","1,264.50","1,231.90","1,252.80","1,255.30","1,260.10",0.38,△0.35
"선물환( NDF,1 월물)","1,190.00","1,265.30","1,231.10","1,252.30","1,254.70","1,259.10",0.35,△0.49
￦/ CNY,186.51,181.44,182.51,184.84,183.46,184.89,0.78,1.90
￦/ Y100,"1,032.48",945.56,946.01,950.24,949.91,960.44,1.11,1.57
Y/U$,115.14,133.73,130.22,131.84,132.15,131.20,△0.72,△1.89
U$/EUR,1.1318,1.0617,1.0837,1.0790,1.0737,1.0735,△0.02,1.11
CNY/U$,6.3681,6.9630,6.7521,6.7821,6.7825,6.7803,△0.03,△2.62

[국제금리·주가·가산금리]
,’21 말,’22.12 말,’23.1 말,2/6,2/7,2/8,전일비,22말비
"LIBOR ($, 3 월, %)",0.22,4.75,4.81,4.83,4.84,4.85,0.00,0.09
DOW,"36,489","33,221","33,717","33,926","33,891","34,157",0.78%,2.82
NIKKEI,"28,792","26,095","27,327","27,694","27,685","27,606",△0.29%,5.79
SHANGHAI COMP,"3,619","3,089","3,256","3,239","3,248","3,232",△0.49%,4.62
"외평채가산금리(30년만기, bp)",15,43,42,39,40,41,1.00,△2.00
"CDS (5 년, bp)",21,55,43,42,41,42,0.83,△12.37
"CRS (1 년, %)",1.00,3.53,3.61,3.52,3.53,3.55,0.02,0.02

[유가·곡물·원자재]
,’21 말,’22.12 말,’23.1 말,2/3,2/6,2/7,전일비,22말비
Dubai ($/ 배럴),77.12,78.77,80.91,79.77,78.36,80.46,2.68%,2.15%
WTI 선물 ($/배럴),75.21,80.26,78.87,73.39,74.11,77.14,4.09%,△3.89%
밀 (센트/부셀),771,792,761,757,750,750,0,△5.30%
옥수수 (센트/부셀),593,679,680,678,679,674,△0.74%,△0.74%
동 ($/톤),"9,692","8,387","9,075","9,060","8,892","8,865",△0.30%,5.70%
알루미늄 ($/톤),"2,806","2,361","2,534","2,560","2,487","2,473",△0.56%,4.74%

[반도체]
,’21,‘22,‘22.11 월,‘22.12 월,‘23.1 월,2/3,2/6,2/7,2월 (~7)
"D 램(8 G) 현물가($, 기간평균)",3.99,3.07,2.16,2.05,1.93,1.85,1.85,1.83,1.85
"(%, YoY)",29.9,△23.0,△33.1,△40.3,△48.2,△51.9,△52.1,△52.6,△52.4
"낸드(128 G) 현물가($, 기간평균)",6.55,7.25,6.53,6.53,6.51,6.48,6.48,6.48,6.48
"(%, YoY)",14.7,10.7,△11.2,△12.4,△13.7,△15.2,△15.2,△15.2,△15.4
