일일 경제지표('23.1.11)
"data_date,2023-01-11"

[표]
일일경제지표 (23. 1. 11. 수) 17:30 현재

[금리]
,’21 말,’22.11 말,’22.12 말,1/9,1/10,1/11,전일비,22말비
콜금리 (1일),1.11,3.25,3.21,3.11,3.13,3.16,0.03,△0.05
CD (91 일),1.29,4.03,3.98,3.92,3.90,3.88,△0.02,△0.10
국고채 (3년),1.80,3.69,3.72,3.58,3.56,3.47,△0.08,△0.25
"회사채 (3년, AA-)",2.42,5.45,5.23,4.93,4.89,4.78,△0.10,△0.45
"외국인 채권 순매수 * (상장 , 억원)","1,858","△1,278","△2,319","△3,712","△2,494","△3,788","△1,469",-

[주가]
,‘21 말,‘22.11 말,’22.12 말,1/9,1/10,1/11,전일비,22말비
KOSPI,"2,977.65","2,472.53","2,236.40","2,350.19","2,351.31","2,359.53",0.35%,5.51%
"- 거래대금 (억원, 일평균)","132,923","89,125","80,323","98,466","101,008","94,891",△6.06%,-
KOSDAQ,"1,033.98",729.54,679.29,701.21,696.05,709.77,4.49%,4.49%
"외국인순매수 (억원, 기간 중 * )","△2,389","9,886","△2,792","6,765",△680,"1,834",△370,-

[환율]
,‘21 말,‘22.11 말,’22.12 말,1/9,1/10,1/11,전일비,22말비
￦/ U$,"1,188.80","1,318.80","1,264.50","1,243.50","1,244.70","1,246.20",0.12,△1.45
"선물환( NDF,1 월물)","1,190.00","1,320.10","1,265.30","1,242.70","1,243.40","1,244.90",0.12,△1.61
￦/ CNY,186.51,185.25,181.44,183.83,183.52,184.05,0.29,1.44
￦/ Y100,"1,032.48",952.61,945.56,943.26,943.31,941.74,△0.17,△0.40
Y/U$,115.14,138.44,133.73,131.83,131.95,132.33,0.29,△1.05
U$/EUR,1.1318,1.0345,1.0617,1.0677,1.0734,1.0752,0.17,1.27
CNY/U$,6.3681,7.1427,6.9630,6.7771,6.7705,6.7691,△0.02,△2.78

[국제금리·주가·가산금리]
,’21 말,’22.11 말,’22.12 말,1/9,1/10,1/11,전일비,22말비
"LIBOR ($, 3 월, %)",0.22,4.76,4.75,4.81,4.78,4.81,0.02,0.05
DOW,"36,489","33,853","33,221","33,631","33,518","33,704",0.56%,1.45%
NIKKEI,"28,792","27,969","26,095","25,974","26,176","26,446",1.03%,1.35%
SHANGHAI COMP,"3,619","3,151","3,089","3,176","3,170","3,162",△0.24%,2.35%
"외평채가산금리(30년만기, bp)",15,45,43,40,40,40,0,△3.00
"CDS (5 년, bp)",21,51,55,49,49,48,△1.05,△6.91
"CRS (1 년, %)",1.00,3.36,3.53,3.73,3.74,3.68,△0.06,0.16

[유가·곡물·원자재]
,’21 말,’22.11 말,’22.12 말,1/6,1/9,1/10,전일비,22말비
Dubai ($/ 배럴),77.12,80.44,78.77,75.20,77.09,76.04,△1.36%,△3.47%
WTI 선물 ($/배럴),75.21,80.55,80.26,73.77,74.63,75.12,0.66%,△6.40%
밀 (센트/부셀),771,796,792,744,742,731,△1.48%,△7.70%
옥수수 (센트/부셀),593,667,679,654,653,655,0.31%,△3.53%
동 ($/톤),"9,692","8,198","8,387","8,363","8,722","8,767",0.52%,4.53%
알루미늄 ($/톤),"2,806","2,387","2,361","2,243","2,337","2,397",2.57%,1.52%

[반도체]
,’21,‘22,‘22.10 월,11월,12월,1/6,1/9,1/10,1월 (~10)
"D 램(8 G) 현물가($, 기간평균)",3.99,3.07,2.41,2.16,2.05,2.00,1.99,1.97,2.00
"(%, YoY)",29.9,△23.0,△32.4,△33.1,△40.3,△46.1,△46.6,△47.1,△46.5
"낸드(128 G) 현물가($, 기간평균)",6.55,7.25,6.57,6.53,6.53,6.54,6.54,6.54,6.54
"(%, YoY)",14.7,10.7,△9.6,△11.2,△12.4,△12.9,△12.9,△12.9,△13.3
