일일경제지표('22.3.17)
"data_date,2022-03-17"

[표]
일일경제지표 (22. 3. 17. 목) 17:30 현재

[금리]
,’20 말,’21 말,’22.2 말,3/15,3/16,3/17,전일비,21말비
콜금리 (1일),0.57,1.11,1.28,1.26,1.24,1.24,0,0.13
CD (91 일),0.66,1.29,1.50,1.50,1.50,1.50,0,0.21
국고채 (3년),0.98,1.80,2.24,2.28,2.26,2.21,△0.05,0.41
"회사채 (3년, AA-)",2.21,2.42,2.86,2.96,2.94,2.90,△0.04,0.49
"외국인 채권 순매수 * (상장 , 억원)","5,408","1,858","64,722","4,156","5,353","3,759","△1,594",-

[주가]
,‘20 말,‘21 말,‘22.2 말,3/15,3/16,3/17,전일비,21말비
KOSPI,"2,873.47","2,977.65","2,699.18","2,651.23","2,659.23","2,694.51",1.33%,△9.51%
"- 거래대금 (억원, 일평균)","179,288","132,923","155,612","149,244","127,388","120,777",△5.19%,-
KOSDAQ,968.42,"1,033.98",881.07,871.22,891.80,914.13,2.50%,△11.59%
"외국인순매수 (억원, 기간 중 * )","1,840","△2,389","1,013","△7,141",152,"7,890","5,082",-

[환율]
,‘20 말,‘21 말,‘22.2 말,3/15,3/16,3/17,전일비,21말비
￦/ U$,"1,086.30","1,188.80","1,202.30","1,214.20","1,235.70","1,214.30",△1.73,2.15
"선물환( NDF,1 월물)","1,086.30","1,190.00","1,203.20","1,215.10","1,236.40","1,215.00",△1.73,2.10
￦/ CNY,166.04,186.51,190.52,192.17,194.59,191.31,△1.69,2.57
￦/ Y100,"1,051.19","1,032.48","1,040.86","1,051.16","1,044.72","1,022.32",△2.14,△0.98
Y/U$,103.34,115.14,115.51,115.51,118.28,118.78,0.42,3.16
U$/EUR,1.2279,1.1318,1.1165,1.1027,1.0976,1.1029,0.48,△2.55
CNY/U$,6.5305,6.3681,6.3105,6.3188,6.3484,6.3505,0.03,△0.28

[국제금리·주가·가산금리]
,’20 말,’21 말,’22.2 말,3/15,3/16,3/17,전일비,21말비
"LIBOR ($, 3 월, %)",0.25,0.22,0.52,0.83,0.88,0.92,0.03,0.70
DOW,"30,410","36,489","34,059","32,945","33,544","34,063",1.55%,△6.65%
NIKKEI,"27,444","28,792","26,527","25,346","25,762","26,653",3.46%,△7.43%
SHANGHAI COMP,"3,473","3,619","3,462","3,064","3,171","3,215",1.40%,△11.17%
"외평채가산금리(30년만기, bp)",32,15,26,30,32,32,0,17.00
"CDS (5 년, bp)",22,21,32,33,31,29,△2.56,7.50
"CRS (1 년, %)",0.24,1.00,1.03,1.18,1.20,1.26,0.06,0.27

[유가·곡물·원자재]
,‘20 말,’21 말,’22.2 말,3/14,3/15,3/16,전일비,21말비
Dubai ($/ 배럴),51.14,77.12,96.86,109.88,99.78,102.52,2.75%,32.94%
WTI 선물 ($/배럴),48.52,75.21,95.72,103.01,96.44,95.04,△1.45%,26.37%
밀 (센트/부셀),641,771,934,"1,096","1,154","1,069",△7.37%,38.65%
옥수수 (센트/부셀),484,593,691,748,758,730,△3.69%,23.10%
동 ($/톤),"7,742","9,692","9,974","9,880","9,826","10,101",2.80%,4.22%
알루미늄 ($/톤),"1,978","2,806","3,450","3,399","3,218","3,306",2.73%,17.82%

[반도체]
,’20,‘21,’21.12 월,‘22.1 월,2월,3/14,3/15,3/16,3월 (~16)
"D 램(8 G) 현물가($, 기간평균)",3.07,3.42,3.42,3.73,3.88,3.89,3.89,3.84,3.90
"(%, YoY)",△21.9,8.0,8.0,7.1,△0.6,△13.5,△13.6,△13.7,△10.8
"낸드(128 G) 현물가($, 기간평균)",5.71,7.45,7.45,7.54,7.65,7.88,7.88,7.88,7.86
"(%, YoY)",7.0,32.8,32.8,33.7,33.1,33.0,33.0,32.6,32.9
