일일경제지표('19.10.14)
"data_date,2019-10-14"

[표]
일일경제지표 (19. 10. 14. 월) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.9 말,10.10,10.11,10.14,전일비,18말비
콜금리 (1일),1.55,1.82,1.54,1.48,1.51,1.55,0.04,△0.27
CD (91 일),1.66,1.93,1.55,1.55,1.55,1.55,0,△0.38
국고채 (3년),2.14,1.82,1.30,1.28,1.28,1.28,0,△0.54
"회사채 (3년, AA-)",2.68,2.29,1.80,1.78,1.79,1.79,0.00,△0.50
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","2,797","1,656",402,"4,540","4,138",-

[주가]
,‘17 말,‘18 말,‘19.9 말,10.10,10.11,10.14,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,063.05","2,028.15","2,044.61","2,067.40",1.11%,1.29%
"- 거래대금 (억원, 일평균)","42,744","41,207","34,892","42,562","56,124","37,906",△32.46%,-
KOSDAQ,798.42,675.65,621.76,634.73,632.95,641.46,1.34%,△5.06%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730",△534,"△2,470",609,509,△16,-

[환율]
,‘17 말,‘18 말,‘19.9 말,10.10,10.11,10.14,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,196.20","1,196.20","1,188.80","1,184.90",△0.33,6.20
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,195.50","1,195.20","1,188.00","1,184.20",△0.32,6.22
￦/ CNY,163.90,162.79,167.55,167.96,167.44,167.64,0.12,2.98
￦/ Y100,949.28,"1,008.86","1,109.54","1,112.43","1,101.15","1,094.90",△0.57,8.53
Y/U$,112.77,110.59,107.81,107.53,107.96,108.22,0.24,△2.14
U$/EUR,1.1927,1.1455,1.0935,1.0984,1.1014,1.1027,0.12,△3.74
CNY/U$,6.5426,6.8522,7.1255,7.1126,7.1061,7.0626,△0.61,3.07

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.9 말,10.10,10.11,10.14,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.10,2.01,1.98,2.00,0.02,△0.80
DOW,"24,719","23,062","26,820","26,346","26,497","26,817",1.21%,16.28%
NIKKEI,"22,765","20,015","21,756","21,552","21,799","21,799",0,8.91%
SHANGHAI COMP,"3,307","2,494","2,905","2,948","2,974","3,008",1.15%,20.61%
"외평채가산금리(23년물, bp)",76,63,38,36,36,35,1.00,△27.00
"CDS (5 년, bp)",56,40,34,34,34,33,0.89,△7.61
"CRS (1 년, %)",1.38,1.21,0.66,0.61,0.62,0.67,0.05,△0.55

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.9 말,10.9,10.10,10.11,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,60.94,57.72,57.77,60.44,4.62%,14.34%
WTI 선물 ($/배럴),60.42,45.33,54.07,52.59,53.55,54.70,2.15%,20.67%
밀 (센트/부셀),427,512,496,500,493,508,3.04%,△0.78%
옥수수 (센트/부셀),351,376,388,394,380,398,4.74%,5.85%
동 ($/톤),"7,157","6,018","5,728","5,660","5,699","5,763",1.12%,△4.24%
알루미늄 ($/톤),"2,242","1,881","1,704","1,729","1,738","1,721",△0.98%,△8.51%

[반도체]
,‘17,‘18,‘19.7 월,8월,9월,10.9,10.10,10.11,10월 (~11)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.39,3.53,3.26,3.07,3.07,3.06,3.09
"(%, YoY)",41.6,8.3,△57.6,△54.1,△55.8,△57.4,△57.2,△57.3,△56.4
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.20,5.42,5.69,5.78,5.78,5.78,5.76
"(%, YoY)",33.8,△2.6,△21.3,△14.3,△2.5,0.3,△0.9,△0.9,△1.2
