일일경제지표('20.6.22)
"data_date,2020-06-22"

[표]
일일경제지표 (20. 6. 22. 월) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.5 말,6.18,6.19,6.22,전일비,19말비
콜금리 (1일),1.82,1.31,0.49,0.47,0.46,0.46,0,△0.85
CD (91 일),1.93,1.53,0.81,0.79,0.79,0.79,0,△0.74
국고채 (3년),1.82,1.36,0.83,0.84,0.84,0.85,0.00,△0.51
"회사채 (3년, AA-)",2.29,1.94,2.16,2.23,2.23,2.23,0.00,0.30
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,744,"1,614","7,755","12,599","4,844",-

[주가]
,‘18 말,‘19 말,‘20.5 말,6.18,6.19,6.22,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,029.60","2,133.48","2,141.32","2,126.73",△0.68%,△3.23%
"- 거래대금 (억원, 일평균)","41,207","54,296","144,792","154,584","110,898","123,004",10.92%,-
KOSDAQ,675.65,669.83,713.68,737.33,742.03,751.64,1.30%,12.21%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816",△313,"△2,794",△142,"△2,759","1,848",-

[환율]
,‘18 말,‘19 말,‘20.5 말,6.18,6.19,6.22,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,238.50","1,208.00","1,209.60","1,215.80",0.51,5.14
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,237.70","1,208.30","1,209.80","1,215.00",0.43,5.16
￦/ CNY,162.79,165.50,173.13,170.81,170.88,171.76,0.51,3.78
￦/ Y100,"1,008.86","1,059.75","1,155.32","1,129.92","1,131.42","1,137.54",0.54,7.34
Y/U$,110.59,109.12,107.20,106.91,106.91,106.88,△0.03,△2.05
U$/EUR,1.1455,1.1194,1.1095,1.1249,1.1211,1.1192,△0.17,△0.02
CNY/U$,6.8522,6.9848,7.1492,7.0755,7.0813,7.0794,△0.03,1.35

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.5 말,6.18,6.19,6.22,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.36,0.31,0.32,0.31,△0.01,△1.64
DOW,"23,062","28,645","25,401","26,120","26,080","25,871",△0.80%,△9.10%
NIKKEI,"20,015","23,657","21,878","22,355","22,479","22,437",△0.18%,△5.16%
SHANGHAI COMP,"2,494","3,040","2,852","2,939","2,968","2,965",△0.08%,△2.35%
"외평채가산금리(23년물, bp)",63,37,66,57,58,58,0,22.00
"CDS (5 년, bp)",40,22,30,30,30,29,△0.17,7.24
"CRS (1 년, %)",1.21,0.83,0.02,△0.18,△0.20,△0.22,△0.03,△1.05

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.5 말,6.17,6.18,6.19,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,34.86,41.46,41.09,42.95,4.53%,△36.15%
WTI 선물 ($/배럴),45.33,61.06,35.49,37.96,38.84,39.75,2.34%,△34.90%
밀 (센트/부셀),512,559,521,489,484,481,△0.62%,△13.95%
옥수수 (센트/부셀),376,388,326,330,331,333,0.60%,△14.18%
동 ($/톤),"6,018","6,156","5,333","5,734","5,799","5,836",0.64%,△5.20%
알루미늄 ($/톤),"1,881","1,800","1,515","1,578","1,587","1,578",△0.57%,△12.33%

[반도체]
,‘18,‘19,‘20.3 월,4월,5월,6.17,6.18,6.19,6월 (~19)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.54,3.51,3.17,2.88,2.86,2.85,2.97
"(%, YoY)",8.3,△51.7,△29.8,△17.5,△15.1,△13.6,△12.9,△12.7,△11.8
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,6.00,5.76,5.65,5.36,5.36,5.35,5.40
"(%, YoY)",△2.6,△15.9,21.8,16.0,11.4,6.4,6.4,6.1,7.1
