일일 경제지표('23.10.24)
"data_date,2023-10-24"

[표]
일일경제지표 (23. 10. 24 화) 17:30 현재

[금리]
,’21 말,’22 말,’23.9 말,10/20,10/23,10/24,전일비,22말비
콜금리 (1일.%),1.11,3.21,3.62,3.50,3.52,3.53,0.01,0.32
"CD (91 일, %)",1.29,3.98,3.83,3.82,3.82,3.82,0,0.61
"국고채 (3년, %)",1.80,3.72,3.88,4.03,4.06,4.00,△0.05,0.79
"회사채 (3년, AA-, %)",2.42,5.23,4.66,4.84,4.86,4.81,△0.05,1.60
"외국인 채권 순매수 * (상장 , 억원)","1,858","△2,319","9,066","2,638","1,881","3,438","1,557",-

[주가]
,‘21 말,’22 말,’23.9 말,10/20,10/23,10/24,전일비,22말비
KOSPI,"2,977.65","2,236.40","2,556.27","2,375.00","2,357.02","2,383.51",1.12%,6.58%
- 거래대금 (억원),"87,274","60,365","77,654","90,544","92,959","71,175",△23.43%,-
KOSDAQ,"1,033.98",679.29,928.40,769.25,763.69,784.86,2.77%,15.54%
"외국인순매수 (억원, 기간 중 * )","△2,389","△2,792","2,265",106,"△1,814",△665,"1,149",-

[환율]
,‘21 말,’22. 말,’23.9 말,10/20,10/23,10/24,전일비,22말비
￦/ U$,"1,188.80","1,264.50","1,349.30","1,352.40","1,353.70","1,343.10",△0.78,6.22
"선물환( NDF,1 월물)","1,190.00","1,265.30","1,347.30","1,350.30","1,351.60","1,340.80",△0.80,5.97
￦/ CNY,186.51,181.44,184.64,185.41,185.00,183.77,△0.66,1.28
￦/ Y100,"1,032.48",945.56,904.78,902.14,902.95,897.73,△0.58,△5.06
Y/U$,115.14,133.73,149.13,149.91,149.92,149.61,△0.21,11.87
U$/EUR,1.1318,1.0617,1.0563,1.0567,1.0574,1.0683,1.03,0.62
CNY/U$,6.3681,6.9630,7.3028,7.3176,7.3173,7.3052,△0.17,4.91

[국제금리·주가·가산금리]
,’21 말,’22 말,’23.9 말,10/20,10/23,10/24,전일비,22말비
"LIBOR ($, 3 월, %)",0.22,4.75,5.65,5.67,5.66,5.64,△0.02,0.89
DOW,"36,489","33,221","33,619","33,414","33,127","32,936",△0.58%,△0.86
NIKKEI,"28,792","26,095","32,372","31,259","31,000","31,062",0.20%,19.04
SHANGHAI COMP,"3,619","3,089","3,107","2,983","2,939","2,962",0.78%,△4.11
"외평채가산금리(30년만기, bp)",15,43,35,33,33,33,0,△10.00
"CDS (5 년, bp)",21,55,35,41,44,43,△0.89,△11.63
"CRS SOFR (1 년, %)",1.00,3.53,3.16,3.22,3.36,3.31,△0.04,△0.23

[유가·곡물·원자재]
,’21 말,’22 말,’23.9 말,10/19,10/20,10/23,전일비,22말비
Dubai ($/ 배럴),77.12,78.77,96.10,91.19,93.44,92.34,△1.18%,17.23%
WTI 선물 ($/배럴),75.21,80.26,90.79,89.37,88.75,85.49,△3.67%,6.52%
밀 (센트/부셀),771,792,542,594,586,587,0.17%,△25.88%
옥수수 (센트/부셀),593,679,477,505,496,490,△1.21%,△27.84%
동 ($/톤),"9,692","8,387","8,230","7,938","7,876","7,825",△0.65%,△6.70%
알루미늄 ($/톤),"2,806","2,361","2,308","2,151","2,152","2,145",△0.33%,△9.15%

[반도체]
,’21,‘22,‘23.7 월,‘23.8 월,‘23.9 월,10/19,10/20,10/23,10월 (~23)
"D 램(8 G) 현물가($, 기간평균)",3.99,3.07,1.49,1.46,1.48,1.56,1.57,1.57,1.54
"(%, YoY)",29.9,△23.0,△52.1,△47.2,△41.3,△30.0,△29.5,△28.7,△36.1
"낸드(128 G) 현물가($, 기간평균)",6.55,7.25,6.31,6.32,6.32,6.41,6.41,6.41,6.40
"(%, YoY)",14.7,10.7,△7.7,△3.8,△3.8,△2.3,△2.1,△2.1,△2.6
