일일경제지표('19.9.24)
"data_date,2019-09-24"

[표]
일일경제지표 (19. 9. 24. 화) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.8 말,9.20,9.23,9.24,전일비,18말비
콜금리 (1일),1.55,1.82,1.51,1.50,1.51,1.51,0,△0.31
CD (91 일),1.66,1.93,1.49,1.55,1.55,1.55,0,△0.38
국고채 (3년),2.14,1.82,1.17,1.33,1.33,1.33,△0.01,△0.49
"회사채 (3년, AA-)",2.68,2.29,1.69,1.84,1.84,1.82,△0.01,△0.46
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","2,328",708,"7,670","1,191","△6,479",-

[주가]
,‘17 말,‘18 말,‘19.8 말,9.20,9.23,9.24,전일비,18말비
KOSPI,"2,467.49","2,041.04","1,967.79","2,091.52","2,091.70","2,101.04",0.45%,2.94%
"- 거래대금 (억원, 일평균)","42,744","41,207","37,095","47,968","54,016","40,957",△24.18%,-
KOSDAQ,798.42,675.65,610.55,649.07,645.01,641.85,△0.49%,△5.00%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","2,528",774,"△1,243","△1,949",57,-

[환율]
,‘17 말,‘18 말,‘19.8 말,9.20,9.23,9.24,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,211.20","1,188.00","1,194.00","1,195.70",0.14,7.17
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,210.50","1,187.20","1,193.00","1,194.50",0.13,7.14
￦/ CNY,163.90,162.79,169.65,167.64,167.51,168.30,0.47,3.38
￦/ Y100,949.28,"1,008.86","1,138.99","1,101.43","1,108.64","1,111.97",0.30,10.22
Y/U$,112.77,110.59,106.34,107.86,107.70,107.53,△0.16,△2.77
U$/EUR,1.1927,1.1455,1.1035,1.1057,1.1021,1.0986,△0.32,△4.09
CNY/U$,6.5426,6.8522,7.1539,7.0846,7.1112,7.1140,0.04,3.82

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.8 말,9.20,9.23,9.24,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.12,2.16,2.13,2.13,0,0.52
DOW,"24,719","23,062","26,362","27,095","26,935","26,950",0.06%,17.48%
NIKKEI,"22,765","20,015","20,704","22,079","22,079","22,099",0.09%,10.41%
SHANGHAI COMP,"3,307","2,494","2,886","3,006","2,977","2,985",0.28%,19.71%
"외평채가산금리(23년물, bp)",76,63,34,36,36,37,1.00,△27.00
"CDS (5 년, bp)",56,40,33,29,35,35,0.05,△5.71
"CRS (1 년, %)",1.38,1.21,0.54,0.64,0.65,0.65,0.01,△0.57

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.8 말,9.19,9.20,9.23,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,59.62,63.23,64.28,63.59,△1.07%,20.30%
WTI 선물 ($/배럴),60.42,45.33,55.10,58.13,58.09,58.64,0.95%,29.36%
밀 (센트/부셀),427,512,463,488,484,483,△0.21%,△5.66%
옥수수 (센트/부셀),351,376,370,373,371,373,0.54%,△0.80%
동 ($/톤),"7,157","6,018","5,678","5,759","5,778","5,695",△1.44%,△5.37%
알루미늄 ($/톤),"2,242","1,881","1,713","1,763","1,766","1,756",△0.57%,△6.65%

[반도체]
,‘17,‘18,‘19.6 월,7월,8월,9.19,9.20,9.23,9월 (~23)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.38,3.39,3.53,3.24,3.23,3.22,3.28
"(%, YoY)",41.6,8.3,△60.4,△57.6,△54.1,△56.1,△56.2,△56.2,△55.5
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.04,5.20,5.42,5.72,5.72,5.72,5.68
"(%, YoY)",33.8,△2.6,△24.5,△21.3,△14.3,△3.0,△3.0,△1.2,△2.6
