일일경제지표('19.9.17)
"data_date,2019-09-17"

[표]
일일경제지표 (19. 9. 17. 화) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.8 말,9.11,9.16,9.17,전일비,18말비
콜금리 (1일),1.55,1.82,1.51,1.51,1.49,1.52,0.03,△0.37
CD (91 일),1.66,1.93,1.49,1.54,1.54,1.54,0,△0.39
국고채 (3년),2.14,1.82,1.17,1.26,1.35,1.32,△0.03,△0.49
"회사채 (3년, AA-)",2.68,2.29,1.69,1.76,1.85,1.82,△0.03,△0.45
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","2,328",147,"7,113","2,047","△5,066",-

[주가]
,‘17 말,‘18 말,‘19.8 말,9.11,9.16,9.17,전일비,18말비
KOSPI,"2,467.49","2,041.04","1,967.79","2,049.20","2,062.22","2,062.33",0.01%,1.04%
"- 거래대금 (억원, 일평균)","42,744","41,207","37,095","44,587","59,975","56,766",△5.35%,-
KOSDAQ,798.42,675.65,610.55,630.37,638.59,644.28,0.89%,△4.64%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","2,528","△2,569","△1,367","△1,180",△14,-

[환율]
,‘17 말,‘18 말,‘19.8 말,9.11,9.16,9.17,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,211.20","1,191.00","1,183.10","1,190.70",0.64,6.72
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,210.50","1,189.80","1,181.90","1,189.50",0.64,6.69
￦/ CNY,163.90,162.79,169.65,167.40,167.56,167.86,0.18,3.11
￦/ Y100,949.28,"1,008.86","1,138.99","1,104.72","1,097.09","1,100.67",0.33,9.10
Y/U$,112.77,110.59,106.34,107.81,107.84,108.18,0.32,△2.18
U$/EUR,1.1927,1.1455,1.1035,1.1043,1.1074,1.1003,△0.64,△3.95
CNY/U$,6.5426,6.8522,7.1539,7.1127,7.0684,7.0908,0.32,3.48

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.8 말,9.11,9.16,9.17,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.12,2.14,2.14,2.15,△0.46,0.52
DOW,"24,719","23,062","26,362","26,909","27,220","27,077",5.42%,18.03%
NIKKEI,"22,765","20,015","20,704","21,574","21,988","22,001",0.06%,9.93%
SHANGHAI COMP,"3,307","2,494","2,886","3,010","3,031","2,978",△1.74%,19.42%
"외평채가산금리(23년물, bp)",76,63,34,36,35,36,17.00,△28.00
"CDS (5 년, bp)",56,40,33,29,29,29,0.00,△11.59
"CRS (1 년, %)",1.38,1.21,0.54,0.66,0.69,0.68,0.01,△0.53

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.8 말,9.10,9.11,9.16,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,59.62,60.89,60.89,63.88,4.91%,20.85%
WTI 선물 ($/배럴),60.42,45.33,55.10,57.40,55.75,62.90,12.83%,38.76%
밀 (센트/부셀),427,512,463,482,478,489,2.30%,△4.49%
옥수수 (센트/부셀),351,376,370,362,360,374,3.89%,△0.53%
동 ($/톤),"7,157","6,018","5,678","5,738","5,765","5,877",1.94%,△2.34%
알루미늄 ($/톤),"2,242","1,881","1,713","1,776","1,793","1,771",△1.23%,△5.85%

[반도체]
,‘17,‘18,‘19.6 월,7월,8월,9.11,9.12,9.16,9월 (~16)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.38,3.39,3.53,3.26,3.25,3.25,3.31
"(%, YoY)",41.6,8.3,△60.4,△57.6,△54.1,△56.2,△56.3,△55.9,△55.2
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.04,5.20,5.42,5.66,5.77,5.77,5.66
"(%, YoY)",33.8,△2.6,△24.5,△21.3,△14.3,△3.6,△1.8,△2.3,△3.1
