일일경제지표('20.3.12)
"data_date,2020-03-12"

[표]
일일경제지표 (20. 3. 12. 목) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.2 말,3.10,3.11,3.12,전일비,19말비
콜금리 (1일),1.82,1.31,1.23,1.26,1.25,1.24,△0.01,△0.07
CD (91 일),1.93,1.53,1.41,1.40,1.40,1.39,△0.01,△0.14
국고채 (3년),1.82,1.36,1.10,1.08,1.09,1.06,△0.02,△0.30
"회사채 (3년, AA-)",2.29,1.94,1.71,1.71,1.71,1.71,△0.00,△0.23
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,△492,"△1,073","11,116","2,994","△8,122",-

[주가]
,‘18 말,‘19 말,‘20.2 말,3.10,3.11,3.12,전일비,19말비
KOSPI,"2,041.04","2,197.67","1,987.01","1,962.93","1,908.27","1,834.33",△3.87%,△16.53%
"- 거래대금 (억원, 일평균)","41,207","54,296","72,411","87,969","91,336","85,980",△5.86%,-
KOSDAQ,675.65,669.83,610.73,619.97,595.61,563.49,△5.39%,△15.88%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△5,673","△9,512","△9,567","△7,494",△22,-

[환율]
,‘18 말,‘19 말,‘20.2 말,3.10,3.11,3.12,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,213.70","1,193.20","1,193.00","1,206.50",1.13,4.33
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,214.40","1,192.40","1,193.40","1,205.90",1.05,4.37
￦/ CNY,162.79,165.50,173.39,171.82,171.85,172.88,0.60,4.46
￦/ Y100,"1,008.86","1,059.75","1,114.82","1,141.93","1,141.41","1,163.45",1.93,9.79
Y/U$,110.59,109.12,108.87,104.49,104.52,103.70,△0.78,△4.97
U$/EUR,1.1455,1.1194,1.1001,1.1356,1.1346,1.1292,△0.48,0.88
CNY/U$,6.8522,6.9848,7.0072,6.9347,6.9437,6.9801,0.52,△0.07

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.2 말,3.10,3.11,3.12,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,1.61,0.90,0.77,0.78,0.02,△1.16
DOW,"23,062","28,645","25,767","23,851","25,018","23,553",△5.86%,△17.25%
NIKKEI,"20,015","23,657","21,143","19,867","19,416","18,560",△4.41%,△21.55%
SHANGHAI COMP,"2,494","3,040","2,880","2,997","2,969","2,923",△1.52%,△3.73%
"외평채가산금리(23년물, bp)",63,37,42,50,44,44,0,8.00
"CDS (5 년, bp)",40,22,35,40,39,48,8.91,25.52
"CRS (1 년, %)",1.21,0.83,0.46,0.23,0.21,△0.04,△0.25,△0.86

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.2 말,3.9,3.10,3.11,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,49.05,34.18,34.18,34.58,1.17%,△48.60%
WTI 선물 ($/배럴),45.33,61.06,44.76,34.36,34.36,32.98,△4.02%,△45.99%
밀 (센트/부셀),512,559,525,522,522,513,△1.72%,△8.23%
옥수수 (센트/부셀),376,388,368,378,378,375,△0.79%,△3.35%
동 ($/톤),"6,018","6,156","5,573","5,598","5,598","5,552",△0.82%,△9.81%
알루미늄 ($/톤),"1,881","1,800","1,663","1,689","1,689","1,671",△1.07%,△7.17%

[반도체]
,‘18,‘19,‘19.12 월,‘20.1 월,2월,3.9,3.10,3.11,3월 (~11)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.91,3.24,3.39,3.58,3.61,3.61,3.55
"(%, YoY)",8.3,△51.7,△55.0,△45.6,△41.4,△32.9,△31.2,△30.4,△29.6
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.94,6.08,6.11,6.07,6.10,6.10,6.09
"(%, YoY)",△2.6,△15.9,7.3,17.2,22.7,23.4,24.2,23.7,23.7
