일일경제지표('19.5.22)
"data_date,2019-05-22"

[표]
일일경제지표 (19. 5. 22. 수) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.4 말,5.20,5.21,5.22,전일비,18말비
콜금리 (1일),1.55,1.82,1.73,1.74,1.76,1.73,△0.03,△0.09
CD (91 일),1.66,1.93,1.84,1.84,1.84,1.84,0,△0.09
국고채 (3년),2.14,1.82,1.70,1.68,1.66,1.67,0.00,△0.15
"회사채 (3년, AA-)",2.68,2.29,2.17,2.16,2.14,2.14,0.00,△0.14
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","2,084","3,596","2,578","7,110","4,532",-

[주가]
,‘17 말,‘18 말,‘19.4 말,5.20,5.21,5.22,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,203.59","2,055.71","2,061.25","2,064.86",0.18%,1.17%
"- 거래대금 (억원, 일평균)","42,744","41,207","49,859","53,788","48,896","52,723",7.83%,-
KOSDAQ,798.42,675.65,754.74,702.08,703.98,706.93,0.42%,4.63%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730",340,△808,156,△527,△438,-

[환율]
,‘17 말,‘18 말,‘19.4 말,5.20,5.21,5.22,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,168.20","1,194.20","1,194.00","1,192.80",△0.10,6.91
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,167.00","1,192.80","1,193.20","1,192.40",△0.07,6.95
￦/ CNY,163.90,162.79,173.32,172.73,172.82,172.67,△0.09,6.07
￦/ Y100,949.28,"1,008.86","1,048.84","1,084.65","1,083.88","1,079.75",△0.38,7.03
Y/U$,112.77,110.59,111.38,110.10,110.16,110.47,0.28,△0.11
U$/EUR,1.1927,1.1455,1.1181,1.1152,1.1145,1.1151,0.05,△2.65
CNY/U$,6.5426,6.8522,6.7401,6.9160,6.9082,6.9108,0.04,0.86

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.4 말,5.20,5.21,5.22,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.58,2.52,2.52,2.52,△0.08,0.29
DOW,"24,719","23,062","26,554","25,764","25,680","25,877",△0.54%,11.35%
NIKKEI,"22,765","20,015","22,259","21,302","21,272","21,283",0.05%,6.34%
SHANGHAI COMP,"3,307","2,494","3,078","2,871","2,906","2,892",△0.49%,15.95%
"외평채가산금리(23년물, bp)",76,63,34,33,33,32,14.00,△30.00
"CDS (5 년, bp)",56,40,32,35,35,35,0.54,△5.42
"CRS (1 년, %)",1.38,1.21,1.10,1.04,1.04,1.02,0.01,△0.19

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.4 말,5.17,5.20,5.21,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,71.63,72.46,0.00,71.64,△1.13%,35.53%
WTI 선물 ($/배럴),60.42,45.33,63.91,62.76,63.10,62.99,△0.17%,38.96%
밀 (센트/부셀),427,512,429,465,478,479,0.21%,△6.45%
옥수수 (센트/부셀),351,376,363,383,389,394,1.29%,4.79%
동 ($/톤),"7,157","6,018","6,442","6,025","5,985","6,004",0.32%,△0.23%
알루미늄 ($/톤),"2,242","1,881","1,809","1,805","1,786","1,766",△1.12%,△6.11%

[반도체]
,‘17,‘18,19. 2월,3월,4월,5.17,5.20,5.21,5월 (~21)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,5.79,5.05,4.25,3.74,3.73,3.72,3.79.
"(%, YoY)",41.6,8.3,△37.5,△44.3,△52.6,△57.6,△57.8,△57.3,△56.9
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,4.98,4.92,4.96,5.10,5.10,5.02,5.09
"(%, YoY)",33.8,△2.6,△25.3,△27.9,△26.7,△24.2,△24.2,△25.3,△24.3
