일일경제지표('20.7.7)
"data_date,2020-07-07"

[표]
일일경제지표 (20. 7. 7. 화) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.6 말,7.3,7.6,7.7,전일비,19말비
콜금리 (1일),1.82,1.31,0.49,0.47,0.50,0.49,△0.01,△0.82
CD (91 일),1.93,1.53,0.79,0.79,0.79,0.79,0,△0.74
국고채 (3년),1.82,1.36,0.84,0.84,0.85,0.84,△0.01,△0.52
"회사채 (3년, AA-)",2.29,1.94,2.25,2.24,2.25,2.24,△0.01,0.30
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"2,455",889,"2,990","1,124","△1,866",-

[주가]
,‘18 말,‘19 말,‘20.6 말,7.3,7.6,7.7,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,108.33","2,152.41","2,187.93","2,164.17",△1.09%,△1.52%
"- 거래대금 (억원, 일평균)","41,207","54,296","90,258","107,451","86,495","116,562",34.76%,-
KOSDAQ,675.65,669.83,737.97,752.18,759.90,759.16,△0.10%,13.34%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816",△404,500,"△3,171","△6,117",93,-

[환율]
,‘18 말,‘19 말,‘20.6 말,7.3,7.6,7.7,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,203.00","1,198.60","1,195.80","1,195.70",△0.01,3.40
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,202.90","1,198.60","1,195.70","1,195.40",△0.03,3.46
￦/ CNY,162.79,165.50,170.16,169.65,169.98,170.23,0.15,2.86
￦/ Y100,"1,008.86","1,059.75","1,116.58","1,114.87","1,110.62","1,112.07",0.13,4.94
Y/U$,110.59,109.12,107.74,107.51,107.67,107.52,△0.14,△1.47
U$/EUR,1.1455,1.1194,1.1215,1.1234,1.1288,1.1304,0.14,0.98
CNY/U$,6.8522,6.9848,7.0707,7.0590,7.0398,7.0185,△0.30,0.48

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.6 말,7.3,7.6,7.7,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.31,0.30,0.28,0.28,0,△1.67
DOW,"23,062","28,645","25,596","25,827","25,827","26,287",1.78%,△7.64%
NIKKEI,"20,015","23,657","22,389","22,306","22,714","22,615",△0.44%,△4.41%
SHANGHAI COMP,"2,494","3,040","2,979","3,152","3,333","3,345",0.37%,10.16%
"외평채가산금리(23년물, bp)",63,37,59,54,54,52,△2.00,16.00
"CDS (5 년, bp)",40,22,30,28,27,27,0,5.19
"CRS (1 년, %)",1.21,0.83,△0.12,△0.08,△0.04,△0.06,△0.02,△0.89

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.6 말,7.2,7.3,7.6,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,42.07,42.85,42.68,43.66,2.30%,△35.10%
WTI 선물 ($/배럴),45.33,61.06,39.27,40.65,40.65,40.63,△0.05%,△33.46%
밀 (센트/부셀),512,559,492,492,492,493,0.20%,△11.81%
옥수수 (센트/부셀),376,388,342,354,354,356,0.56%,△8.25%
동 ($/톤),"6,018","6,156","6,038","6,080","6,023","6,112",1.48%,△0.71%
알루미늄 ($/톤),"1,881","1,800","1,602","1,602","1,582","1,593",0.70%,△11.50%

[반도체]
,‘18,‘19,‘20.4 월,5월,6월,7.2,7.3,7.6,7월 (~6)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.51,3.17,2.93,2.76,2.75,2.71,2.75
"(%, YoY)",8.3,△51.7,△17.5,△15.1,△13.0,△10.7,△10.2,△10.5,△18.8
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.76,5.65,5.41,5.43,5.43,5.43,5.43
"(%, YoY)",△2.6,△15.9,16.0,11.4,7.3,6.5,6.2,6.1,4.3
