일일경제지표('19.4.22)
"data_date,2019-04-22"

[표]
일일경제지표 (19. 4. 22. 월) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.3 말,4.18,4.19,4.22,전일비,18말비
콜금리 (1일),1.55,1.82,1.90,1.73,1.72,1.75,0.03,△0.07
CD (91 일),1.66,1.93,1.90,1.86,1.86,1.85,△0.01,△0.08
국고채 (3년),2.14,1.82,1.69,1.74,1.76,1.77,0.01,△0.05
"회사채 (3년, AA-)",2.68,2.29,2.16,2.22,2.23,2.24,0.01,△0.05
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422",△473,972,0,"3,235","3,235",-

[주가]
,‘17 말,‘18 말,‘19.3 말,4.18,4.19,4.22,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,140.67","2,213.77","2,216.15","2,216.65",0.02%,8.60%
"- 거래대금 (억원, 일평균)","42,744","41,207","44,039","55,861","65,011","49,656",△23.62%,-
KOSDAQ,798.42,675.65,729.31,753.52,762.57,762.01,△0.07%,12.78%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","1,044","△2,250",404,△338,△184,-

[환율]
,‘17 말,‘18 말,‘19.3 말,4.18,4.19,4.22,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,135.10","1,136.90","1,136.90","1,141.50",0.40,2.31
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,134.40","1,135.99","1,135.80","1,140.60",0.42,2.31
￦/ CNY,163.90,162.79,168.94,169.71,169.59,170.07,0.28,4.47
￦/ Y100,949.28,"1,008.86","1,025.48","1,016.18","1,015.91","1,020.02",0.40,1.11
Y/U$,112.77,110.59,110.69,111.88,111.91,111.91,0,1.19
U$/EUR,1.1927,1.1455,1.1232,1.1301,1.1242,1.1239,△0.03,△1.89
CNY/U$,6.5426,6.8522,6.7222,6.6913,6.7035,6.7113,0.12,△2.06

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.3 말,4.18,4.19,4.22,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.60,2.60,2.59,2.58,△0.01,0.21
DOW,"24,719","23,062","25,717","26,450","26,560","26,560",2.87%,15.16%
NIKKEI,"22,765","20,015","21,251","22,090","22,201","22,218",0.08%,11.01%
SHANGHAI COMP,"3,307","2,494","3,091","3,250","3,271","3,215",△1.70%,28.92%
"외평채가산금리(23년물, bp)",76,63,41,33,33,33,14.00,△30.00
"CDS (5 년, bp)",56,40,35,32,33,33,0.00,△7.79
"CRS (1 년, %)",1.38,1.21,1.29,1.26,1.25,1.26,0.00,0.04

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.3 말,4.17,4.18,4.19,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,67.23,71.33,71.07,-,△100.00%,△100.00%
WTI 선물 ($/배럴),60.42,45.33,60.14,63.76,64.00,-,△100.00%,△100.00%
밀 (센트/부셀),427,512,458,447,448,-,△100.00%,△100.00%
옥수수 (센트/부셀),351,376,357,358,359,-,△100.00%,△100.00%
동 ($/톤),"7,157","6,018","6,485","6,509","6,448",-,△100.00%,△100.00%
알루미늄 ($/톤),"2,242","1,881","1,900","1,841","1,839",-,△100.00%,△100.00%

[반도체]
,‘17,‘18,19.1월,2월,3월,4.17,4.18,4.19,4월 (~19)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,6.06,5.79,5.05,4.23,4.22,4.19,4.36
"(%, YoY)",41.6,8.3,△36.8,△37.5,△44.3,△52.8,△52.9,△53.2,△51.5
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.18,4.98,4.92,4.93,4.93,4.93,4.93
"(%, YoY)",33.8,△2.6,△22.1,△25.3,△27.9,△27.1,△27.0,△27.0,△27.2
