일일경제지표('22.1.3)
"data_date,2022-01-03"

[표]
일일경제지표 (22. 1. 3. 월) 17:30 현재

[금리]
,‘19 말,‘20 말,‘21.12 말,12.30,12.31,1.3,전일비,21말비
콜금리 (1일),1.31,0.57,1.11,1.03,1.11,1.43,0.32,0.32
CD (91 일),1.53,0.66,1.29,1.29,1.29,1.30,0.01,0.01
국고채 (3년),1.36,0.98,1.80,1.80,1.80,1.86,0.06,0.06
"회사채 (3년, AA-)",1.94,2.21,2.42,2.42,2.42,2.46,0.04,0.04
"외국인 채권 순매수 * (상장 , 억원)",100,"5,408","1,858","1,858","1,858","1,751",△107,-

[주가]
,‘19 말,‘20 말,‘21.12 말,12.29,12.30,1.3,전일비,21말비
KOSPI,"2,197.67","2,873.47","2,977.65","2,933.29","2,977.65","2,988.77",0.37%,0.37%
"- 거래대금 (억원, 일평균)","54,296","179,288","132,923","144,972","132,923","107,313",△19.27%,-
KOSDAQ,669.83,968.42,"1,033.98","1,028.05","1,033.98","1,037.83",0.37%,0.37%
"외국인순매수 (억원, 기간 중 * )","△2,816","1,840","△2,389","△5,864","△2,389",541,△123,-

[환율]
,‘19 말,‘20 말,‘21.12 말,12.29,12.30,1.3,전일비,21말비
￦/ U$,"1,156.40","1,086.30","1,188.80","1,186.50","1,188.80","1,191.80",0.25,0.25
"선물환( NDF,1 월물)","1,155.40","1,086.30","1,190.00","1,187.90","1,190.00","1,192.80",0.24,0.24
￦/ CNY,165.50,166.04,186.51,186.34,186.51,187.51,0.54,0.54
￦/ Y100,"1,059.75","1,051.19","1,032.48","1,032.73","1,032.48","1,033.29",0.08,0.08
Y/U$,109.12,103.34,115.14,114.89,115.14,115.34,0.17,0.17
U$/EUR,1.1194,1.2279,1.1318,1.1305,1.1318,1.1341,0.20,0.20
CNY/U$,6.9848,6.5305,6.3681,6.3718,6.3681,6.3521,△0.25,△0.25

[국제금리·주가·가산금리]
,‘19 말,‘20 말,’21.12 말,12.29,12.30,1.3,전일비,21말비
"LIBOR ($, 3 월, %)",1.94,0.25,0.22,0.22,0.22,0.21,△0.01,△0.01
DOW,"28,645","30,410","36,489","36,398","36,489","36,338",△0.41%,△0.41%
NIKKEI,"23,657","27,444","28,792","28,907","28,792","28,792",0,0
SHANGHAI COMP,"3,040","3,473","3,619","3,597","3,619","3,640",0.57%,0.57%
"외평채가산금리(30년만기, bp)",50,32,15,16,15,16,1.00,1.00
"CDS (5 년, bp)",22,22,21,22,21,20,△0.96,△0.96
"CRS (1 년, %)",0.83,0.24,1.00,1.00,1.00,0.97,△0.03,△0.03

[유가·곡물·원자재]
,‘19 말,‘20 말,’21.12 말,12.29,12.30,12.31,전일비,20말비
Dubai ($/ 배럴),67.27,51.14,77.12,76.91,77.24,77.12,△0.16%,50.80%
WTI 선물 ($/배럴),61.06,48.52,75.21,76.56,76.99,75.21,△2.31%,55.01%
밀 (센트/부셀),559,641,771,788,780,771,△1.15%,20.28%
옥수수 (센트/부셀),388,484,593,606,596,593,△0.50%,22.52%
동 ($/톤),"6,156","7,742","9,692","9,655","9,715","9,692",△0.24%,25.19%
알루미늄 ($/톤),"1,800","1,978","2,806","2,835","2,830","2,806",△0.85%,41.86%

[반도체]
,‘19,‘20,‘21.10 월,11월,12월,12.29,12.30,12.31,12월 (~31)
"D 램(8 G) 현물가($, 기간평균)",3.93,3.07,3.56,3.23,3.43,3.66,3.65,3.64,3.43
"(%, YoY)",△51.7,△21.9,21.9,14.6,8.3,6.1,5.4,5.1,8.3
"낸드(128 G) 현물가($, 기간평균)",5.34,5.71,7.27,7.35,7.45,7.48,7.49,7.50,7.45
"(%, YoY)",△15.9,7.0,28.8,30.5,32.8,33.5,33.7,33.9,32.8
