일일경제지표('19.7.10)
"data_date,2019-07-10"

[표]
일일경제지표 (19. 7. 10. 수) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.6 말,7.8,7.9,7.10,전일비,18말비
콜금리 (1일),1.55,1.82,1.76,1.73,1.73,1.69,△0.04,△0.13
CD (91 일),1.66,1.93,1.78,1.78,1.78,1.78,0,△0.15
국고채 (3년),2.14,1.82,1.47,1.42,1.42,1.44,0.01,△0.38
"회사채 (3년, AA-)",2.68,2.29,1.97,1.92,1.92,1.94,0.01,△0.35
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","4,334","6,760",841,182,△659,-

[주가]
,‘17 말,‘18 말,‘19.6 말,7.8,7.9,7.10,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,130.62","2,064.17","2,052.03","2,058.78",0.33%,0.87%
"- 거래대금 (억원, 일평균)","42,744","41,207","51,224","40,258","43,497","44,398",2.07%,-
KOSDAQ,798.42,675.65,690.53,668.72,657.80,666.90,1.38%,△1.30%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","2,888",△872,621,"2,718",338,-

[환율]
,‘17 말,‘18 말,‘19.6 말,7.8,7.9,7.10,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,154.70","1,182.00","1,180.50","1,181.60",0.09,5.91
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,153.80","1,181.10","1,179.60","1,180.70",0.09,5.90
￦/ CNY,163.90,162.79,168.31,171.75,171.48,171.82,0.20,5.55
￦/ Y100,949.28,"1,008.86","1,072.24","1,091.01","1,085.22","1,085.23",0.00,7.57
Y/U$,112.77,110.59,107.69,108.34,108.78,108.88,0.09,△1.55
U$/EUR,1.1927,1.1455,1.1369,1.1221,1.1209,1.1206,△0.03,△2.17
CNY/U$,6.5426,6.8522,6.8609,6.8914,6.8834,6.8843,0.01,0.47

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.6 말,7.8,7.9,7.10,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.33,2.31,2.31,2.34,△0.29,0.50
DOW,"24,719","23,062","26,527","26,922","26,806","26,783",3.82%,16.23%
NIKKEI,"22,765","20,015","21,276","21,534","21,565","21,533",△0.15%,7.59%
SHANGHAI COMP,"3,307","2,494","2,979","2,933","2,928","2,915",△0.44%,16.90%
"외평채가산금리(23년물, bp)",76,63,32,31,31,30,16.00,△32.00
"CDS (5 년, bp)",56,40,33,32,33,32,0.42,△8.24
"CRS (1 년, %)",1.38,1.21,0.83,0.92,0.90,0.92,0.02,△0.30

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.6 말,7.5,7.8,7.9,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,64.88,61.62,63.32,62.63,△1.09%,18.48%
WTI 선물 ($/배럴),60.42,45.33,58.47,57.51,57.66,57.83,0.29%,27.58%
밀 (센트/부셀),427,512,527,551,511,503,△1.57%,△1.76%
옥수수 (센트/부셀),351,376,432,442,444,437,△1.58%,16.22%
동 ($/톤),"7,157","6,018","5,972","5,857","5,912","5,805",△1.81%,△3.54%
알루미늄 ($/톤),"2,242","1,881","1,774","1,780","1,783","1,783",0,△5.21%

[반도체]
,‘17,‘18,19. 4월,5월,6월,7.5,7.8,7.9,7월 (~9)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,4.25,3.74,3.38,3.03,3.01,3.01,3.06
"(%, YoY)",41.6,8.3,△52.6,△57.5,△60.4,△62.3,△62.5,△62.6,△61.7
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,4.96,5.07,5.04,5.12,5.14,5.14,5.11
"(%, YoY)",33.8,△2.6,△26.7,△24.6,△24.5,△23.1,△22.9,△22.9,△22.8
