일일경제지표('19.3.22)
"data_date,2019-03-22"

[표]
일일경제지표 (19. 3. 22. 금) 17:30 현재

[표]
KOSPI 지수(0.09%상승) 달러 환율(0.21%상승)

[금리]
,‘17 말,‘18 말,‘19.2 말,3.20,3.21,3.22,전일비,18말비
콜금리 (1일),1.55,1.82,1.76,1.74,1.74,1.74,0,△0.08
CD (91 일),1.66,1.93,1.89,1.90,1.90,1.90,0,△0.03
국고채 (3년),2.14,1.82,1.81,1.81,1.79,1.80,0.01,△0.02
국고채 (5년),2.34,1.88,1.88,1.87,1.83,1.83,△0.00,△0.06
"회사채 (3년, AA-)",2.68,2.29,2.26,2.27,2.25,2.25,0.01,△0.03
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422",523,"7,166","△1,285","1,345","2,630",-

[주가]
,‘17 말,‘18 말,‘19.2 말,3.20,3.21,3.22,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,195.44","2,177.10","2,184.88","2,186.95",0.09%,7.15%
"- 거래대금 (억원, 일평균)","42,744","41,207","83,073","38,678","41,757","62,299",49.19%,-
KOSDAQ,798.42,675.65,731.25,749.76,743.52,743.97,0.06%,10.11%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","△2,325","△1,206","4,173","1,979",△53,-

[환율]
,‘17 말,‘18 말,‘19.2 말,3.20,3.21,3.22,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,124.70","1,130.40","1,127.70","1,130.10",0.21,1.29
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,123.70","1,129.30","1,126.50","1,128.90",0.21,1.26
￦/ CNY,163.90,162.79,168.19,168.62,168.50,168.58,0.05,3.56
￦/ EUR,"1,276.79","1,278.03","1,278.78","1,282.66","1,287.72","1,285.71",△0.16,0.60
￦/ Y100,949.28,"1,008.86","1,015.53","1,013.45","1,020.45","1,020.04",△0.04,1.11
Y/U$,112.77,110.59,110.75,111.54,110.51,110.79,0.25,0.18
U$/EUR,1.1927,1.1455,1.1370,1.1347,1.1419,1.1377,△0.37,△0.68
CNY/U$,6.5426,6.8522,6.6852,6.7130,6.6802,6.7060,0.39,△2.13

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.2 말,3.20,3.21,3.22,전일비,18말비
"LIBOR (Dollar, 3 월, %)",1.69,2.81,2.60,2.63,2.61,2.61,0.01,0.18
DOW,"24,719","23,062","26,026","25,887","25,746","25,963",△0.29%,11.63%
NIKKEI,"22,765","20,015","21,385","21,609","21,609","21,627",0.09%,8.06%
SHANGHAI COMP,"3,307","2,494","2,941","3,091","3,101","3,104",0.09%,24.47%
"외평채가산금리(23년물, bp)",76,63,48,45,45,45,2.00,△18.00
"CDS (5 년, bp)",56,40,31,31,31,31,0.27,△9.70
"CRS (1 년, %)",1.38,1.21,1.34,1.27,1.28,1.28,0.01,0.07

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.2 말,3.19,3.20,3.21,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,65.98,67.63,67.67,68.23,0.83%,29.08%
WTI 선물 ($/배럴),60.42,45.33,57.22,59.03,59.83,59.98,0.25%,32.32%
Brent 선물 ($/배럴),66.87,52.20,66.03,67.61,68.50,67.86,△0.93%,30.00%
원당 (센트/파운드),15.16,12.39,12.73,12.78,12.74,12.50,△1.88%,0.89%
밀 (센트/부셀),427,512,460,457,465,467,0.43%,△8.79%
콩 (센트/부셀),962,896,910,904,906,911,0.55%,1.67%
옥수수 (센트/부셀),351,376,371,371,372,376,1.08%,0
동 ($/톤),"7,157","6,018","6,536","6,500","6,487","6,520",0.51%,8.34%
알루미늄 ($/톤),"2,242","1,881","1,893","1,908","1,923","1,891",△1.66%,0.53%
